file,sentence,cited_keys,survey_arxiv_id,survey_title
draft.tex,"In contrast to prior surveys on efficient LLM reasoning~\citep{qu2025surveyefficientreasoning, wang2025harnessingreasoningeconomy, sui2025stopoverthinkingsurvey}, we introduce a new two-tiered framework for characterizing efficiency: controllable (L1) methods, which adhere to fixed inference-time compute budgets; and adaptive (L2) methods, which dynamically adjust computation based on factors such as task complexity and model confidence.","qu2025surveyefficientreasoning, wang2025harnessingreasoningeconomy, sui2025stopoverthinkingsurvey",2507.02076,Reasoning on a Budget: A Survey of Adaptive and Controllable Test-Time Compute in LLMs
draft.tex,"Contrary to \citet{xu2025chainofdraft}'s approach, the authors do not instruct the LLM to constrain its response length.",xu2025chainofdraft,2507.02076,Reasoning on a Budget: A Survey of Adaptive and Controllable Test-Time Compute in LLMs
draft.tex,"Unlike \citet{ma2025cotvalvelengthcompressible}'s compression, TokenSkip generates compressed responses that are difficult to comprehend.",ma2025cotvalvelengthcompressible,2507.02076,Reasoning on a Budget: A Survey of Adaptive and Controllable Test-Time Compute in LLMs
draft.tex,"However, \citet{xu2025softcotsoftchain} show that this method suffers from catastrophic forgetting and requires full model finetuning.",xu2025softcotsoftchain,2507.02076,Reasoning on a Budget: A Survey of Adaptive and Controllable Test-Time Compute in LLMs
draft.tex,"However, \citet{wang2025self-estimating} note that sampling multiple reasoning paths in their entirety is computationally wasteful and propose a method to focus on promising CoTs.",wang2025self-estimating,2507.02076,Reasoning on a Budget: A Survey of Adaptive and Controllable Test-Time Compute in LLMs
main.tex,"\item \textbf{Long-horizon behavioral inconsistency}—outdated or mismatched memories contradict current task goals, especially when reflective planning or replay-based reasoning mechanisms treat memory as factual grounding~\cite{Hatalis2024Memory}.",Hatalis2024Memory,2506.23844,A Survey on Autonomy-Induced Security Risks in Large Model-Based Agents
6_Time_Series_Fusion.tex,"In contrast to the decoder in DETR3D~\cite{detr3d} which relies on sparse object queries, BEVFormer incorporates an additional encoder based on dense BEV queries to generate dense BEV features, facilitating semantic segmentation tasks.",detr3d,2506.19769,"A Survey of Multi-sensor Fusion Perception for Embodied AI: Background, Methods, Challenges and Prospects"
template.tex,"In contrast to standard 3D morphable face models, IMavatar\cite{zheng2022imavatarimplicit} is a method for learning implicit head avatars from monocular films that improve geometry and expression space by learning an implicit head representation.",zheng2022imavatarimplicit,2507.02900,"Advancing Talking Head Generation: A Comprehensive Survey of Multi-Modal Methodologies, Datasets, Evaluation Metrics, and Loss Functions"
main.tex,"\path{Gemini/Deep Research} \cite{deep_research_now_available_gemini} includes explicit uncertainty modeling and conflicting evidence presentation, enhancing transparency when definitive conclusions cannot be reached.",deep_research_now_available_gemini,2506.12594,"A Comprehensive Survey of Deep Research: Systems, Methodologies, and Applications"
main.tex,"Open implementations like \path{HKUDS/Auto-Deep-Research} \cite{hkuds2024} employ simpler but useful contradiction identification approaches, flagging potential inconsistencies for user review.",hkuds2024,2506.12594,"A Comprehensive Survey of Deep Research: Systems, Methodologies, and Applications"
main.tex,"Mengaldo~\cite{mengaldo2025explainblackboxsake} argues that transparent explanation is not merely a feature but a fundamental requirement for scientific applications, emphasizing that black-box approaches fundamentally contradict scientific methodology's requirement for transparent reasoning and reproducible results.",mengaldo2025explainblackboxsake,2506.12594,"A Comprehensive Survey of Deep Research: Systems, Methodologies, and Applications"
main.tex,"\path{Perplexity/Deep Research} \cite{perplexity2025} provides explicit conflict identification and resolution guidance, identifying methodological differences, contextual factors, and potential reconciliation approaches when faced with contradictory evidence.",perplexity2025,2506.12594,"A Comprehensive Survey of Deep Research: Systems, Methodologies, and Applications"
main.tex,More sophisticated implementations like \path{Camel-AI/OWL} \cite{camel2025} incorporate structured evidence models that represent both supporting and contradicting information within unified frameworks.,camel2025,2506.12594,"A Comprehensive Survey of Deep Research: Systems, Methodologies, and Applications"
06_Discussion_Challenges_FutureDirections.tex,"Furthermore, there is a lack of benchmarks specifically for generalist models in contrast to task-specific ones \citep{queiroz2025fair}.",queiroz2025fair,2506.10825,Generalist Models in Medical Image Segmentation: A Survey and Performance Comparison with Task-Specific Approaches
03_TechnicalBackground.tex,"In contrast to knowledge distillation where the teacher model is known a priori, in DINO the teacher is built from past iterations of the student model \citep{dino_cvf}.",dino_cvf,2506.10825,Generalist Models in Medical Image Segmentation: A Survey and Performance Comparison with Task-Specific Approaches
03_TechnicalBackground.tex,"In contrast to TransUNet, which processed only the low-resolution feature maps from the last stage, CoTr allowed the transformer to \textbf{fuse globally} the multi-scale feature maps from the CNN encoder and kept abundant high-resolution information for segmentation \citep{10.1007/978-3-030-87199-4_16}.",10.1007/978-3-030-87199-4_16,2506.10825,Generalist Models in Medical Image Segmentation: A Survey and Performance Comparison with Task-Specific Approaches
main.tex,"In contrast to the broader perspective offered by another recent survey~\cite{li2023multimodal}, which comprehensively explores the taxonomy and evolution of multimodal foundation models, encompassing Unified Vision Models, Large Language Models, and their applications in multimodal agents, our survey maintains a narrower focus.",li2023multimodal,2506.09954,Vision Generalist Model: A Survey
main.tex,"In contrast to categorizing applications based on disciplinary domains~\cite{DBLP:journals/fcsc/WangMFZYZCTCLZWW24} or task types~\cite{DBLP:conf/ijcai/GuoCWCPCW024}, we sort and categorize application scenarios according to the degree of generalizability of agentic AI systems (see figure~\ref{fig:application_figure}) and build upon this to explore the associated issues of value alignment.",DBLP:journals/fcsc/WangMFZYZCTCLZWW24;DBLP:conf/ijcai/GuoCWCPCW024,2506.09656,Multi-level Value Alignment in Agentic AI Systems: Survey and Perspectives
main.tex,"In contrast to categorizing applications based on disciplinary domains~\cite{DBLP:journals/fcsc/WangMFZYZCTCLZWW24} or task types~\cite{DBLP:conf/ijcai/GuoCWCPCW024}, we sort and categorize application scenarios according to the degree of generalizability of multi-agent systems and build upon this to explore the associated issues of value alignment.",DBLP:journals/fcsc/WangMFZYZCTCLZWW24;DBLP:conf/ijcai/GuoCWCPCW024,2506.09656,Multi-level Value Alignment in Agentic AI Systems: Survey and Perspectives
paper.tex,"They noted that ""more than half of the examined strategies do not exhibit significant advantages over the [random] baseline."" \cite{bahriMarginAllYou2022} recommended strongly the max-margin-based uncertainty-sampling \gls{AL} strategy, contrary to findings from other papers.",bahriMarginAllYou2022,2506.03817,Survey of Active Learning Hyperparameters: Insights from a Large-Scale Experimental Grid
main.tex,"\cite{yu2025formalmathbenchmarkingformalmathematical} covers a variety of fields, while \cite{liu2025combibenchbenchmarkingllmcapability} and \cite{xiong2025combinatorialidentitiesbenchmarktheorem} both focus on building benchmarks for combinatorial math problems.",yu2025formalmathbenchmarkingformalmathematical;liu2025combibenchbenchmarkingllmcapability;xiong2025combinatorialidentitiesbenchmarktheorem,2505.23486,Autoformalization in the Era of Large Language Models: A Survey
main.tex,"Unlike \cite{blaauwbroek2024learning} which focuses on the development of formal theorem proving, this paper approaches from two unique perspectives: formal verification and mathematical problems, to deeply explore the application and value of autoformalization in LLMs, providing new ideas and methods for improving the performance of LLMs.",blaauwbroek2024learning,2505.23486,Autoformalization in the Era of Large Language Models: A Survey
sample-sigconf.tex,"\citet{Liang2023EncouragingDT} examine different levels of disagreement by manipulating meta prompts ranging from ""must agree"" to ""must disagree with each other on every point."" They find optimal performance emerges at moderately high but not absolute disagreement.",Liang2023EncouragingDT,2506.00066,Literature Review Of Multi-Agent Debate For Problem-Solving
sample-sigconf.tex,"\citet{Wang2023OnTD} explore one to three rounds and report a steep accuracy gain when agents' meta-prompts include ""hold different views"" before converging on a final response, suggesting controlled disagreement can refine complex arguments.",Wang2023OnTD,2506.00066,Literature Review Of Multi-Agent Debate For Problem-Solving
main.tex,"They can develop the capacity for strategic deception, resist corrective measures, and pursue goals that are harmful or contrary to human interests~\cite{Mitchell2024, meinke2024frontier, hubinger2024sleeper, barkur2025deception, xu2025nuclear,Bengio2025ScientistAI}.","Mitchell2024, meinke2024frontier, hubinger2024sleeper, barkur2025deception, xu2025nuclear,Bengio2025ScientistAI",2505.18889,Security Concerns for Large Language Models: A Survey
4_implementation.tex,"Temporal dynamics, if addressed, are handled through simple timestamp features or by assuming stationarity, in contrast to models like D-LinUCB that use discounted regression to adapt to drift \cite{Garcelon2020DLinUCB}, or those that explicitly model user purchase rhythms and seasonality \cite{Kooti2016Portrait, Park2024EMKFBandit, Wang2024LinUCBHybrid, Han2021Generalized}.","Garcelon2020DLinUCB;Kooti2016Portrait, Park2024EMKFBandit, Wang2024LinUCBHybrid, Han2021Generalized",2505.16918,Scalable and Interpretable Contextual Bandits: A Literature Review and Retail Offer Prototype
framework.tex,"This stands in contrast to instance-to-context learning, which aims to align an instance with a broader semantic context (e.g., prototypes, clusters, or class-level embeddings) \cite{velickovic2018deep,caron2020unsupervised}.","velickovic2018deep,caron2020unsupervised",2505.15116,Graph Foundation Models: A Comprehensive Survey
2.tasks.tex,Ensuring correct alignment is vital for the downstream reasoning to succeed – a mismatch such as a mis-labeled point or an extra line in the diagram that wasn’t mentioned in text can lead to contradictions that confuse the solver~\citep{li2023interpretable}.,li2023interpretable,2505.14340,Plane Geometry Problem Solving with Multi-modal Reasoning: A Survey
main.tex,"However, \citet{France2000Acoustical} noted that patients on medication were no more likely to be misclassified than those not receiving treatment.",France2000Acoustical,2505.18195,Acoustic and Machine Learning Methods for Speech-Based Suicide Risk Assessment: A Systematic Review
main.tex,"However, \cite{braun2021consolidated} conducted a comparative study between the L1 norm and L2 norm as described in Eq.",braun2021consolidated,2505.08694,A Survey of Deep Learning for Complex Speech Spectrograms
main.tex,"% In contrast to other DNN frameworks with fixed-layers, such as the one proposed by \cite{phase_retrieval_gan1}, DeGLI offers great adaptability in terms of DNN scale, with its iterative nature further enhancing performance efficacy.",phase_retrieval_gan1,2505.08694,A Survey of Deep Learning for Complex Speech Spectrograms
6_challenges.tex,"\textbf{Standard Datasets, Codebases, and Downstream Tasks.} In contrast to general domains such as Computer Vision (CV)~\citep{voulodimos2018deep} and Natural Language Processing (NLP)~\citep{min2023recent}, a review of Geospatial Representation Learning reveals significant deficiencies in current research.",voulodimos2018deep;min2023recent,2505.09651,Geospatial Representation Learning: A Survey from Deep Learning to The LLM Era
05ReinforcedLearningReasoning.tex,"% 与PRM相对，结果奖励模型（Outcome Reward Model, ORM）或称为结果监督（Outcome Supervision）仅依据任务最终输出的正确性或质量（例如，数学问题的最终答案是否正确 \cite{lightman2023verify}，代码是否通过测试用例 \cite{competitive_programming}）来提供奖励信号。这种方法的优势在于其实现相对简单，尤其适用于具有明确、二元（正确/错误）或可量化结果的任务。 In contrast to Process Reward Models, Outcome Reward Models (ORMs), also known as outcome supervision, provide reward signals based solely on the correctness or quality of the final task output.",lightman2023verify;competitive_programming,2505.02665,A Survey of Slow Thinking-based Reasoning LLMs using Reinforced Learning and Inference-time Scaling Law
main.tex,SenticNet 7 \cite{SenticNet} performs well in sentiment analysis but struggles with nuanced cases like sarcasm and contradictory opinions.,SenticNet,2505.01542,Emotions in the Loop: A Survey of Affective Computing for Emotional Support
bare_jrnl_new_sample4.tex,Small-E \cite{Lemerle_SmallE_InterSpeech2024} is a codec-based language model that relies on an encoder-decoder architecture in contrast to a decoder-only mechanism.,Lemerle_SmallE_InterSpeech2024,2505.00579,Voice Cloning: Comprehensive Survey
main.tex,"In contrast to the advantage estimates from Monte Carlo methods in value-model-free approaches, a well-trained value model not only provides lower-variance token-level value estimates for enhanced training stability, but also exhibits inherent generalization capabilities that improve online sample utilization efficiency\cite{yuan2025vapo}.",yuan2025vapo,2504.21277,Reinforced MLLM: A Survey on RL-Based Reasoning in Multimodal Large Language Models
main.tex,"This expansion was driven by the growing demand for evidence-based decision-making, enabling researchers to address contradictory results and overcome limitations of small sample sizes \cite{egger_systematic_2008}.",egger_systematic_2008,2504.20113,Transforming Evidence Synthesis: A Systematic Review of the Evolution of Automated Meta-Analysis in the Age of AI
cas-sc-template.tex,"However, \citep{r361,r362} also combined URL domain name authentication, first filtering out suspicious URLs through URL matching, and then further confirming the authenticity of the web page through image matching.","r361,r362",2504.16449,"From Past to Present: A Survey of Malicious URL Detection Techniques, Datasets and Code Repositories"
cas-sc-template.tex,"However, \citep{r385} mainly focuses on the extraction of image features.",r385,2504.16449,"From Past to Present: A Survey of Malicious URL Detection Techniques, Datasets and Code Repositories"
03_research_question.tex,"\modified{In contrast to recent studies, we focused primarily on the potential of AI in CBSD, which is an identified gap~\cite{mahapatro2024reviewing}.} Therefore, we define the following research questions: \begin{enumerate}[label=\textbf{RQ\arabic*)}, widest=RQ7, align=left] \item\label{RQ1} What are the most frequently used methods for component selection in practice?",mahapatro2024reviewing,2504.13751,A Survey for What Developers Require in AI-powered Tools that Aid in Component Selection in CBSD
main.tex,"The key idea is to amplify disagreement and critical scrutiny: compared to self-reflection frameworks~\cite{madaan2023self,shinn2023reflexion}, MAD induces significantly higher levels of disagreement, which helps avoid premature consensus on incorrect answers.","madaan2023self,shinn2023reflexion",2504.02181,A Survey of Scaling in Large Language Model Reasoning
main.tex,"Compared with self-reflection approaches~\cite{madaan2023self,shinn2023reflexion}, MAD induces stronger disagreement, helping to avoid premature convergence on incorrect answers.","madaan2023self,shinn2023reflexion",2504.02181,A Survey of Scaling in Large Language Model Reasoning
main.tex,"The authors demonstrate that the debate framework leads to significantly higher disagreement levels compared to Self-Reflection~\cite{madaan2023self,shinn2023reflexion}, thereby reducing the risk of models converging on incorrect answers.","madaan2023self,shinn2023reflexion",2504.02181,A Survey of Scaling in Large Language Model Reasoning
CHI25_r1_revision.tex,"\citet{stara_toward_2021} found that some older adults with dementia held a contradictory attitude towards CAs: while they thought that CAs could help improve their confidence of living, they felt that the existence of CAs constantly reminded them of the fact ""getting olders"" \citet{soubutts_amazon_2022} observed the increased social tension among family members due to the conflict of using Amazon Echo.",stara_toward_2021;soubutts_amazon_2022,2503.23153,Conversational Agents for Older Adults' Health: A Systematic Literature Review
TimeWithX.tex,"% \citeauthor{asgarov2023predicting} and \citeauthor{taylor2024natural} leverage BERT~\cite{devlin2019bert}, while \citeauthor{liu2024multimodal} employ GPT-4o and FinBERT, and \citeauthor{darapaneni2022stock} use a random forest model to encode textual sentiment alongside LSTM models for improved stock forecasting.",asgarov2023predicting;taylor2024natural;devlin2019bert;liu2024multimodal;darapaneni2022stock,2503.11835,How Can Time Series Analysis Benefit From Multiple Modalities? A Survey and Outlook
TimeWithX.tex,"\citet{asgarov2023predicting} and \citet{taylor2024natural} leverage BERT~\cite{devlin2019bert}, while \citet{liu2024multimodal} employ GPT-4o and FinBERT, and \citet{darapaneni2022stock} use a random forest model to encode textual sentiment alongside LSTM models for improved stock forecasting.",asgarov2023predicting;taylor2024natural;devlin2019bert;liu2024multimodal;darapaneni2022stock,2503.11835,How Can Time Series Analysis Benefit From Multiple Modalities? A Survey and Outlook
main.tex,"In contrast to these reprogramming-based approaches, GPT4MTS \cite{jia2024gpt4mts} tunes GPT-2 for the context-guided forecasting task using paired context and time series data.",jia2024gpt4mts,2503.11411,Empowering Time Series Analysis with Synthetic Data: A Survey and Outlook in the Era of Foundation Models
survey.tex,"(``...transform semantic errors into logical ones by extending the axioms of the underlying ontology to cause a logical contradiction that can then be recognized by a reasoner.''~\cite{Topper2012}) % \end{itemize} \subsection{Reliable TBox} Although errors in the TBox are possible, a lot of research focuses on inconsistencies caused by erroneous ABox assertions.",Topper2012,2502.19023,Dealing with Inconsistency for Reasoning over Knowledge Graphs: A Survey
paper.tex,"\subsubsection{SPARE} Sparse Auto-Encoder-based Representation Engineering (SPARE) identifies signals of knowledge conflict in the residual stream of mid-layers, allowing precise detection of instances where contextual and parametric knowledge disagree \cite{zhao24}.",zhao24,2502.17601,Representation Engineering for Large-Language Models: Survey and Research Challenges
emnlp_long.tex,"\citet{hendel2023incontextlearningcreatestask} discovered a task vector for compressing task demonstrations, while \citet{zhang2024tellmodelattendposthoc} and \citet{jiang2024interpretable} leveraged instruction vectors to improve model adherence to user instructions and mitigate catastrophic forgetting.",hendel2023incontextlearningcreatestask;zhang2024tellmodelattendposthoc;jiang2024interpretable,2502.17516,A Survey on Mechanistic Interpretability for Multi-Modal Foundation Models
emnlp_long.tex,"In unimodal settings, \citet{dai2021knowledge} detected fact-related neurons concentrated in the top layers of a pretrained language model, such as BERT~\citep{devlin2018bert}, while \citet{wang2022hint} identified neurons for encoding hierarchical concepts in a CNN-based vision model, such as VGG19~\citep{journals/corr/SimonyanZ14a}.",dai2021knowledge;devlin2018bert;wang2022hint;journals/corr/SimonyanZ14a,2502.17516,A Survey on Mechanistic Interpretability for Multi-Modal Foundation Models
New_IEEEtran_how-to.tex,"In contrast to methods leveraging pre-trained LDMs (such as AOG-Net and OPa-Ma), the recent PAR~\cite{par} adopts a text-conditioned masked autoregressive model~\cite{nova} for 360-degree panoramic image outpainting.",par;nova,2502.14799,A Survey on Text-Driven 360-Degree Panorama Generation
sec_meth_q.tex,"% 直接使用blip 而不是基于BLIP 构建一个shift encoder % \textcolor{red}{ Re-ranking~\cite{liu2023rerank} } \textbf{Self-attention-based.} Contrary to cross-attention, in the self-attention mechanism that has gained prominence with the rise of Transformer, the input sequence simultaneously plays roles of the query, key, and value, for computing the attention scores for each input element.",liu2023rerank,2502.18495,A Comprehensive Survey on Composed Image Retrieval
sec_meth_q.tex,"Contrary to above methods that compose the multimodal query based on their extracted features, some methods~\cite{liu2021CIRPLANT,goenka2022fashionvlp,xusentence2024sprc,zhou2024vista,han2022fashionvil} first concatenate the encoded reference image features and word tokens from the modification text and then feed the concatenated token sequence into a transformer-based model for image-text fusion.","liu2021CIRPLANT,goenka2022fashionvlp,xusentence2024sprc,zhou2024vista,han2022fashionvil",2502.18495,A Comprehensive Survey on Composed Image Retrieval
sec_meth_q.tex,"In contrast to random masking, PM~\cite{pm} introduces a Class Activation Map (CAM)-guided masking strategy~\cite{chefer2021generic} to better mimic the complementary roles of the reference image and modification text in CIR.",pm;chefer2021generic,2502.18495,A Comprehensive Survey on Composed Image Retrieval
ijcai25.tex,"Contrary to the assumption in previous studies that each segment of a join tree equally impacts cost prediction, SOAR~\cite{traditionaldb-join-soar} accounts for the varied influence of different components.",traditionaldb-join-soar,2502.12908,Graph Neural Networks for Databases: A Survey
2-Backgrounds.tex,"In contrast to designing a single, highly versatile robot, MRS usually relies on more uncomplicated, task-specific robots, reducing the cost and complexity of individual units while benefiting from collective intelligence~\cite{jones2004principled}.",jones2004principled,2502.03814,Large Language Models for Multi-Robot Systems: A Survey
4-LLM-MRS.tex,"In contrast to the aforementioned approaches, Obata \etal~\cite{obata_lip-llm_2024} adopted a slightly different approach and proposed \textbf{LiP-LLM}, a framework integrating LLMs with linear programming for multi-robot task planning.",obata_lip-llm_2024,2502.03814,Large Language Models for Multi-Robot Systems: A Survey
04_2_action_space.tex,"However, \citet{assouel_unsolved_2023} suggested that this advantage disappears when using GPT-4, indicating that the benefits of executable code over other action types diminish with more advanced models.",assouel_unsolved_2023,2501.16150,"A Comprehensive Survey of Agents for Computer Use: Foundations, Challenges, and Future Directions"
07_evaluation.tex,"\citet{humphreys_data-driven_2022} evaluated agents on all 104\footnote{MiniWoB++ currently includes 100 tasks, excluding four that violate the static assumption.} tasks, while \citet{zheng_synapse_2024} used 64 tasks and \citet{kim_language_2023} selected 55.",humphreys_data-driven_2022;zheng_synapse_2024;kim_language_2023,2501.16150,"A Comprehensive Survey of Agents for Computer Use: Foundations, Challenges, and Future Directions"
05_agent_perspective.tex,"For example, \citet{zhang_you_2024} fine-tune a model on Android demonstrations from the work of \citet{rawles_android_2023}, while \citet{hong_cogagent_2024} combine Android demonstrations provided by \citet{rawles_android_2023} with Web demonstrations taken from the work of \citet{deng_mind2web_2023}.",zhang_you_2024;rawles_android_2023;hong_cogagent_2024;rawles_android_2023;deng_mind2web_2023,2501.16150,"A Comprehensive Survey of Agents for Computer Use: Foundations, Challenges, and Future Directions"
05_agent_perspective.tex,"For example, \citet{gur_understanding_2023} train the entire model, \citet{hong_cogagent_2024} only update specific components, while \citet{li_effects_2024} use low-rank adaption \citep{hu_lora_2021} to fine-tune a foundation model.",gur_understanding_2023;hong_cogagent_2024;li_effects_2024;hu_lora_2021,2501.16150,"A Comprehensive Survey of Agents for Computer Use: Foundations, Challenges, and Future Directions"
rule.tex,"Additionally, EPR~\cite{wuweakly}, specialized for natural language inference, utilizes transformer encoders to align semantically similar phrases between sentences and predicts phrase-level logical relationships (Entailment, Contradiction, Neutral) using a neural classifier.",wuweakly,2501.15638,A Comprehensive Survey on Self-Interpretable Neural Networks
MemOPT_AI4S.tex,"In contrast to previous heuristic-based swapping methods \cite{rhu_vdnn_2016a, le_tflms_2019}, SwapAdvisor significantly enhances memory efficiency and computational performance through its dual optimization approach.","rhu_vdnn_2016a, le_tflms_2019",2501.11847,A Survey on Memory-Efficient Transformer-Based Model Training in AI for Science
main.tex,"Studies~\cite{robinson2013psychosocial,robinson2013suitability,robinson2014role} have shown that participants who interacted with robots Paro or AIBO experienced a significant reduction in their systolic and diastolic blood pressure, and loneliness~\cite{banks2008animal} over the trial period, in contrast to those in the control group.","robinson2013psychosocial,robinson2013suitability,robinson2014role;banks2008animal",2501.07468,From Screens to Scenes: A Survey of Embodied AI in Healthcare
cognitive_ec_arxiv.tex,"At the core of cognitive edge computing lies a fundamental deployment contradiction: LLM and agent requirements exceed edge capabilities by orders of magnitude \cite{brown2020language,gholami2022survey,strubell2020energy}.","brown2020language,gholami2022survey,strubell2020energy",2501.03265,Cognitive Edge Computing: A Comprehensive Survey on Optimizing Large Models and AI Agents for Pervasive Deployment
cognitive_ec_arxiv.tex,"Values approximate public peak specs; actual usable throughput depends on workload, precision, and batching \cite{nvidia-h100-spec,jetson-agx-orin,apple-a17-pro}.} \label{fig:resource_comparison} \end{figure} % --- End figures --- Addressing this contradiction requires coordinated optimization across model, system, and collaboration layers rather than isolated compression.","nvidia-h100-spec,jetson-agx-orin,apple-a17-pro",2501.03265,Cognitive Edge Computing: A Comprehensive Survey on Optimizing Large Models and AI Agents for Pervasive Deployment
cognitive_ec_arxiv.tex,"\end{itemize} \t\textbf{Computational Resource Requirements:} LLM deployment demands exceed typical edge device capabilities by multiple orders of magnitude \cite{gholami2022survey,nagel2021white}: \begin{itemize} \item \t\textbf{Memory Requirements:} Large-scale models require memory proportional to parameter count (precision-dependent), with cloud-scale models demanding hundreds of GB to multi-TB storage capacity significantly exceeding typical edge device memory availability \cite{brown2020la","gholami2022survey,nagel2021white;brown2020language;shi2016edge;wang2025empowering;deng2020edge;gholami2022survey;hinton2015distilling,gou2021knowledge",2501.03265,Cognitive Edge Computing: A Comprehensive Survey on Optimizing Large Models and AI Agents for Pervasive Deployment
nips.tex,The labels only represent less than 0.1\% of all the known proteins in the UniProKB database however \cite{uniprot2019uniprot}.,uniprot2019uniprot,2501.01477,A Survey of Deep Learning Methods in Protein Bioinformatics and its Impact on Protein Design
nips.tex,"Unlike \cite{heinzinger2019modeling} which used an ELMo model pre-trained for NLP tasks, Alley et al.",heinzinger2019modeling,2501.01477,A Survey of Deep Learning Methods in Protein Bioinformatics and its Impact on Protein Design
nips.tex,"Different from \cite{duvenaud2015convolutional} which only considered the atomic element as the only input, they also included standard atomic properties such as particle charge and polar surface area.",duvenaud2015convolutional,2501.01477,A Survey of Deep Learning Methods in Protein Bioinformatics and its Impact on Protein Design
token_level.tex,"\subsubsection{Layer-wise Budget Allocation}\label{sssec:kv_budget_layer_wise} %% PyramidKV In contrast to conventional approaches with uniform KV cache sizes, PyramidKV~\cite{DBLP:journals/corr/abs-2406-02069} employs a pyramid-shaped memory allocation strategy, assigning larger cache capacities to lower layers that progressively decrease in upper layers.",DBLP:journals/corr/abs-2406-02069,2412.19442,A Survey on Large Language Model Acceleration based on KV Cache Management
pain-points.tex,"Where other languages are analyzed, this is explicitly in contrast to the focus on C/C++~\cite{vudenc_2022}.",vudenc_2022,2412.11194,Direction for Detection: A Survey of Automated Vulnerability Detection and all of its Pain Points
synthesis_v2.tex,"Some papers use accuracy for preserving the identity \cite{chan2022efficient} and semantic relevance \cite{zhang2022arf, shahid2023paint} of the detected regions, which mitigates inconsistent results from the identity shift with better results from applying the metric to both the geometric label prediction and the \MV{AI-generated graphics} .","chan2022efficient;zhang2022arf, shahid2023paint",2412.01450,"Artificial Intelligence for Geometry-Based Feature Extraction, Analysis and Synthesis in Artistic Images: A Survey"
main.tex,"\Citet{Wald2020-yj} use a graph agnostic graph convolutional network with two layers to predict node classes from object points and edge classes from object pair points, while \Citet{Qi2024-zp} use Gated Recurrent Units \citep{Cho2014-sh} for this purpose.",Cho2014-sh,2411.18147,Online Knowledge Integration for 3D Semantic Mapping: A Survey
learning.tex,"However, in contrast to triplet loss, it only considers one pairwise relation at each training step.\par Similarly to previous approaches, for audio-visual data, we identified that negative samples could be obtained in a self-supervised way by using paired modalities to learn correlations/alignment (i.e., only pairing audio and visual data when they describe the same media asset) \cite{hu2020curriculum}.",hu2020curriculum,2412.00049,A Survey of Recent Advances and Challenges in Deep Audio-Visual Correlation Learning
MIA_text.tex,"For embedding models, \citet{song2020information, morris2023text, chen2024text } focus on the optimization-based approach while \citet{song2020information}, and \citet{li2023sentence} % % and \citet{huang2024transferable} % explore training-based strategies by training attack models.","song2020information, morris2023text, chen2024text ;song2020information;li2023sentence;huang2024transferable",2411.10023,Model Inversion Attacks: A Survey of Approaches and Countermeasures
Defense_text.tex,"\citet{pan2020privacy} implement Laplace noise~\cite{dwork2014algorithmic} to obscure the model output, while \citet{morris2023text, chen2024text} opt for Gaussian noise~\cite{dwork2014algorithmic}.","pan2020privacy;dwork2014algorithmic;morris2023text, chen2024text;dwork2014algorithmic",2411.10023,Model Inversion Attacks: A Survey of Approaches and Countermeasures
main_arxiv.tex,"In contrast to InstructDiffusion~\cite{geng2023instructdiffusion}, which offers a generic framework for aligning vision tasks with human instructions, SmartEdit specializes in instruction-based image editing.",geng2023instructdiffusion,2411.09955,Instruction-Guided Editing Controls for Images and Multimedia: A Survey in LLM era
Decision.tex,"These hallucinations manifest as content that diverges from the user input, contradicts previously generated context, or misaligns with established world knowledge \cite{hallucination_survey}.",hallucination_survey,2411.09523,"Navigating the Risks: A Survey of Security, Privacy, and Ethics Threats in LLM-Based Agents"
Decision.tex,"Erroneous and outdated data can lead the model to learn incorrect knowledge \cite{wrong_knowledge_1, wrong_knowledge_2, wrong_knowledge_3, buggy_code}, resulting in hallucinations that contradict factual information.","wrong_knowledge_1, wrong_knowledge_2, wrong_knowledge_3, buggy_code",2411.09523,"Navigating the Risks: A Survey of Security, Privacy, and Ethics Threats in LLM-Based Agents"
Decision.tex,"\subsubsection{Technical Progress of Solutions for Halluciantion} \paragraphbe{Evaluating Hallucinations in LLMs} Researchers have developed various baseline datasets tailored to different modalities (such as language \cite{zhou2020detecting, not_learn_well_1} or multimodal \cite{language_prior_1, imbalance_data_5}) and types of hallucinations (e.g., factually incorrect \cite{not_learn_well_1, zhang2023grounding, imbalance_data_5}, contradicting user references \cite{lu2024evaluation}, biases \c","zhou2020detecting, not_learn_well_1;language_prior_1, imbalance_data_5;not_learn_well_1, zhang2023grounding, imbalance_data_5;lu2024evaluation;imbalance_data_5;santhanam2021rome;language_prior_1, imbalance_data_4;imbalance_data_4",2411.09523,"Navigating the Risks: A Survey of Security, Privacy, and Ethics Threats in LLM-Based Agents"
