file,sentence,cited_keys,survey_arxiv_id,survey_title,sentence_id,drop_reason
appendix.tex,"\item In each iteration, we sample paragraphs summarizing papers in batches of $4$ and prompt the model to update the schema based on this set of papers.\footnote{Unlike \cite{wang2025can}, we do not consider paper selection as part of the task, so we omit that step from their prompting pipeline.} The prompt for this step is provided in \S\ref{sec:prompt_seq_prompting}.",wang2025can,2507.19521,Intent-Aware Schema Generation And Refinement For Literature Review Tables,s0142,single_cite_key
method.tex,"\noindent\textbf{Data Filtering.} \citet{sun2025mmverify}, \citet{trustgeogen} and \citet{ThinkLite-VL} use search algorithms to screen data quality and difficulty, while \citet{geogpt4v}, \citet{InfiMM-WebMath-40B}, \citet{ursa}, \citet{visualwebinstruct} and \citet{KPMATH} use LLMs to score samples to screen for high-quality data.",sun2025mmverify;trustgeogen;ThinkLite-VL;geogpt4v;InfiMM-WebMath-40B;ursa;visualwebinstruct;KPMATH,2507.11936,A Survey of Deep Learning for Geometry Problem Solving,s0145,likely_latex_artifact
main_arxiv.tex,\ZTedit{\citet{Du2020} find mixed results in an exploration of TTS-based augmentation.,Du2020,2507.07741,Code-Switching in End-to-End Automatic Speech Recognition: A Systematic Literature Review,s0148,single_cite_key
main_arxiv.tex,"} \ZTdelete{TTS-based augmentation is also explored by \citet{Du2020} with mixed results.} They experiment with audio splicing, random noun/verb translation, and random English word insertion into Mandarin sentences followed by TTS.",Du2020,2507.07741,Code-Switching in End-to-End Automatic Speech Recognition: A Systematic Literature Review,s0149,single_cite_key
main_arxiv.tex,"However, \citet{peng2023prompting} find that concatenating the language tokens for the languages in a CS scenario improves Whisper performance, despite it not being explicitly trained to receive such combined tokens.} \ZTdelete{Using large multilingual pretrained models like Whisper is one obvious choice.",peng2023prompting,2507.07741,Code-Switching in End-to-End Automatic Speech Recognition: A Systematic Literature Review,s0150,single_cite_key
sn-article.tex,"However, \citep{wang2024metacognitive} also mentioned that LLMs like GPT-3.5 and GPT-4 often produce errors such as statutory misinterpretation and jurisprudential drift, indicating a tendency to misread legal texts and invent unsupported legal claims.",wang2024metacognitive,2507.21108,A Survey of Classification Tasks and Approaches for Legal Contracts,s0151,single_cite_key
hierarchical_or_recurrent.tex,"In contrast to methods relying on frequent, small-batch updates, recent work~\cite{zhang2025test} argues that this strategy suffers from severe computational inefficiency due to low hardware utilization.",zhang2025test,2507.06203,A Survey on Latent Reasoning,s0152,single_cite_key
hierarchical_or_recurrent.tex,"% In contrast to Autoregressive Models (ARMs), diffusion models are not bound to sequential generation, enabling potential gains in long-term planning, controllable generation, and sampling efficiency~\citep{zou2023survey}.",zou2023survey,2507.06203,A Survey on Latent Reasoning,s0153,single_cite_key
acl_latex.tex,"% 3) \textbf{Safety Co-Design}: Knowledge graph validation \cite{li2023unveiling} pre-detects conflicting facts, reducing contradiction rates from 32\% to 8\%.",li2023unveiling,2507.05288,A Survey on Proactive Defense Strategies Against Misinformation in Large Language Models,s0158,single_cite_key
discovery.tex,"However, \citet{zhu2025ai} highlight a critical challenge: AI scientists currently lack the validation capabilities needed for rigorous experimentation and high-quality manuscript production.",zhu2025ai,2507.01903,AI4Research: A Survey of Artificial Intelligence for Scientific Research,s0161,single_cite_key
review.tex,"Moreover, \citet{kumar2023reviewers} introduce the ContraSciView corpus, which automatically detects contradictions between review pairs.",kumar2023reviewers,2507.01903,AI4Research: A Survey of Artificial Intelligence for Scientific Research,s0162,single_cite_key
5_evaluation.tex,"Finally, Plank’s variance analysis recommends treating disagreement as signal rather than noise, motivating the current shift toward soft or distributional quality labels \citep{DBLP:conf/emnlp/Plank22}.",DBLP:conf/emnlp/Plank22,2506.16383,Large Language Models in Argument Mining: A Survey,s0165,single_cite_key
5_evaluation.tex,Soft-label evaluation—comparing predicted distributions to annotator distributions—operationalises Plank’s call to treat disagreement as signal \citep{DBLP:conf/emnlp/Plank22}.,DBLP:conf/emnlp/Plank22,2506.16383,Large Language Models in Argument Mining: A Survey,s0166,single_cite_key
acl_latex.tex,"Contrary to \citet{tonneau-etal-2024-languages}, we did not observe a decline in English datasets' dominance.",tonneau-etal-2024-languages,2506.16190,Web(er) of Hate: A Survey on How Hate Speech Is Typed,s0167,single_cite_key
acl_latex.tex,"This practice assumes a prescriptive guideline and goal, as high disagreement can still indicate high quality annotation under a descriptive framework \cite{lee-etal-2024-exploring-cross}.",lee-etal-2024-exploring-cross,2506.16190,Web(er) of Hate: A Survey on How Hate Speech Is Typed,s0168,single_cite_key
main.tex,"However, \citet{martinez2019crisp} argues that this goal‑oriented, pre‑collected‑data perspective ignores many tasks of modern data science, where exploration is essential and the data takes centre stage rather than serving as a fixed backdrop.",martinez2019crisp,2506.08800,Measuring Data Science Automation: A Survey of Evaluation Tools for AI Assistants and Agents,s0169,single_cite_key
Environments.tex,"In contrast to the aforementioned work, VGRP-Bench~\cite{ren2025vgrp} focuses on puzzle games and employs them as a means to assess the agents.",ren2025vgrp,2506.11102,Evolutionary Perspectives on the Evaluation of LLM-Based AI Agents: A Comprehensive Survey,s0171,single_cite_key
learning_based.tex,"In contrast to fully blind approaches, methods like WARP-Q~\cite{jassim2021warp} retain reference-based estimation to ensure stronger perceptual anchoring.",jassim2021warp,2506.10019,"A Survey of Automatic Evaluation Methods on Text, Visual and Speech Generations",s0172,single_cite_key
benchmark_based.tex,"Building on these insights, the Audio Entailment benchmark \cite{deshmukh2025audio} evaluates whether textual descriptions can be logically inferred from audio content, offering entailment, neutral, and contradiction labels across hypotheses generated from AudioCaps and Clotho.",deshmukh2025audio,2506.10019,"A Survey of Automatic Evaluation Methods on Text, Visual and Speech Generations",s0173,single_cite_key
bare_jrnl.tex,"\cite{ji2023survey} classify hallucinations into Intrinsic Hallucinations, where the output contradicts the source content, and Extrinsic Hallucinations, where the output cannot be verified against the source.",ji2023survey,2507.02870,Loki's Dance of Illusions: A Comprehensive Survey of Hallucination in Large Language Models,s0174,single_cite_key
bare_jrnl.tex,"\cite{banerjee2024llms} propose a more detailed taxonomy, identifying Input-conflicting Hallucinations (deviations from user-provided input), Context-conflicting Hallucinations (contradictions with the model’s prior output), and Fact-conflicting Hallucinations (inaccuracies against established world knowledge).",banerjee2024llms,2507.02870,Loki's Dance of Illusions: A Comprehensive Survey of Hallucination in Large Language Models,s0175,single_cite_key
bare_jrnl.tex,"% Ji \textit{et al.} \cite{ji2023survey} categorize hallucinations into Intrinsic Hallucinations defined as the generated output contradicts the source content, and Extrinsic Hallucinations defined as the generated output cannot be verified against the source content.",ji2023survey,2507.02870,Loki's Dance of Illusions: A Comprehensive Survey of Hallucination in Large Language Models,s0176,single_cite_key
bare_jrnl.tex,"% Banerjee \textit{et al.} \cite{banerjee2024llms} propose a more granular classification, dividing hallucinations into Input-conflicting hallucinations, where LLMs generate content that deviates from the source input provided by users; Context-conflicting hallucinations, where LLMs generate content that contradicts information previously generated by the model itself; and Fact-conflicting hallucinations, where LLMs produce content that is not faithful to established world knowledge.",banerjee2024llms,2507.02870,Loki's Dance of Illusions: A Comprehensive Survey of Hallucination in Large Language Models,s0177,single_cite_key
bare_jrnl.tex,"Ji \textit{et al.} \cite{ji2023survey} classify hallucinations into Intrinsic Hallucinations, where the generated outputs contradict the source content, and Extrinsic Hallucinations, where the generated information cannot be verified against the given source.",ji2023survey,2507.02870,Loki's Dance of Illusions: A Comprehensive Survey of Hallucination in Large Language Models,s0178,single_cite_key
bare_jrnl.tex,"Ji \textit{et al.} \cite{ji2023survey} classify hallucinations into Intrinsic Hallucinations, where generated outputs contradict the source content, and Extrinsic Hallucinations, where the generated information cannot be verified against the given source.",ji2023survey,2507.02870,Loki's Dance of Illusions: A Comprehensive Survey of Hallucination in Large Language Models,s0179,single_cite_key
acl_camera_ready.tex,"However, \citet{bastingsJumpBetterConclusions2018} argue that good performance on SCAN can be achieved with simple modelling tricks that require neither structured representations nor systematicity, demonstrating the difficulty of inferring anything about a model's representations based on the model's behaviour on the task.",bastingsJumpBetterConclusions2018,2506.04461,Behavioural vs. Representational Systematicity in End-to-End Models: An Opinionated Survey,s0180,single_cite_key
acl_latex.tex,% The dataset used here \cite{Guo2023Automated} provides the relevance labels after the abstract screening in contrast to SYNERGY and TAR2019 which provide relevance labels after the full text screening.,Guo2023Automated,2505.24757,LGAR: Zero-Shot LLM-Guided Neural Ranking for Abstract Screening in Systematic Literature Reviews,s0183,single_cite_key
chapter4.tex,"% TabFact \citep{chen2019tabfact} asks models to determine if a statement is supported or contradicted by table data, requiring both linguistic and symbolic reasoning.",chen2019tabfact,2505.24377,LLM Inference Enhanced by External Knowledge: A Survey,s0184,single_cite_key
4.text2motion.tex,"\subsection{Text-to-Human-Motion} Building on advances in language modelling with transformers, TEMOS \cite{petrovich_temos_2022} introduces a variational autoencoder (VAE)-based probabilistic approach to T2HM generation, this is in contrast to most previous deterministic models that produce only a single motion per text.",petrovich_temos_2022,2506.10016,A Survey of Generative Categories and Techniques in Multimodal Generative Models,s0185,single_cite_key
robustness.tex,"In contrast to optimisation-based methods, Shap-E \cite{jun_shap-e_2023} introduced a direct generative approach for T2-3D.",jun_shap-e_2023,2506.10016,A Survey of Generative Categories and Techniques in Multimodal Generative Models,s0186,single_cite_key
hypothesis_validation.tex,"Indeed, \citet{list_paper_14} reports that, when verifying their dataset where five annotators judged the plausibility of handwritten hypotheses, disagreements occurred in 62.34\% of 1,365 explanations, underscoring the challenge of natural language hypothesis validation.",list_paper_14,2505.21935,From Reasoning to Learning: A Survey on Hypothesis Discovery and Rule Learning with Large Language Models,s0190,single_cite_key
4-persona.tex,"Similarly, \textbf{TRIZ Agents} \cite{szczepanik2025triz} assign each agent a single TRIZ innovation principle (e.g., ``contradiction resolution''), guiding systematic idea generation in engineering contexts.",szczepanik2025triz,2505.21116,Creativity in LLM-based Multi-Agent Systems: A Survey,s0191,single_cite_key
data-serving.tex,"\hi{Dedicated Compression Model Generation.} In contrast to the direct pruning strategy, LLMLinga-2~\cite{pan2024llmlingua} adopts a model-based approach by training a dedicated compression model.",pan2024llmlingua,2505.18458,A Survey of LLM $\times$ DATA,s0196,single_cite_key
data_deduplication.tex,"However, \cite{SimiSketch} found that DotHash performs badly if the length of the basis vector is lower than the number of basis vectors, where quasi-orthogonal no longer holds.",SimiSketch,2505.18458,A Survey of LLM $\times$ DATA,s0197,single_cite_key
2_methodology.tex,"%%% %%% Similarly, other repositories belong to participants of the 2024 shared task ``DETESTS-Dis'' organized at IberLEF in 2024, to detect and classify explicit and implicit stereotypes in texts from social media and comments on news articles in Spanish, incorporating learning with disagreement techniques \citep{schmeisser2024overviewdetests}.",schmeisser2024overviewdetests,2505.17642,A Survey on Stereotype Detection in Natural Language Processing,s0199,single_cite_key
main.tex,"For example, the Audio Entailment benchmark~\citep{audio_entailment} presents models with an audio and asks whether a given textual hypothesis is entailed, contradicted, or unrelated based on the content of the auditory premise.",audio_entailment,2505.15957,Towards Holistic Evaluation of Large Audio-Language Models: A Comprehensive Survey,s0202,single_cite_key
multilingual.tex,"However, \citet{schoene2025lexicography} has shown that automatically translating suicide-related dictionaries from English to low-resource languages often results in spelling errors and fails to capture the cultural nuances of speakers in the target language.",schoene2025lexicography,2505.15556,A Survey on Multilingual Mental Disorders Detection from Social Media Data,s0204,single_cite_key
iclr2024_conference.tex,"\subsection{En-CoT} In contrast to Native-CoT, En-CoT \cite{shi2022language} generates reasoning steps in English, regardless of the original or native language of the problem.",shi2022language,2505.11665,Multilingual Prompt Engineering in Large Language Models: A Survey Across NLP Tasks,s0206,single_cite_key
iclr2024_conference.tex,"% The authors of \citet{chen2022program} build up on CoT but in contrast to CoT which uses LLMs to perform both reasoning and computation, PoT generates Python programs and thus relegates computation part to a Python interpreter.",chen2022program,2505.11665,Multilingual Prompt Engineering in Large Language Models: A Survey Across NLP Tasks,s0207,single_cite_key
iclr2024_conference.tex,"% By using deep recursive reasoning to elicit abductive explanations for a variety of hypotheses, Maieutic prompting \cite{jung2022maieutic} encourages the LLM to produce consistent responses by collaboratively eliminating alternatives that contradict one another.",jung2022maieutic,2505.11665,Multilingual Prompt Engineering in Large Language Models: A Survey Across NLP Tasks,s0208,single_cite_key
iclr2024_conference.tex,"% Contrary to the conventional RAG \cite{lewis2020retrieval}, Implicit RAG \cite{vatsal2024can,vatsal2024canpa} asks the LLM itself to retrieve important chunks or sections from the given context and then proceed to answer the asked query.","lewis2020retrieval;vatsal2024can,vatsal2024canpa",2505.11665,Multilingual Prompt Engineering in Large Language Models: A Survey Across NLP Tasks,s0209,all_keys_unresolved
Benchmark2.tex,"& \cellcolor[HTML]{E3ECF3} 350 multi-turn, multi-user tasks & \cellcolor[HTML]{E3ECF3} Human curation with LLM assistance & \cellcolor[HTML]{E3ECF3} Unsafe Behavior Rates, Failure Rate, Disagreement Rate & \cellcolor[HTML]{E3ECF3} Rule, LLM \\ & AgentHazard \newline \citep{feng2026agenthazard} & Evaluates multi-step harmful behavior where individually benign actions accumulate into unsafe outcomes.",feng2026agenthazard,2505.10924,A Survey on the Safety and Security Threats of Computer-Using Agents: JARVIS or Ultron?,s0211,single_cite_key
main.tex,"However, \citet{peereboom2024cognitive} argue that human-derived traits may not meaningfully apply to LLMs, underscoring the necessity for psychometric theories specifically designed for LLM analysis.",peereboom2024cognitive,2505.08245,"Large Language Model Psychometrics: A Systematic Review of Evaluation, Validation, and Enhancement",s0212,single_cite_key
content.tex,"However, \cite{hu2025question} employed query accuracy, question-answering accuracy, and F1-score.",hu2025question,2505.08137,Large Language Models for Computer-Aided Design: A Survey,s0216,single_cite_key
1_defining_persuasion.tex,"Building on rhetorical theory, \citet{hidey-etal-2017-analyzing} analyzed CMV arguments through the lens of classical persuasive appeals (ethos, logos, pathos) and claim types (interpretation, evaluation, agreement, disagreement), finding that pathos and logos often co-occur in successful persuasive threads.",hidey-etal-2017-analyzing,2505.07775,Must Read: A Comprehensive Survey of Computational Persuasion,s0217,single_cite_key
1_defining_persuasion.tex,"Other work has looked into modeling persuasion in CMV through concessions \citep{musi2018changemyviewconcessionsconcessionsincrease}, investigating whether argumentative concessions correlate with successful persuasion, though their findings suggest such strategies are equally common in persuasive and non-persuasive comments, contradicting theoretical expectations.",musi2018changemyviewconcessionsconcessionsincrease,2505.07775,Must Read: A Comprehensive Survey of Computational Persuasion,s0218,single_cite_key
main.tex,"Participants rate each item on a 5-point Likert scale, ranging from 1 (``strongly disagree'') to 5 (``strongly agree'')~\cite{john1999big}.",john1999big,2505.00049,"Humanizing LLMs: A Survey of Psychological Measurements with Tools, Datasets, and Human-Agent Applications",s0222,single_cite_key
main.tex,\citet{liu2024dynamic} evaluate model stability and logical consistency by presenting LLMs with the same question multiple times and analyzing whether their responses contain contradictions.,liu2024dynamic,2505.00049,"Humanizing LLMs: A Survey of Psychological Measurements with Tools, Datasets, and Human-Agent Applications",s0223,single_cite_key
5_application.tex,"In contrast to CacheBlend, EPIC \cite{hu2024epicefficientpositionindependentcontext} introduces position-independent context caching via static sparse computation, recomputing only a small number of tokens at the beginning of each block.",hu2024epicefficientpositionindependentcontext,2504.19720,Taming the Titans: A Survey of Efficient LLM Inference Serving,s0224,single_cite_key
rq4_challenges.tex,"Entropy rates, which are obtained by averaging over the sequence, can be used to calibrate disagreements of long-term generations of LLMs \cite{Braverman2019CalibrationER}.",Braverman2019CalibrationER,2504.18346,Comparing Uncertainty Measurement and Mitigation Methods for Large Language Models: A Systematic Review,s0225,single_cite_key
output.tex,"In contrast to both, \textit{subword tokenization} (e.g., BPE, WordPiece, and the Unigram Language Model) offers a middle ground by breaking words into frequent and meaningful subunits - prefixes or suffixes, mostly used by modern LLMs to efficiently handle both common and rare words \cite{bradshaw2025large}.",bradshaw2025large,2504.17119,The Rise of Small Language Models in Healthcare: A Comprehensive Survey,s0226,single_cite_key
4_additional_editing_unlearning.tex,"In contrast to these training-intensive approaches, LaW~\citep{large_scale_washing} draws inspiration from model editing by identifying and removing knowledge associations embedded in MLP weights, aiming to eliminate targeted information with minimal impact on the model’s overall capabilities.",large_scale_washing,2504.15585,"A Comprehensive Survey in LLM(-Agent) Full Stack Safety: Data, Training and Deployment",s0228,single_cite_key
main.tex,"Inter-coder disagreement poses another challenge in building gold-standard training datasets, often arising from rigid codebooks, coder fatigue, and cognitive biases \citep{Carammia2024}.",Carammia2024,2504.13685,Deep literature reviews: an application of fine-tuned language models to migration research,s0230,single_cite_key
main.tex,"The extent of disagreement varies, trained annotators may have a disagreement rate of over 20\%, while MTurk crowd workers can reach 44\% \citep{Gilardi2023}.",Gilardi2023,2504.13685,Deep literature reviews: an application of fine-tuned language models to migration research,s0231,single_cite_key
acl_latex.tex,"In contrast to repeated sampling, scaling-based approaches enable models to iteratively generate solution attempts, with each subsequent attempt refined based on preceding outcomes \cite{DBLP:journals/corr/abs-2501-11651,DBLP:journals/corr/abs-2501-09891}.","DBLP:journals/corr/abs-2501-11651,DBLP:journals/corr/abs-2501-09891",2504.09100,"A Short Survey on Small Reasoning Models: Training, Inference, Applications and Research Directions",s0233,all_keys_unresolved
04_Results.tex,"\textit{Label-based:} In contrast to example-based metrics, label-based metrics first evaluate the model on each label separately and then average the label-wise scores across all class labels \cite{zhang_review_2014}.",zhang_review_2014,2504.08609,A Survey of Machine Learning Models and Datasets for the Multi-label Classification of Textual Hate Speech in English,s0239,single_cite_key
02_Related_Work.tex,"\subsection{Multi-label Classification} \label{sec:review:background:multilabel} In contrast to single-label learning like in binary and multi-class classification, where each example is associated with a single label, examples in multi-label classification are associated with a set of labels \cite{tsoumakas_multi-label_2007}.",tsoumakas_multi-label_2007,2504.08609,A Survey of Machine Learning Models and Datasets for the Multi-label Classification of Textual Hate Speech in English,s0241,single_cite_key
dataset_table_new.tex,"& Twitter & EN, ES & -\footnote{No label aggregate, multiple annotations per example.} & - & Sexist\textsubscript{binary}\newline (Direct, Reported, Judgmental)\textsubscript{multi-class}\newline (Ideological and inequality, Stereotyping and dominance, Objectification, Sexual violence, Misogyny and non-sexual violence)\textsubscript{multi-label} & behind login & \href{https://nlp.uned.es/exist2023/}{\textbf{[link]}} \\ \hline HateComment & \cite{gupta_hateful_2023} & 2023 & 2,071 & Youtube, BitC",gupta_hateful_2023,2504.08609,A Survey of Machine Learning Models and Datasets for the Multi-label Classification of Textual Hate Speech in English,s0244,single_cite_key
3_training_time_alignment.tex,"Finally, in contrast to learning user-specific parameters in LLMs, \citet{park2024rlhf} explored learning multiple reward models to handle the trade-off between bias and variance in personalized preference alignment.",park2024rlhf,2504.07070,A Survey on Personalized and Pluralistic Preference Alignment in Large Language Models,s0245,single_cite_key
Challenges.tex,"Beyond Idealized Patients likewise shows that contradictory, inaccurate, or resistant patient behaviors destabilize consultation quality and expose a need for repair-oriented follow-up questions rather than immediate recommendations \citep{li2026beyondidealized}.",li2026beyondidealized,2504.04717,Beyond Single-Turn: A Survey on Multi-Turn Interactions with Large Language Models,s0247,single_cite_key
Challenges.tex,"PPT-Bench extends this picture beyond simple disagreement, showing that epistemic attacks targeting a model's confidence, values, or authority induce distinct multi-turn failure patterns \citep{au2026epistemic}.",au2026epistemic,2504.04717,Beyond Single-Turn: A Survey on Multi-Turn Interactions with Large Language Models,s0248,single_cite_key
main.tex,"The overview of each dataset is given below.\\ \indent First we have the \textbf{e-SNLI (Enhanced Stanford Natural Language Inference)} dataset \cite{camburu2018snli}, which is an extension of the Stanford Natural Language Inference dataset that includes sentence pairs annotated with entailment labels (e.g., ""entailment,"" ""contradiction,"" or ""neutral"") and human written explanations.",camburu2018snli,2504.00125,LLMs for Explainable AI: A Comprehensive Survey,s0251,single_cite_key
main.tex,"& Sentence and label pairs, such as ""entailment,"" ""contradiction,"" or ""neutral,"" e.g., ""A dog is a type of animal, and running through a park outside."" \\ \textbf{CoS-E} \cite{rajani2019explain} & Multichoice common-sense reasoning with explanations.",rajani2019explain,2504.00125,LLMs for Explainable AI: A Comprehensive Survey,s0252,single_cite_key
main.tex,"& Sentence and label pairs, such as ""entailment,"" ""contradiction,"" or ""neutral,"" e.g., ""A dog is a type of animal, and running through a park outside."" \\ % \textbf{CoS-E} \cite{rajani2019explain} & Multichoice common-sense reasoning with explanations.",rajani2019explain,2504.00125,LLMs for Explainable AI: A Comprehensive Survey,s0253,single_cite_key
main.tex,"However, \citet{gahl2024time} reported that computational modeling with the Discriminative Lexicon Model provided strong evidence that the meanings of English homophones (represented by embeddings) are strong co-determinants of their spoken word duration, even when word frequency is controlled for.",gahl2024time,2503.23163,The realization of tones in spontaneous spoken Taiwan Mandarin: a corpus-based survey and theory-driven computational modeling,s0256,single_cite_key
main.tex,"In contrast to verbose intermediate steps, \citet{xu2025chaindraftthinkingfaster} propose Chain-of-Draft, which encourages language models to generate concise, minimal intermediate reasoning steps, rather than token-heavy explanations in traditional CoT.",xu2025chaindraftthinkingfaster,2503.21614,"A Survey of Efficient Reasoning for Large Reasoning Models: Language, Multimodality, and Beyond",s0260,single_cite_key
main.tex,"In contrast to computing allocation between large and small models, MEDUSA~\cite{Cai2024MedusaSL} accelerates large language model inference by incorporating additional decoding heads that predict multiple tokens simultaneously.",Cai2024MedusaSL,2503.21614,"A Survey of Efficient Reasoning for Large Reasoning Models: Language, Multimodality, and Beyond",s0261,single_cite_key
2_introduction.tex,"In contrast to these works, our survey stands out through: \begin{enumerate} \item \textbf{Methodology-centered taxonomy:} We propose a systematic taxonomy that deconstructs LLM agent systems into their fundamental methodological components, including role definition, memory mechanisms, planning capabilities, and action execution~\cite{ma2024survey}.",ma2024survey,2503.21460,"Large Language Model Agent: A Survey on Methodology, Applications and Challenges",s0263,single_cite_key
part8_smallmodel.tex,"However, \cite{li2025small} finds a phenomenon named \textit{Small Model Learnability Gap}, which highlights the challenges of distilling complex reasoning processes from large model to small model, showing that SLMs struggle to emulate the reasoning depth of their larger counterparts.",li2025small,2503.16419,Stop Overthinking: A Survey on Efficient Reasoning for Large Language Models,s0264,single_cite_key
3methods.tex,"For instance, \cite{hou2024decomposing} proposes an approach that generates multiple clarifications for a given prompt and ensembles the resulting generations by using mutual information to capture the disagreement among the predictions arising from different clarifications.",hou2024decomposing,2503.15850,Uncertainty Quantification and Confidence Calibration in Large Language Models: A Survey,s0265,single_cite_key
3methods.tex,"% Methods like~\cite{lin2023generating} use NLI models to score entailment and contradiction between every pair of generated outputs, forming a weighted similarity graph.",lin2023generating,2503.15850,Uncertainty Quantification and Confidence Calibration in Large Language Models: A Survey,s0267,single_cite_key
6challenge.tex,"As studies suggest that LLMs often fail to revise earlier decisions when presented with contradictory information~\cite{creswellselection}, there is a need for temporally-aware uncertainty tracking.",creswellselection,2503.15850,Uncertainty Quantification and Confidence Calibration in Large Language Models: A Survey,s0269,single_cite_key
6challenge.tex,"% % % Additionally, LLM judges may exhibit consistency issues~\cite{schroeder2024can}---their evaluation can vary depending on the number of prompts or slight changes in phrasing, leading to inconsistent or contradictory judgments even for the same input.",schroeder2024can,2503.15850,Uncertainty Quantification and Confidence Calibration in Large Language Models: A Survey,s0270,single_cite_key
confidence.tex,"In a similar flavor, \cite{baan2022stop} studies the issues in the evaluation of calibration when there is intrinsic human disagreement on the label.",baan2022stop,2503.15850,Uncertainty Quantification and Confidence Calibration in Large Language Models: A Survey,s0271,single_cite_key
2_Bachground.tex,"Similar to GPTscore, G-EVAL~\cite{liu-etal-2023-g} also evaluates the generated text by using large language models such as~\ac{GPT}-4 with the chain-of-thoughts framework; however, in contrast to GPTscore, assessment is carried out directly by advising the model to assign a score to the generated text.",liu-etal-2023-g,2503.17403,ChatGPT or A Silent Everywhere Helper: A Survey of Large Language Models,s0273,single_cite_key
main.tex,"\noindent\textbf{Context Consistency} shows models an academic paper and a hypothesis, requiring models to judge whether the hypothesis is supported or contradicted by the ideas in the paper~\citep{dong2023bamboo}.",dong2023bamboo,2503.13299,A Survey on Transformer Context Extension: Approaches and Evaluation,s0274,single_cite_key
acl_latex.tex,"However, \citet{wei2023chainofthoughtpromptingelicitsreasoning} also showed that Cot proved to be significantly effective only for LLMs with more than 100B parameters.",wei2023chainofthoughtpromptingelicitsreasoning,2503.10814,Thinking Machines: A Survey of LLM based Reasoning Strategies,s0276,single_cite_key
analysis.tex,"However, \citet{liu2025oatzero} argue that the aha moment may not emerge in R1-Zero-like training.",liu2025oatzero,2503.09567,Towards Reasoning Era: A Survey of Long Chain-of-Thought for Reasoning Large Language Models,s0279,single_cite_key
5-rag.tex,"The COMBO framework \cite{zhang2023merging}, for instance, employs a pretrained discriminator to assess the coherence of generated-retrieved paragraph pairs, ensuring that contradictory information is filtered to minimize hallucinations.",zhang2023merging,2503.10677,A Survey on Knowledge-Oriented Retrieval-Augmented Generation,s0281,single_cite_key
05-reasoning.tex,"For instance, RCI Prompting~\citep{kim2024language} only triggers corrections when a contradiction or error is identified, avoiding overreactions to minor uncertainties.",kim2024language,2503.06072,A Survey on Post-training of Large Language Models,s0282,single_cite_key
06-intervention_strategies.tex,"However, \citet{Feng22} point out some challenges such as discussions with multiple participants, topic drifts, multiple co-references, diverse interactive signals, and diverse domain terminologies.",Feng22,2503.01513,Evaluation and Facilitation of Online Discussions in the LLM Era: A Survey,s0286,single_cite_key
05-discussion_quality_eval.tex,The hierarchy of \citet{graham2008disagree} considers disagreement tactics ranging from name calling to refuting the central point.,graham2008disagree,2503.01513,Evaluation and Facilitation of Online Discussions in the LLM Era: A Survey,s0290,single_cite_key
05-discussion_quality_eval.tex,"% However, \citet{ziems2024can} highlight the poor persuasiveness annotation capability of \acp{LLM} in online argumentative discussions.",ziems2024can,2503.01513,Evaluation and Facilitation of Online Discussions in the LLM Era: A Survey,s0293,single_cite_key
05-discussion_quality_eval.tex,"One influential framework is the hierarchy of disagreement proposed by \cite{graham2008disagree}, which ranks responses from name-calling to refuting the central point of an argument.",graham2008disagree,2503.01513,Evaluation and Facilitation of Online Discussions in the LLM Era: A Survey,s0294,single_cite_key
05-discussion_quality_eval.tex,"While this framework is widely cited, it has not been empirically validated \cite{de-kock-vlachos-2022-disagree}.",de-kock-vlachos-2022-disagree,2503.01513,Evaluation and Facilitation of Online Discussions in the LLM Era: A Survey,s0295,single_cite_key
05-discussion_quality_eval.tex,"However, this approach has been critiqued for overlooking the fact that arguments can be both factual and emotional \cite{de-kock-vlachos-2022-disagree}.",de-kock-vlachos-2022-disagree,2503.01513,Evaluation and Facilitation of Online Discussions in the LLM Era: A Survey,s0296,single_cite_key
main.tex,"In contrast, reasoning-intensive tasks (GSM8K, reasoning-intensive MMLU) and translation show {decreasing} memorization and {increasing} generalization with scale: larger Pythia models produce monotonically more novel n-grams on WMT, directly contradicting the in-distribution finding of ~\citep{merrill-etal-2024-evaluating} that bigger models are less novel.",merrill-etal-2024-evaluating,2503.05788,Emergent Abilities in Large Language Models: A Survey,s0302,single_cite_key
main.tex,"However, \citep{wu2024u} offer a compelling counterpoint, directing attention to task complexity as a crucial, and perhaps a previously underappreciated, factor in the emergence phenomenon.",wu2024u,2503.05788,Emergent Abilities in Large Language Models: A Survey,s0303,single_cite_key
intro.tex,"Later, \citet{hoffmann2022training} contradicted this finding, showing that model size and dataset size should be scaled roughly equally for optimal scaling.",hoffmann2022training,2502.18969,(Mis)Fitting: A Survey of Scaling Laws,s0306,single_cite_key
ijcai25.tex,"LogicNLI~\cite{tian2021diagnosing} introduced logical relations-paradoxes, requiring models to explore at least two distinct reasoning paths leading to contradictory conclusions, which helps mitigate spurious correlations from the biased training dataset.",tian2021diagnosing,2502.15652,Empowering LLMs with Logical Reasoning: A Comprehensive Survey,s0312,single_cite_key
