file,sentence,cited_keys,survey_arxiv_id,survey_title,sentence_id,drop_reason
sample-sigconf.tex,"\citet{Wang2023OnTD} explore one to three rounds and report a steep accuracy gain when agents' meta-prompts include ""hold different views"" before converging on a final response, suggesting controlled disagreement can refine complex arguments.",Wang2023OnTD,2506.00066,Literature Review Of Multi-Agent Debate For Problem-Solving,s0131,single_cite_key
2.tasks.tex,Ensuring correct alignment is vital for the downstream reasoning to succeed – a mismatch such as a mis-labeled point or an extra line in the diagram that wasn’t mentioned in text can lead to contradictions that confuse the solver~\citep{li2023interpretable}.,li2023interpretable,2505.14340,Plane Geometry Problem Solving with Multi-modal Reasoning: A Survey,s0135,single_cite_key
main.tex,"However, \citet{France2000Acoustical} noted that patients on medication were no more likely to be misclassified than those not receiving treatment.",France2000Acoustical,2505.18195,Acoustic and Machine Learning Methods for Speech-Based Suicide Risk Assessment: A Systematic Review,s0136,single_cite_key
main.tex,"However, \cite{braun2021consolidated} conducted a comparative study between the L1 norm and L2 norm as described in Eq.",braun2021consolidated,2505.08694,A Survey of Deep Learning for Complex Speech Spectrograms,s0137,single_cite_key
main.tex,"% In contrast to other DNN frameworks with fixed-layers, such as the one proposed by \cite{phase_retrieval_gan1}, DeGLI offers great adaptability in terms of DNN scale, with its iterative nature further enhancing performance efficacy.",phase_retrieval_gan1,2505.08694,A Survey of Deep Learning for Complex Speech Spectrograms,s0138,single_cite_key
05ReinforcedLearningReasoning.tex,"% 与PRM相对，结果奖励模型（Outcome Reward Model, ORM）或称为结果监督（Outcome Supervision）仅依据任务最终输出的正确性或质量（例如，数学问题的最终答案是否正确 \cite{lightman2023verify}，代码是否通过测试用例 \cite{competitive_programming}）来提供奖励信号。这种方法的优势在于其实现相对简单，尤其适用于具有明确、二元（正确/错误）或可量化结果的任务。 In contrast to Process Reward Models, Outcome Reward Models (ORMs), also known as outcome supervision, provide reward signals based solely on the correctness or quality of the final task output.",lightman2023verify;competitive_programming,2505.02665,A Survey of Slow Thinking-based Reasoning LLMs using Reinforced Learning and Inference-time Scaling Law,s0140,all_keys_unresolved
main.tex,SenticNet 7 \cite{SenticNet} performs well in sentiment analysis but struggles with nuanced cases like sarcasm and contradictory opinions.,SenticNet,2505.01542,Emotions in the Loop: A Survey of Affective Computing for Emotional Support,s0141,single_cite_key
bare_jrnl_new_sample4.tex,Small-E \cite{Lemerle_SmallE_InterSpeech2024} is a codec-based language model that relies on an encoder-decoder architecture in contrast to a decoder-only mechanism.,Lemerle_SmallE_InterSpeech2024,2505.00579,Voice Cloning: Comprehensive Survey,s0142,single_cite_key
main.tex,"In contrast to the advantage estimates from Monte Carlo methods in value-model-free approaches, a well-trained value model not only provides lower-variance token-level value estimates for enhanced training stability, but also exhibits inherent generalization capabilities that improve online sample utilization efficiency\cite{yuan2025vapo}.",yuan2025vapo,2504.21277,Reinforced MLLM: A Survey on RL-Based Reasoning in Multimodal Large Language Models,s0143,single_cite_key
main.tex,"This expansion was driven by the growing demand for evidence-based decision-making, enabling researchers to address contradictory results and overcome limitations of small sample sizes \cite{egger_systematic_2008}.",egger_systematic_2008,2504.20113,Transforming Evidence Synthesis: A Systematic Review of the Evolution of Automated Meta-Analysis in the Age of AI,s0144,single_cite_key
cas-sc-template.tex,"However, \citep{r385} mainly focuses on the extraction of image features.",r385,2504.16449,"From Past to Present: A Survey of Malicious URL Detection Techniques, Datasets and Code Repositories",s0146,single_cite_key
03_research_question.tex,"\modified{In contrast to recent studies, we focused primarily on the potential of AI in CBSD, which is an identified gap~\cite{mahapatro2024reviewing}.} Therefore, we define the following research questions: \begin{enumerate}[label=\textbf{RQ\arabic*)}, widest=RQ7, align=left] \item\label{RQ1} What are the most frequently used methods for component selection in practice?",mahapatro2024reviewing,2504.13751,A Survey for What Developers Require in AI-powered Tools that Aid in Component Selection in CBSD,s0147,single_cite_key
main.tex,"In contrast to these reprogramming-based approaches, GPT4MTS \cite{jia2024gpt4mts} tunes GPT-2 for the context-guided forecasting task using paired context and time series data.",jia2024gpt4mts,2503.11411,Empowering Time Series Analysis with Synthetic Data: A Survey and Outlook in the Era of Foundation Models,s0154,single_cite_key
survey.tex,"(``...transform semantic errors into logical ones by extending the axioms of the underlying ontology to cause a logical contradiction that can then be recognized by a reasoner.''~\cite{Topper2012}) % \end{itemize} \subsection{Reliable TBox} Although errors in the TBox are possible, a lot of research focuses on inconsistencies caused by erroneous ABox assertions.",Topper2012,2502.19023,Dealing with Inconsistency for Reasoning over Knowledge Graphs: A Survey,s0155,single_cite_key
paper.tex,"\subsubsection{SPARE} Sparse Auto-Encoder-based Representation Engineering (SPARE) identifies signals of knowledge conflict in the residual stream of mid-layers, allowing precise detection of instances where contextual and parametric knowledge disagree \cite{zhao24}.",zhao24,2502.17601,Representation Engineering for Large-Language Models: Survey and Research Challenges,s0156,single_cite_key
New_IEEEtran_how-to.tex,"In contrast to methods leveraging pre-trained LDMs (such as AOG-Net and OPa-Ma), the recent PAR~\cite{par} adopts a text-conditioned masked autoregressive model~\cite{nova} for 360-degree panoramic image outpainting.",par;nova,2502.14799,A Survey on Text-Driven 360-Degree Panorama Generation,s0159,all_keys_unresolved
sec_meth_q.tex,"% 直接使用blip 而不是基于BLIP 构建一个shift encoder % \textcolor{red}{ Re-ranking~\cite{liu2023rerank} } \textbf{Self-attention-based.} Contrary to cross-attention, in the self-attention mechanism that has gained prominence with the rise of Transformer, the input sequence simultaneously plays roles of the query, key, and value, for computing the attention scores for each input element.",liu2023rerank,2502.18495,A Comprehensive Survey on Composed Image Retrieval,s0160,single_cite_key
ijcai25.tex,"Contrary to the assumption in previous studies that each segment of a join tree equally impacts cost prediction, SOAR~\cite{traditionaldb-join-soar} accounts for the varied influence of different components.",traditionaldb-join-soar,2502.12908,Graph Neural Networks for Databases: A Survey,s0163,single_cite_key
2-Backgrounds.tex,"In contrast to designing a single, highly versatile robot, MRS usually relies on more uncomplicated, task-specific robots, reducing the cost and complexity of individual units while benefiting from collective intelligence~\cite{jones2004principled}.",jones2004principled,2502.03814,Large Language Models for Multi-Robot Systems: A Survey,s0164,single_cite_key
4-LLM-MRS.tex,"In contrast to the aforementioned approaches, Obata \etal~\cite{obata_lip-llm_2024} adopted a slightly different approach and proposed \textbf{LiP-LLM}, a framework integrating LLMs with linear programming for multi-robot task planning.",obata_lip-llm_2024,2502.03814,Large Language Models for Multi-Robot Systems: A Survey,s0165,single_cite_key
04_2_action_space.tex,"However, \citet{assouel_unsolved_2023} suggested that this advantage disappears when using GPT-4, indicating that the benefits of executable code over other action types diminish with more advanced models.",assouel_unsolved_2023,2501.16150,"A Comprehensive Survey of Agents for Computer Use: Foundations, Challenges, and Future Directions",s0166,single_cite_key
rule.tex,"Additionally, EPR~\cite{wuweakly}, specialized for natural language inference, utilizes transformer encoders to align semantically similar phrases between sentences and predicts phrase-level logical relationships (Entailment, Contradiction, Neutral) using a neural classifier.",wuweakly,2501.15638,A Comprehensive Survey on Self-Interpretable Neural Networks,s0170,single_cite_key
cognitive_ec_arxiv.tex,"\end{itemize} \t\textbf{Computational Resource Requirements:} LLM deployment demands exceed typical edge device capabilities by multiple orders of magnitude \cite{gholami2022survey,nagel2021white}: \begin{itemize} \item \t\textbf{Memory Requirements:} Large-scale models require memory proportional to parameter count (precision-dependent), with cloud-scale models demanding hundreds of GB to multi-TB storage capacity significantly exceeding typical edge device memory availability \cite{brown2020la","gholami2022survey,nagel2021white;brown2020language;shi2016edge;wang2025empowering;deng2020edge;gholami2022survey;hinton2015distilling,gou2021knowledge",2501.03265,Cognitive Edge Computing: A Comprehensive Survey on Optimizing Large Models and AI Agents for Pervasive Deployment,s0175,likely_latex_artifact
nips.tex,The labels only represent less than 0.1\% of all the known proteins in the UniProKB database however \cite{uniprot2019uniprot}.,uniprot2019uniprot,2501.01477,A Survey of Deep Learning Methods in Protein Bioinformatics and its Impact on Protein Design,s0176,single_cite_key
nips.tex,"Unlike \cite{heinzinger2019modeling} which used an ELMo model pre-trained for NLP tasks, Alley et al.",heinzinger2019modeling,2501.01477,A Survey of Deep Learning Methods in Protein Bioinformatics and its Impact on Protein Design,s0177,single_cite_key
nips.tex,"Different from \cite{duvenaud2015convolutional} which only considered the atomic element as the only input, they also included standard atomic properties such as particle charge and polar surface area.",duvenaud2015convolutional,2501.01477,A Survey of Deep Learning Methods in Protein Bioinformatics and its Impact on Protein Design,s0178,single_cite_key
token_level.tex,"\subsubsection{Layer-wise Budget Allocation}\label{sssec:kv_budget_layer_wise} %% PyramidKV In contrast to conventional approaches with uniform KV cache sizes, PyramidKV~\cite{DBLP:journals/corr/abs-2406-02069} employs a pyramid-shaped memory allocation strategy, assigning larger cache capacities to lower layers that progressively decrease in upper layers.",DBLP:journals/corr/abs-2406-02069,2412.19442,A Survey on Large Language Model Acceleration based on KV Cache Management,s0179,single_cite_key
pain-points.tex,"Where other languages are analyzed, this is explicitly in contrast to the focus on C/C++~\cite{vudenc_2022}.",vudenc_2022,2412.11194,Direction for Detection: A Survey of Automated Vulnerability Detection and all of its Pain Points,s0180,single_cite_key
main.tex,"\Citet{Wald2020-yj} use a graph agnostic graph convolutional network with two layers to predict node classes from object points and edge classes from object pair points, while \Citet{Qi2024-zp} use Gated Recurrent Units \citep{Cho2014-sh} for this purpose.",Cho2014-sh,2411.18147,Online Knowledge Integration for 3D Semantic Mapping: A Survey,s0182,single_cite_key
learning.tex,"However, in contrast to triplet loss, it only considers one pairwise relation at each training step.\par Similarly to previous approaches, for audio-visual data, we identified that negative samples could be obtained in a self-supervised way by using paired modalities to learn correlations/alignment (i.e., only pairing audio and visual data when they describe the same media asset) \cite{hu2020curriculum}.",hu2020curriculum,2412.00049,A Survey of Recent Advances and Challenges in Deep Audio-Visual Correlation Learning,s0183,single_cite_key
main_arxiv.tex,"In contrast to InstructDiffusion~\cite{geng2023instructdiffusion}, which offers a generic framework for aligning vision tasks with human instructions, SmartEdit specializes in instruction-based image editing.",geng2023instructdiffusion,2411.09955,Instruction-Guided Editing Controls for Images and Multimedia: A Survey in LLM era,s0186,single_cite_key
Decision.tex,"These hallucinations manifest as content that diverges from the user input, contradicts previously generated context, or misaligns with established world knowledge \cite{hallucination_survey}.",hallucination_survey,2411.09523,"Navigating the Risks: A Survey of Security, Privacy, and Ethics Threats in LLM-Based Agents",s0187,single_cite_key
Decision.tex,"\subsubsection{Technical Progress of Solutions for Halluciantion} \paragraphbe{Evaluating Hallucinations in LLMs} Researchers have developed various baseline datasets tailored to different modalities (such as language \cite{zhou2020detecting, not_learn_well_1} or multimodal \cite{language_prior_1, imbalance_data_5}) and types of hallucinations (e.g., factually incorrect \cite{not_learn_well_1, zhang2023grounding, imbalance_data_5}, contradicting user references \cite{lu2024evaluation}, biases \c","zhou2020detecting, not_learn_well_1;language_prior_1, imbalance_data_5;not_learn_well_1, zhang2023grounding, imbalance_data_5;lu2024evaluation;imbalance_data_5;santhanam2021rome;language_prior_1, imbalance_data_4;imbalance_data_4",2411.09523,"Navigating the Risks: A Survey of Security, Privacy, and Ethics Threats in LLM-Based Agents",s0189,likely_latex_artifact
main-arxiv-v2.tex,"For example, in MLAgentBench \cite{huang2024mlagentbench}, LLM-powered agents sometimes modify ML pipelines in ways that contradict the user’s original task specifications, leading to instruction inconsistencies.",huang2024mlagentbench,2411.10478,Large Language Models for Constructing and Optimizing Machine Learning Workflows: A Survey,s0191,single_cite_key
01-main.tex,"However, in contrast to~\cite{barlaug2021neural}, which delves into the technical specifics of entity resolution using \ac{nn}, our focus is less specific on technical details because it covers all \ac{sti} methodologies.",barlaug2021neural,2411.11891,Survey on Semantic Interpretation of Tabular Data: Challenges and Directions,s0192,single_cite_key
sec4.tex,"\textbf{Semi-Structured Pruning.} In contrast to the above mainstream non-structured pruning methods that introduce considerable irregular network sparsity, semi-structured pruning focuses on removing the less important \textit{consecutive} weight connections \cite{zhang2022learning}.",zhang2022learning,2411.01431,Efficient Deep Learning Infrastructures for Embedded Computing Systems: A Comprehensive Survey and Future Envision,s0193,single_cite_key
sec3.tex,"\section{Automated Network Design for Embedded Computing Systems} \label{sec:automated-network-design-for-embedded-computing-systems} In contrast to manual network design, automated network design, also known as neural architecture search (NAS) \cite{zoph2016neural}, has recently flourished, which strives to automate the design of efficient neural networks.",zoph2016neural,2411.01431,Efficient Deep Learning Infrastructures for Embedded Computing Systems: A Comprehensive Survey and Future Envision,s0197,single_cite_key
sec3.tex,"For example, in contrast to DARTS that simultaneously optimizes all the operator candidates in the supernet, PC-DARTS \cite{xu2020pcdarts} introduces partial channel connections to alleviate the excessive memory consumption of DARTS.",xu2020pcdarts,2411.01431,Efficient Deep Learning Infrastructures for Embedded Computing Systems: A Comprehensive Survey and Future Envision,s0200,single_cite_key
sec3.tex,"In contrast to one-shot NAS \cite{pham2018efficient} that only features one supernet, few-shot NAS further introduces multiple supernets to explore different regions of the pre-defined search space, which slightly increases the search cost over one-shot NAS but can deliver much more reliable search results.",pham2018efficient,2411.01431,Efficient Deep Learning Infrastructures for Embedded Computing Systems: A Comprehensive Survey and Future Envision,s0201,single_cite_key
sec3.tex,"In contrast to few-shot NAS that leverages multiple supernets to improve the ranking correlation performance of one-shot NAS, CLOSE \cite{zhou2022close} instead features an effective curriculum learning-like schedule to control the parameter sharing extent within the proposed supernet dubbed CLOSENet, in which the parameter sharing extent can be flexibly adjusted during the search process and the parameter sharing scheme is built upon an efficient graph-based encoding scheme.",zhou2022close,2411.01431,Efficient Deep Learning Infrastructures for Embedded Computing Systems: A Comprehensive Survey and Future Envision,s0202,single_cite_key
sec6.tex,"In contrast to the above LLM quantization works that focus on efficient LLM quantization algorithms, OliVe \cite{guo2023olive} presents an algorithm/architecture co-designed solution to explore efficient quantized LLMs, which features an outlier-victim pair (OVP) quantization scheme and handles outlier values locally with low hardware overheads and high performance gains.",guo2023olive,2411.01431,Efficient Deep Learning Infrastructures for Embedded Computing Systems: A Comprehensive Survey and Future Envision,s0204,single_cite_key
background.tex,"\subsubsection{Dementia} In contrast to MCI, dementia is characterized by a more pronounced decline in cognitive abilities, leading to significant challenges for patients in their daily lives~\cite{arvanitakis2019diagnosis}.",arvanitakis2019diagnosis,2410.18972,Deep Insights into Cognitive Decline: A Survey of Leveraging Non-Intrusive Modalities with Deep Learning Techniques,s0206,single_cite_key
ecai.tex,"However, \cite{RN188} caution that such approaches may lack robustness and sustainability.",RN188,2411.05013,Enhancing literature review with LLM and NLP methods. Algorithmic trading case,s0207,single_cite_key
main.tex,"In contrast to these earlier surveys, which were published before the advent of graph neural networks and prior to the discovery of several significant graph laws~\cite{DBLP:conf/wsdm/YinBL19,DBLP:conf/kdd/DongBB19,DBLP:conf/www/ZenoFN20,DBLP:conf/kdd/DoYHS20,DBLP:conf/icdm/KookKS20,comrie2021hypergraph,DBLP:conf/aaai/WangZS19a}, our work represents the first survey to explore the potential of graph laws in the context of foundation models.","DBLP:conf/wsdm/YinBL19,DBLP:conf/kdd/DongBB19,DBLP:conf/www/ZenoFN20,DBLP:conf/kdd/DoYHS20,DBLP:conf/icdm/KookKS20,comrie2021hypergraph,DBLP:conf/aaai/WangZS19a",2410.12126,What Do LLMs Need to Understand Graphs: A Survey of Parametric Representation of Graphs,s0209,likely_latex_artifact
Current_Performance_of_LLMs_in_Code_generation.tex,"In contrast to closed-source models, open-source models are publicly available, allowing full access to their code, architecture, and pre-trained weights~\citep{wu2024geb13bopenlightweightlarge}.",wu2024geb13bopenlightweightlarge,2410.03981,A Survey on LLM-based Code Generation for Low-Resource and Domain-Specific Programming Languages,s0210,single_cite_key
main.tex,\cite{qi2024evaluating}& Evaluations on TAR and RepNoise sometimes contradicts their claims of durability.,qi2024evaluating,2409.18169,Harmful Fine-tuning Attacks and Defenses for Large Language Models: A Survey,s0211,single_cite_key
main.tex,"Different from \cite{halawi2024covert}, this method does not require testing time encoding/decoding.",halawi2024covert,2409.18169,Harmful Fine-tuning Attacks and Defenses for Large Language Models: A Survey,s0212,single_cite_key
KD.tex,"However, \citet{gu2024} noticed that forward KD does not fit the original data distribution as it always overestimates in low-probability regions and underestimates in high-probability regions.",gu2024,2409.01990,Designing Large Foundation Models for Efficient Training and Inference: A Survey,s0213,single_cite_key
mainACM_RLSurvey.tex,"As such, %research on these indicators has produced mixed results, and some studies have methodological issues in their %testing procedures \cite{PARK_2007}.",PARK_2007,2408.10932,The Evolution of Reinforcement Learning in Quantitative Finance: A Survey,s0214,single_cite_key
bare_jrnl_compsoc.tex,"In contrast to vanilla self-attention \cite{vaswani2017attention}, spiking self-attention (Fig.",vaswani2017attention,2409.02111,Toward Large-scale Spiking Neural Networks: A Comprehensive Survey and Future Directions,s0215,single_cite_key
main.tex,"However, \citet{saad2023guidingoplearning} show that the auxiliary PINN loss does not always benefit the training of neural operators and may hinder its final performance.",saad2023guidingoplearning,2408.09840,Machine Learning with Physics Knowledge for Prediction: A Survey,s0216,single_cite_key
main.tex,"In contrast to the compositional approach, Koopman operator theory aims to project the domain into a latent representation that adheres to a linear -- but potentially infinite-dimensional -- operator.} \citet{gin2021deepgreen} demonstrated the close ties between operator learning and Koopman theory by proposing to learn latent representations of input and solution spaces, facilitating the approximation of Green's function (\eqref{eq:no_greens_function}) for the solution of linear PDEs.",gin2021deepgreen,2408.09840,Machine Learning with Physics Knowledge for Prediction: A Survey,s0217,single_cite_key
main.tex,"From a developmental perspective, this emerges during early education -- in contrast to imitation learning which is observed almost from birth~\cite{tomasello1993cultural}.",tomasello1993cultural,2407.21713,Social Learning through Interactions with Other Agents: A Survey,s0219,single_cite_key
main.tex,"This stands in contrast to other approaches, such as Bouchiha et al.'s~\cite{bouchiha_llmchain_2024} reputation-based system LLMChain, which relies on a decentralized oracle to cross reference request/response pairs originating from differing models and speak to the quality of inferences based on those comparisons.",bouchiha_llmchain_2024,2407.20181,Blockchain for Large Language Model Security and Safety: A Holistic Survey,s0220,single_cite_key
manuscript.tex,"In contrast to traditional quantization strategies that target both weights and activations, LLM quantization primarily focuses on weight-only quantization \cite{cheng2023optimize}.",cheng2023optimize,2407.18921,Mobile Edge Intelligence for Large Language Models: A Contemporary Survey,s0225,single_cite_key
EHR-EVERYTHING.tex,"However, \cite{s-24} extends the evaluation by using the 1-Wasserstein distance for continuous values.",s-24,2407.00116,Generative AI for Synthetic Data Across Multiple Medical Modalities: A Systematic Review of Recent Developments and Challenges,s0226,single_cite_key
main.tex,"\citet{gossi2023finbert} present a fine-tuned FinBERT model with a Sentiment Focus method, which significantly improves the sentiment analysis accuracy of complex financial sentences in FOMC Minutes, particularly those containing conjunctions with contradicting sentiments.",gossi2023finbert,2406.11903,"A Survey of Large Language Models for Financial Applications: Progress, Prospects and Challenges",s0234,single_cite_key
main.tex,"However, \citet{ahn2023learning} argued that studying the smaller models at the single neuron level potentially leads to a better understanding of the large/deep models' learning behavior, {which is related to explaining the Systematicity of the model.",ahn2023learning,2406.08787,A Survey on Compositional Learning of AI Models: Theoretical and Experimental Practices,s0235,single_cite_key
main.tex,"However, this conclusion contradicts older papers that state transformers are Turing complete~\citep{JMLR:v22:20-302}.",JMLR:v22:20-302,2406.08787,A Survey on Compositional Learning of AI Models: Theoretical and Experimental Practices,s0236,single_cite_key
arxiv.tex,"In contrast to other work that usually optimizes a specific scheduling stage to guarantee deadline for distributed training jobs, UniSched~\cite{gao2024u} adopts a mixed integer linear programming framework to jointly optimize job profiling, job scheduling, and resource allocation to satisfy various scheduling objectives, including the deadline SLO and latency.",gao2024u,2406.08115,Resource Allocation and Workload Scheduling for Large-Scale Distributed Deep Learning: A Survey,s0237,single_cite_key
arxiv.tex,"In contrast to layer-slicing parallelism, multiple-layer-slicing pipeline parallelism only communicates end-of-layer activations and gradients, which can be 300$times$ smaller in the communication volume in a 2.2-billion-parameter example~\cite{lowCostdLlm22}.",lowCostdLlm22,2406.08115,Resource Allocation and Workload Scheduling for Large-Scale Distributed Deep Learning: A Survey,s0238,single_cite_key
main.tex,"\cite{filar1989variance} introduced the per-period variance defined by deviations of single-stage reward from the average reward, in contrast to the variance of average reward itself.",filar1989variance,2406.06041,Risk Sensitivity in Markov Games and Multi-Agent Reinforcement Learning: A Systematic Review,s0239,single_cite_key
main.tex,"However, \cite{shen2023anything} indicated that employing guardrails does not enhance the robustness of LLMs against attacks.",shen2023anything,2406.02622,Safeguarding Large Language Models: A Survey,s0240,single_cite_key
main.tex,"% \vspace{2mm} % \textbf{iii) Optimization-based Methods for Generating Jailbreaks} % \vspace{2mm} \subsubsection{Optimization-based Approaches} In contrast to conventional adversarial examples, such jailbreaks are usually created through human ingenuity, strategically devising situations that naturally mislead the models \cite{wei2024jailbroken}, rather than relying on automated techniques.",wei2024jailbroken,2406.02622,Safeguarding Large Language Models: A Survey,s0241,single_cite_key
domain_application.tex,"However, \cite{omar2023detecting} fine-tunes GPT on various vulnerable code benchmarks to detect software vulnerabilities and achieve good performances.",omar2023detecting,2405.03644,When LLMs Meet Cybersecurity: A Systematic Literature Review,s0243,single_cite_key
main.tex,"The range of methods varies from simple rule-based systems to complex ML models, and the use of different post-hoc explainers can lead to inconsistent results \cite{krishna2022disagreement}.",krishna2022disagreement,2405.02583,Explainable Interface for Human-Autonomy Teaming: A Survey,s0245,single_cite_key
survey.tex,"Our reasoning here is threefold: \begin{enumerate} \item \textit{Relevant information content.} In contrast to internet-scraped text or image data, internet video can uniquely offer information regarding the physics and dynamics of the world, and information regarding human behaviours and actions \cite{yang2024video}.",yang2024video,2404.19664,Towards Generalist Robot Learning from Internet Video: A Survey,s0247,single_cite_key
paper.tex,\citet{mpc} focus on the contradiction between the recalled memory and contexts.,mpc,2404.13501,A Survey on the Memory Mechanism of Large Language Model based Agents,s0250,single_cite_key
elsarticle-template-harv.tex,"%Contrary to \citet{wei2023_chainofthought}, which used eight chain-of-thought exemplars in the input prompt, we demonstrate that a single example is sufficient to the model.",wei2023_chainofthought,2404.11160,Low-Cost Language Models: Survey and Performance Evaluation on Python Code Generation,s0251,single_cite_key
survey.tex,"In contrast to layer-slicing parallelism, multiple-layer-slicing pipeline parallelism only communicates end-of-layer activations and gradients, which can be 300$times$ smaller in the communication volume in a 2.2-billion-parameter example~\cite{lowCostdLlm22}.",lowCostdLlm22,2404.06114,Communication-Efficient Large-Scale Distributed Deep Learning: A Comprehensive Survey,s0255,single_cite_key
Lightweight_Architecture_Design.tex,"Similar to FLOPs, MACs also represent the total number of the floating point operations; however, MACs treat addition and multiplication as equivalent operations, in contrast to FLOPs, which distinguish between them~\cite{MAC_FLOPs}.",MAC_FLOPs,2404.07236,Lightweight Deep Learning for Resource-Constrained Environments: A Survey,s0256,single_cite_key
poset_ml_survey_by_arnaud_mwafise.tex,"\item \textit{Interpretable neural architectures.} The poset-pooling filters of Dolores-Cuenca et al.~\cite{poolingorder} (Section~\ref{mlnotes}) are explicitly motivated by interpretability: because each filter corresponds to an explicit poset and an associated order polytope, the effect of the filter on backpropagation can be analyzed geometrically rather than treated as a black box, in contrast to standard max or average pooling.",poolingorder,2404.03082,Machine Learning and Data Analysis Using Posets: A Survey,s0257,single_cite_key
poset_ml_survey_by_arnaud_mwafise.tex,"A further advantage of FCA-based classification more generally is that it makes no distributional assumptions about the underlying data~\cite{proclasmodels}, in contrast to many classical statistical classifiers.",proclasmodels,2404.03082,Machine Learning and Data Analysis Using Posets: A Survey,s0258,single_cite_key
main.tex,"However, \cite{shi2023detecting} found that models that underwent unlearning with this approach could still output related copyrighted content.",shi2023detecting,2404.02062,Digital Forgetting in Large Language Models: A Survey of Unlearning Methods,s0259,single_cite_key
7-GLM.tex,"In contrast to single-modal discrimination, {\it node-text discrimination} is a more common approach inspired by existing multimodal pre-training models like CLIP~\cite{CLIP}.",CLIP,2403.16137,A Survey on Self-Supervised Graph Foundation Models: Knowledge-Based Perspective,s0260,single_cite_key
conference_101719.tex,"However, \cite{hu2023eraser} highlights a new privacy risk from the Rignt-To-Be-Forgetten perspective in an MLaaS setting where the unlearning phase for one request and the post-unlearning phase for another inference request may overlap, i.e., inference requests and unlearning requests may arrive at the server within a very close timeframe.",hu2023eraser,2403.13682,"Threats, Attacks, and Defenses in Machine Unlearning: A Survey",s0262,single_cite_key
foundations.tex,"%\pb{Consistency.} \textbf{Consistency} measures whether generated content is plausible, non-contradictory, and adheres to the rules of the world~\cite{lessa2017world}.",lessa2017world,2403.05131,Sora as a World Model? A Complete Survey on Text-to-Video Generation,s0264,single_cite_key
foundations.tex,"\pb{Consistency.} Consistency is defined as the degree to which details are plausible, feasible, and non-contradictory~\cite{lessa2017world}.",lessa2017world,2403.05131,Sora as a World Model? A Complete Survey on Text-to-Video Generation,s0265,single_cite_key
4-model.tex,"In contrast to this, Frame-Averaging~\citep{puny2021frame} proposes to ensure equivariance via this averaging process: $\frac{1}{|G|}\sum_{g\in G}g\cdot\sigma(g^{-1}\cdot\vec{\vx})$, where $\sigma$ is an arbitrary MLP and the term $g^{-1}\cdot\vec{\vx}$ makes the input invariant.",puny2021frame,2403.00485,"A Survey of Geometric Graph Neural Networks: Data Structures, Models and Applications",s0266,single_cite_key
5-application.tex,"In contrast to EGNN, SEGNN~\citep{brandstetter2022geometric} proposes a general SE(3)-equivariant message passing by making use of high-order degree representations.",brandstetter2022geometric,2403.00485,"A Survey of Geometric Graph Neural Networks: Data Structures, Models and Applications",s0267,single_cite_key
Neurocomputing.tex,"In contrast to intrinsic motivation, external motivation is a construct that pertains whenever an activity is done in order to attain some separable outcome \citep{chentanez2004intrinsically}.",chentanez2004intrinsically,2402.17270,"Multi-Agent, Human-Agent and Beyond: A Survey on Cooperation in Social Dilemmas",s0269,single_cite_key
DQD_to_papers.tex,&\footnotesize \cite{Batini2015} \\ \cdashline{2-4}[0.5pt/2.5pt] \ & semantic consistency & \footnotesize The extent to which records are free of contradictions.,Batini2015,2402.13635,The METRIC-framework for assessing data quality for trustworthy AI in medicine: a systematic review,s0270,single_cite_key
section3framework.tex,"In contrast to the precision of instruments, noise in human judgements is demanding to be assessed through so-called noise audits to identify different factors, like pattern noise and occasion noise in the medical decision process~\cite{Kahneman2021}.",Kahneman2021,2402.13635,The METRIC-framework for assessing data quality for trustworthy AI in medicine: a systematic review,s0271,single_cite_key
sn-article.tex,"%, contrary to what Cowie et al.~\cite{cowie2022web} claimed.",cowie2022web,2402.08565,Artificial Intelligence for Literature Reviews: Opportunities and Challenges,s0274,single_cite_key
main.tex,"In contrast to bi-encoders, cross-encoders receive the concatenated query and text pair, distinguished by a separation token [SEP], as input as shown in \Cref{fig:dr_architecture}\cite{qiao2019understanding}.",qiao2019understanding,2402.02932,Domain Adaptation of Multilingual Semantic Search -- Literature Review,s0275,single_cite_key
main.tex,"In contrast to these two approaches, LASER \cite{Artetxe_2019} trains an encoder-decoder LSTM model utilising a translation task.",Artetxe_2019,2402.02932,Domain Adaptation of Multilingual Semantic Search -- Literature Review,s0276,single_cite_key
sec4.tex,"In contrast to these approaches,~\cite{GesPushingGC} propose an innovative, interactive method enabling GPT-4 to autonomously refine and enhance the creativity of its outputs.",GesPushingGC,2402.06647,A Survey on Large Language Model Hallucination via a Creativity Perspective,s0278,single_cite_key
sec2.tex,"Additionally, \cite{zhang2023siren} categorizes hallucinations according to their types of conflict: input-conflicting, where responses go against user inputs; context-conflicting, involving contradictions within the generated context; and fact-conflicting, where outputs clash with established factual knowledge.",zhang2023siren,2402.06647,A Survey on Large Language Model Hallucination via a Creativity Perspective,s0279,single_cite_key
2.1-Pretext-Task.tex,"Contrary to learnable masking, SEFS \citep{DBLP:conf/iclr/LeeIS22} proposed a feature subset generator as the transformed function by enhancing the probability of masking highly correlated features.",DBLP:conf/iclr/LeeIS22,2402.01204,A Survey on Self-Supervised Learning for Non-Sequential Tabular Data,s0280,single_cite_key
