sentence_id,file,sentence,cited_keys,survey_arxiv_id,survey_title,cited_keys_split,n_cited_keys,n_resolved,resolved_titles,resolved_authors,resolved_years,resolved_abstracts,resolved_context,resolution_source
s0190,sample-acmsmall-conf.tex,"The model has attained a 73.8\% pass rate on the HumanEval benchmark, thanks to a rigorous decontamination process that guarantees the integrity and validation of the dataset.\\ \\ In contrast to the ones listed above, OpenCodeInterpreter \cite{opencodeinterpreter2024}, StarCoder2 \cite{starcoder2024}, SPT Code \cite{spt_code2024}, and Magicoder \cite{magicoder2024} are models mainly pre-trained to specialized code datasets which make them more skilled at coding tasks.",opencodeinterpreter2024;starcoder2024;spt_code2024;magicoder2024,2411.07586,A Comprehensive Survey of AI-Driven Advancements and Techniques in Automated Program Repair and Code Generation,opencodeinterpreter2024starcoder2024spt_code2024magicoder2024,4,4,OpenCodeInterpreter: Integrating Code Generation with Execution and RefinementStarCoder 2 and The Stack v2: The Next GenerationSPT-Code: Sequence-to-Sequence Pre-Training for Learning Source Code RepresentationsMagicoder: Empowering Code Generation with OSS-Instruct,Tianyu Zheng and Ge Zhang and Tianhao Shen and Xueling Liu and Bill Yuchen Lin and Jie Fu and Wenhu Chen and Xiang YueAnton Lozhko et al.Changan Niu and Chuanyi Li and Vincent Ng and Jidong Ge and Liguo Huang and Bin LuoYuxiang Wei and Zhe Wang and Jiawei Liu and Yifeng Ding and Lingming Zhang,2024202420242024,,"opencodeinterpreter2024, author = {Tianyu Zheng and Ge Zhang and Tianhao Shen and Xueling Liu and Bill Yuchen Lin and Jie Fu and Wenhu Chen and Xiang Yue}, title = {OpenCodeInterpreter: Integrating Code Generation with Execution and Refinement}, journal = {arXiv preprint}, year = {2024}, url = {https://arxiv.org/abs/2402.14658}starcoder2024, author = {Anton Lozhko et al.}, title = {StarCoder 2 and The Stack v2: The Next Generation}, journal = {arXiv preprint}, year = {2024}, url = {https://arxiv.org/abs/2402.19173}spt_code2024, author = {Changan Niu and Chuanyi Li and Vincent Ng and Jidong Ge and Liguo Huang and Bin Luo}, title = {SPT-Code: Sequence-to-Sequence Pre-Training for Learning Source Code Representations}, journal = {arXiv preprint}, year = {2024}, url = {https://arxiv.org/abs/2201.01549}magicoder2024, author = {Yuxiang Wei and Zhe Wang and Jiawei Liu and Yifeng Ding and Lingming Zhang}, title = {Magicoder: Empowering Code Generation with OSS-Instruct}, journal = {arXiv preprint}, year = {2024}, url = {https://arxiv.org/abs/2312.02120}",bibbibbibbib
s0194,sec4.tex,"In addition, unlike \cite{li2016pruning, he2018soft, he2019filter, yvinec2021red, yvinec2022red++} that measure the channel redundancy in the same layer, \cite{wang2019cop} investigates the channel redundancy across multiple different layers in order to minimize the accuracy loss.","li2016pruning, he2018soft, he2019filter, yvinec2021red, yvinec2022red++;wang2019cop",2411.01431,Efficient Deep Learning Infrastructures for Embedded Computing Systems: A Comprehensive Survey and Future Envision,li2016pruninghe2018softhe2019filteryvinec2021redyvinec2022red++wang2019cop,6,6,Pruning filters for efficient convnetsSoft filter pruning for accelerating deep convolutional neural networksFilter pruning via geometric median for deep convolutional neural networks accelerationRed: Looking for redundancies for data-freestructured compression of deep neural networksRed++: Data-free pruning of deep neural networks via input splitting and output mergingCOP: customized deep model compression via regularized correlation-based filter-level pruning,"Li, Hao and Kadav, Asim and Durdanovic, Igor and Samet, Hanan and Graf, Hans PeterHe, Yang and Kang, Guoliang and Dong, Xuanyi and Fu, Yanwei and Yang, YiHe, Yang and Liu, Ping and Wang, Ziwei and Hu, Zhilan and Yang, YiYvinec, Edouard and Dapogny, Arnaud and Cord, Matthieu and Bailly, KevinYvinec, Edouard and Dapogny, Arnaud and Cord, Matthieu and Bailly, KevinWang, Wenxiao and Fu, Cong and Guo, Jishun and Cai, Deng and He, Xiaofei",201720182019202120222019,,"li2016pruning, title={Pruning filters for efficient convnets}, author={Li, Hao and Kadav, Asim and Durdanovic, Igor and Samet, Hanan and Graf, Hans Peter}, booktitle={International Conference on Learning Representations}, year={2017}he2018soft, title={Soft filter pruning for accelerating deep convolutional neural networks}, author={He, Yang and Kang, Guoliang and Dong, Xuanyi and Fu, Yanwei and Yang, Yi}, booktitle={International Joint Conference on Artificial Intelligence}, year={2018}he2019filter, title={Filter pruning via geometric median for deep convolutional neural networks acceleration}, author={He, Yang and Liu, Ping and Wang, Ziwei and Hu, Zhilan and Yang, Yi}, booktitle={Proceedings of the IEEE/CVF conference on computer vision and pattern recognition}, pages={4340--4349}, year={2019}yvinec2021red, title={Red: Looking for redundancies for data-freestructured compression of deep neural networks}, author={Yvinec, Edouard and Dapogny, Arnaud and Cord, Matthieu and Bailly, Kevin}, journal={Advances in Neural Information Processing Systems}, volume={34}, pages={20863--20873}, year={2021}yvinec2022red++, title={Red++: Data-free pruning of deep neural networks via input splitting and output merging}, author={Yvinec, Edouard and Dapogny, Arnaud and Cord, Matthieu and Bailly, Kevin}, journal={IEEE Transactions on Pattern Analysis and Machine Intelligence}, volume={45}, number={3}, pages={3664--3676}, year={2022}, publisher={IEEE}wang2019cop, title={COP: customized deep model compression via regularized correlation-based filter-level pruning}, author={Wang, Wenxiao and Fu, Cong and Guo, Jishun and Cai, Deng and He, Xiaofei}, booktitle={International Joint Conference on Artificial Intelligence}, year={2019}",bibbibbibbibbibbib
s0195,sec4.tex,"To tackle this, different from \cite{liu2017learning, you2019gate} that regularize $\gamma$ with $L_1$-norm penalty, \cite{zhuang2020neuron} instead polarizes $\gamma$ to enforce a large margin between zero and non-zero $\gamma$.","liu2017learning, you2019gate;zhuang2020neuron",2411.01431,Efficient Deep Learning Infrastructures for Embedded Computing Systems: A Comprehensive Survey and Future Envision,liu2017learningyou2019gatezhuang2020neuron,3,3,Learning efficient convolutional networks through network slimmingGate decorator: Global filter pruning method for accelerating deep convolutional neural networksNeuron-level structured pruning using polarization regularizer,"Liu, Zhuang and Li, Jianguo and Shen, Zhiqiang and Huang, Gao and Yan, Shoumeng and Zhang, ChangshuiYou, Zhonghui and Yan, Kun and Ye, Jinmian and Ma, Meng and Wang, PingZhuang, Tao and Zhang, Zhixuan and Huang, Yuheng and Zeng, Xiaoyi and Shuang, Kai and Li, Xiang",201720192020,,"liu2017learning, title={Learning efficient convolutional networks through network slimming}, author={Liu, Zhuang and Li, Jianguo and Shen, Zhiqiang and Huang, Gao and Yan, Shoumeng and Zhang, Changshui}, booktitle={Proceedings of the IEEE international conference on computer vision}, pages={2736--2744}, year={2017}you2019gate, title={Gate decorator: Global filter pruning method for accelerating deep convolutional neural networks}, author={You, Zhonghui and Yan, Kun and Ye, Jinmian and Ma, Meng and Wang, Ping}, journal={Advances in neural information processing systems}, volume={32}, year={2019}zhuang2020neuron, title={Neuron-level structured pruning using polarization regularizer}, author={Zhuang, Tao and Zhang, Zhixuan and Huang, Yuheng and Zeng, Xiaoyi and Shuang, Kai and Li, Xiang}, journal={Advances in neural information processing systems}, volume={33}, pages={9865--9877}, year={2020}",bibbibbib
s0196,sec4.tex,"In contrast to the standard knowledge distillation paradigm \cite{hinton2015distilling}, privileged knowledge distillation allows the student network to learn from both the teacher network and the additional information that is only available to the student network, which has the potential to further improve the attainable accuracy as demonstrated in \cite{vapnik2015learning}.",hinton2015distilling;vapnik2015learning,2411.01431,Efficient Deep Learning Infrastructures for Embedded Computing Systems: A Comprehensive Survey and Future Envision,hinton2015distillingvapnik2015learning,2,2,Distilling the knowledge in a neural networkLearning Using Privileged Information: Similarity Control and Knowledge Transfer,"Hinton, Geoffrey and Vinyals, Oriol and Dean, JeffVapnik, Vladimir and Izmailov, Rauf",20152015,,"hinton2015distilling, title={Distilling the knowledge in a neural network}, author={Hinton, Geoffrey and Vinyals, Oriol and Dean, Jeff}, journal={arXiv preprint arXiv:1503.02531}, year={2015}vapnik2015learning, title={Learning Using Privileged Information: Similarity Control and Knowledge Transfer}, author={Vapnik, Vladimir and Izmailov, Rauf}, journal={Journal of Machine Learning Research}, volume={16}, number={61}, pages={2023--2049}, year={2015}",bibbib
s0198,sec3.tex,"Therefore, to reduce the search space size and trim down the search complexity, previous state-of-the-art NAS methods \cite{zoph2016neural, zoph2018nasnet, liu2019darts} often restrict the search space to allow efficient search and leverage modular search spaces, which are coarse-grained in contrast to layer-wise fine-grained search spaces.","zoph2016neural, zoph2018nasnet, liu2019darts",2411.01431,Efficient Deep Learning Infrastructures for Embedded Computing Systems: A Comprehensive Survey and Future Envision,zoph2016neuralzoph2018nasnetliu2019darts,3,3,Neural architecture search with reinforcement learningLearning transferable architectures for scalable image recognitionDARTS: Differentiable Architecture Search,"Zoph, Barret and Le, Quoc VZoph, Barret and Vasudevan, Vijay and Shlens, Jonathon and Le, Quoc VLiu, Hanxiao and Simonyan, Karen and Yang, Yiming",201620182019,,"zoph2016neural, title={Neural architecture search with reinforcement learning}, author={Zoph, Barret and Le, Quoc V}, journal={arXiv preprint arXiv:1611.01578}, year={2016}zoph2018nasnet, title={Learning transferable architectures for scalable image recognition}, author={Zoph, Barret and Vasudevan, Vijay and Shlens, Jonathon and Le, Quoc V}, booktitle={Proceedings of the IEEE conference on computer vision and pattern recognition}, pages={8697--8710}, year={2018}liu2019darts, title={DARTS: Differentiable Architecture Search}, author={Liu, Hanxiao and Simonyan, Karen and Yang, Yiming}, booktitle={International Conference on Learning Representations}, year={2019}",bibbibbib
s0199,sec3.tex,"In contrast to previous non-differentiable NAS practices \cite{zoph2016neural, zoph2018nasnet, pham2018efficient, bender2018understanding} that highly rely on discrete search spaces, DARTS leverages a list of architecture parameters $\alpha$ to relax the discrete search space to become continuous.","zoph2016neural, zoph2018nasnet, pham2018efficient, bender2018understanding",2411.01431,Efficient Deep Learning Infrastructures for Embedded Computing Systems: A Comprehensive Survey and Future Envision,zoph2016neuralzoph2018nasnetpham2018efficientbender2018understanding,4,4,Neural architecture search with reinforcement learningLearning transferable architectures for scalable image recognitionEfficient neural architecture search via parameters sharingUnderstanding and simplifying one-shot architecture search,"Zoph, Barret and Le, Quoc VZoph, Barret and Vasudevan, Vijay and Shlens, Jonathon and Le, Quoc VPham, Hieu and Guan, Melody and Zoph, Barret and Le, Quoc and Dean, JeffBender, Gabriel and Kindermans, Pieter-Jan and Zoph, Barret and Vasudevan, Vijay and Le, Quoc",2016201820182018,,"zoph2016neural, title={Neural architecture search with reinforcement learning}, author={Zoph, Barret and Le, Quoc V}, journal={arXiv preprint arXiv:1611.01578}, year={2016}zoph2018nasnet, title={Learning transferable architectures for scalable image recognition}, author={Zoph, Barret and Vasudevan, Vijay and Shlens, Jonathon and Le, Quoc V}, booktitle={Proceedings of the IEEE conference on computer vision and pattern recognition}, pages={8697--8710}, year={2018}pham2018efficient, title={Efficient neural architecture search via parameters sharing}, author={Pham, Hieu and Guan, Melody and Zoph, Barret and Le, Quoc and Dean, Jeff}, booktitle={International conference on machine learning}, pages={4095--4104}, year={2018}, organization={PMLR}bender2018understanding, title={Understanding and simplifying one-shot architecture search}, author={Bender, Gabriel and Kindermans, Pieter-Jan and Zoph, Barret and Vasudevan, Vijay and Le, Quoc}, booktitle={International conference on machine learning}, pages={550--559}, year={2018}, organization={PMLR}",bibbibbibbib
s0203,sec1.tex,"In contrast to \cite{menghani2023efficient, cheng2017survey, choudhary2020comprehensive, li2023model}, we focus on providing a more comprehensive and holistic view of recent efficient deep learning infrastructures for embedded computing systems, spanning \textbf{from training to inference}, \textbf{from manual to automated}, \textbf{from convolutional neural networks to transformers}, \textbf{from transformers to vision transformers}, \textbf{from vision models to large language models}, \textbf","menghani2023efficient, cheng2017survey, choudhary2020comprehensive, li2023model",2411.01431,Efficient Deep Learning Infrastructures for Embedded Computing Systems: A Comprehensive Survey and Future Envision,menghani2023efficientcheng2017surveychoudhary2020comprehensiveli2023model,4,4,"Efficient deep learning: A survey on making deep learning models smaller, faster, and betterA survey of model compression and acceleration for deep neural networksA comprehensive survey on model compression and accelerationModel compression for deep neural networks: A survey","Menghani, GauravCheng, Yu and Wang, Duo and Zhou, Pan and Zhang, TaoChoudhary, Tejalal and Mishra, Vipul and Goswami, Anurag and Sarangapani, JagannathanLi, Zhuo and Li, Hengyi and Meng, Lin",2023201720202023,,"menghani2023efficient, title={Efficient deep learning: A survey on making deep learning models smaller, faster, and better}, author={Menghani, Gaurav}, journal={ACM Computing Surveys}, volume={55}, number={12}, pages={1--37}, year={2023}, publisher={ACM New York, NY}cheng2017survey, title={A survey of model compression and acceleration for deep neural networks}, author={Cheng, Yu and Wang, Duo and Zhou, Pan and Zhang, Tao}, journal={arXiv preprint arXiv:1710.09282}, year={2017}choudhary2020comprehensive, title={A comprehensive survey on model compression and acceleration}, author={Choudhary, Tejalal and Mishra, Vipul and Goswami, Anurag and Sarangapani, Jagannathan}, journal={Artificial Intelligence Review}, volume={53}, pages={5113--5155}, year={2020}, publisher={Springer}li2023model, title={Model compression for deep neural networks: A survey}, author={Li, Zhuo and Li, Hengyi and Meng, Lin}, journal={Computers}, volume={12}, number={3}, pages={60}, year={2023}, publisher={MDPI}",bibbibbibbib
s0205,2_related_work.tex,"In contrast to existing datasets~\cite{Singh2021TheMD,Xie2022ADW,Sethuraman2024MachineLF,Walia2023OptimizedCD}, which may specialize in single machine learning tasks or offer limited data samples, our dataset provides a diverse array of seafloor mapping tasks sourced from geographically diverse regions.","Singh2021TheMD,Xie2022ADW,Sethuraman2024MachineLF,Walia2023OptimizedCD",2411.00172,SeafloorAI: A Large-scale Vision-Language Dataset for Seafloor Geological Survey,Singh2021TheMDXie2022ADWSethuraman2024MachineLFWalia2023OptimizedCD,4,4,The marine debris dataset for forward-looking sonar semantic segmentation.A dataset with multibeam forward-looking sonar for underwater object detection.Machine learning for shipwreck segmentation from side scan sonar imagery: Dataset and benchmark.Optimized custom dataset for efficient detection of underwater trash.,,,,"Deepak Singh and Matias Valdenegro-Toro. The marine debris dataset for forward-looking sonar semantic segmentation. {\em 2021 IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)}, pages 3734--3742, 2021.Kaibing Xie, Jian Yang, and Kang Qiu. A dataset with multibeam forward-looking sonar for underwater object detection. {\em Scientific Data}, 9, 2022.Advaith Venkatramanan Sethuraman, Anja Sheppard, Onur Bagoren, Christopher Pinnow, Jamey Anderson, T. Havens, and Katherine A. Skinner. Machine learning for shipwreck segmentation from side scan sonar imagery: Dataset and benchmark. {\em ArXiv}, abs/2401.14546, 2024.Jaskaran Singh Walia and Karthik Seemakurthy. Optimized custom dataset for efficient detection of underwater trash. {\em ArXiv}, abs/2305.16460, 2023.",bblbblbblbbl
s0208,main.tex,"More advanced courses, such as \textit{Data Science}, present mixed findings regarding the effectiveness of LLMs; some studies claim that LLMs perform well \cite{bien2024generative}, while others disagree \cite{zheng2023chatgpt, tu2023should}.","bien2024generative;zheng2023chatgpt, tu2023should",2410.16349,Large Language Models in Computer Science Education: A Systematic Literature Review,bien2024generativezheng2023chatgpttu2023should,3,3,Generative ai for data science 101: Coding without learning to code.Chatgpt for teaching and learning: An experience from data science education.What should data science education do with large language models.,,,,"J. Bien and G. Mukherjee. Generative ai for data science 101: Coding without learning to code. arXiv, 2024.Y. Zheng. Chatgpt for teaching and learning: An experience from data science education. In SIGITE, 2023.X. Tu, J. Zou, W. J Su, and L. Zhang. What should data science education do with large language models. arXiv, 2023.",bblbblbbl
s0218,Diffusion_survey.tex,"It should be noted that the work \cite{struppek2023rickrolling} is different from \cite{zhai2023text} in the sense that the former poisons the text prompt to fine-tune the language encoder, while the latter aims to fine-tune the UNet.",struppek2023rickrolling;zhai2023text,2408.03400,Attacks and Defenses for Generative Diffusion Models: A Comprehensive Survey,struppek2023rickrollingzhai2023text,2,2,"Rickrolling the artist: Injecting backdoors into text encoders for text-to-image synthesis,Text-to-image diffusion models can be easily backdoored through multimodal data poisoning,",,,,"L. Struppek, D. Hintersdorf, and K. Kersting, ``Rickrolling the artist: Injecting backdoors into text encoders for text-to-image synthesis,'' in Proc. Int. Conf. Comput. Vis., 2023, pp. 4584--4596.S. Zhai, Y. Dong, Q. Shen, S. Pu, Y. Fang, and H. Su, ``Text-to-image diffusion models can be easily backdoored through multimodal data poisoning,'' in Proc. Proc ACM Int. Conf. Multimed., 2023, pp. 1577--1587.",bblbbl
s0221,bare_jrnl_new_sample4.tex,"In contrast to directly utilizing ControlNet, methods such as MotionFollower~\cite{motionfollower2024}, MimicMotion~\cite{mimicmotion2024}, AnimateAnyone~\cite{animateanyone2024}, and UniAnimate~\cite{unianimate2024} extract skeleton poses from targvideo frames using DwPose~\cite{DWPose2023} or OpenPose~\cite{OpenPose2017}.",motionfollower2024;mimicmotion2024;animateanyone2024;unianimate2024;DWPose2023;OpenPose2017,2407.08428,"A Comprehensive Survey on Human Video Generation: Challenges, Methods, and Insights",motionfollower2024mimicmotion2024animateanyone2024unianimate2024DWPose2023OpenPose2017,6,6,"Motionfollower: Editing video motion via lightweight score-guided diffusion,Mimicmotion: High-quality human motion video generation with confidence-aware pose guidance,Animate anyone: Consistent and controllable image-to-video synthesis for character animation,Unianimate: Taming unified video diffusion models for consistent human image animation,Effective whole-body pose estimation with two-stages distillation,Realtime multi-person 2d pose estimation using part affinity fields,",,,,"S. Tu, Q. Dai, Z. Zhang, S. Xie, Z.-Q. Cheng, C. Luo, X. Han, Z. Wu, and Y.-G. Jiang, ``Motionfollower: Editing video motion via lightweight score-guided diffusion,'' arXiv, 2024.Y. Zhang, J. Gu, L.-W. Wang, H. Wang, J. Cheng, Y. Zhu, and F. Zou, ``Mimicmotion: High-quality human motion video generation with confidence-aware pose guidance,'' arXiv, 2024.L. Hu, ``Animate anyone: Consistent and controllable image-to-video synthesis for character animation,'' in CVPR, 2024.X. Wang, S. Zhang, C. Gao, J. Wang, X. Zhou, Y. Zhang, L. Yan, and N. Sang, ``Unianimate: Taming unified video diffusion models for consistent human image animation,'' arXiv, 2024.Z. Yang, A. Zeng, C. Yuan, and Y. Li, ``Effective whole-body pose estimation with two-stages distillation,'' in ICCV, 2023.Z. Cao, T. Simon, S.-E. Wei, and Y. Sheikh, ``Realtime multi-person 2d pose estimation using part affinity fields,'' in CVPR, 2017.",bblbblbblbblbblbbl
s0222,3_attack.tex,"Optimization strategy: Unlike \cite{rando2022redteaming} without the optimization process, \cite{yang2023sneakyprompt} and \cite{Yang2023MMADiffusionMA} utilize a non-gradient reinforcement learning algorithm and gradient-based embedding optimization strategy to learn the adversarial prompt, respectively.",rando2022redteaming;yang2023sneakyprompt;Yang2023MMADiffusionMA,2407.15861,Adversarial Attacks and Defenses on Text-to-Image Diffusion Models: A Survey,rando2022redteamingyang2023sneakypromptYang2023MMADiffusionMA,3,3,,,,,"J. Rando, D. Paleka, D. Lindner, L. Heim, F. Tram{\`e}r, Red-teaming the stable diffusion safety filter, arXiv preprint arXiv:2210.04610 (2022).Y. Yang, B. Hui, H. Yuan, N. Gong, Y. Cao, Sneakyprompt: Evaluating robustness of text-to-image generative models' safety filters, in: Proceedings of the IEEE Symposium on Security and Privacy, 2024.Y. Yang, R. Gao, X. Wang, T.-Y. Ho, N. Xu, Q. Xu, Mma-diffusion: Multimodal attack on diffusion models, in: Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition, 2024, pp. 7737--7746.",bblbblbbl
s0223,3_attack.tex,"\mingwang{ Beyond the above differences, and \cite{yang2023sneakyprompt} focus on black-box attacks, while \cite{rando2022redteaming} and \cite{Yang2023MMADiffusionMA} focus on white-box attacks, respectively.",yang2023sneakyprompt;rando2022redteaming;Yang2023MMADiffusionMA,2407.15861,Adversarial Attacks and Defenses on Text-to-Image Diffusion Models: A Survey,yang2023sneakypromptrando2022redteamingYang2023MMADiffusionMA,3,3,,,,,"Y. Yang, B. Hui, H. Yuan, N. Gong, Y. Cao, Sneakyprompt: Evaluating robustness of text-to-image generative models' safety filters, in: Proceedings of the IEEE Symposium on Security and Privacy, 2024.J. Rando, D. Paleka, D. Lindner, L. Heim, F. Tram{\`e}r, Red-teaming the stable diffusion safety filter, arXiv preprint arXiv:2210.04610 (2022).Y. Yang, R. Gao, X. Wang, T.-Y. Ho, N. Xu, Q. Xu, Mma-diffusion: Multimodal attack on diffusion models, in: Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition, 2024, pp. 7737--7746.",bblbblbbl
s0224,manuscript.tex,"Moreover, in contrast to convolutional or recursive counterparts~\cite{goodfellow2016deep,lecun2015deep,graves2012long}, Transformer requires minimal prior knowledge of problem structure.","goodfellow2016deep,lecun2015deep,graves2012long",2407.18921,Mobile Edge Intelligence for Large Language Models: A Contemporary Survey,goodfellow2016deeplecun2015deepgraves2012long,3,3,"Deep learning,",,,,"I. Goodfellow, Y. Bengio, and A. Courville, Deep learning.\hskip 1em plus 0.5em minus 0.4em\relax Cambridge, MA, USA: MIT press, 2016.Y. LeCun, Y. Bengio, and G. Hinton, ``Deep learning,'' Nature, vol. 521, no. 7553, pp. 436--444, May 2015.A. Graves, Long Short-Term Memory.\hskip 1em plus 0.5em minus 0.4em\relax Berlin, Heidelberg: Springer Berlin Heidelberg, 2012, pp. 37--45.",bblbblbbl
s0227,3.1_ehr.tex,"While \cite{ehr-21} utilizes a LSTM based recurrent autoencoder, \cite{s-18} employs a sequential encoder-decoder network.",ehr-21;s-18,2407.00116,Generative AI for Synthetic Data Across Multiple Medical Modalities: A Systematic Review of Recent Developments and Challenges,ehr-21s-18,2,2,Generating {{Longitudinal Synthetic EHR Data}} with {{Recurrent Autoencoders}} and {{Generative Adversarial Networks}}{{EHR-Safe}}: Generating High-Fidelity and Privacy-Preserving Synthetic Electronic Health Records.,"Sun, S. and Wang, F. and Rashidian, S. and Kurc, T. and Abell-Hart, K. and Hajagos, J. and Zhu, W. and Saltz, M. and Saltz, J.Yoon, Jinsung and Mizrahi, Michel and Ghalaty, Nahid Farhady and Jarvinen, Thomas and Ravi, Ashwin S. and Brune, Peter and Kong, Fanyu and Anderson, Dave and Lee, George and Meir, Arie and Bandukwala, Farhana and Kanal, Elli and Arık, Sercan Ö and Pfister, Tomas",20212023,"Synthetic electronic health records (EHR) can facilitate effective use of clinical data in software development, medical education, and medical research without the concerns of data privacy. We propose a novel Generative Adversarial Network (GAN) approach, called Longitudinal GAN (LongGAN), that can generate synthetic longitudinal EHR data. LongGAN employs a recurrent autoencoder and the Wasserstein GAN Gradient Penalty (WGAN-GP) architecture with conditional inputs. We evaluate LongGAN with the task of generating training data for machine/deep learning methods. Our experiments show that predictive models trained with synthetic data from LongGAN achieve comparable performance to those trained with real data. Moreover, these models have up to 0.27 higher AUROC and up to 0.21 higher AUPRC vaPrivacy concerns often arise as the key bottleneck for the sharing of data between consumers and data holders, particularly for sensitive data such as Electronic Health Records (EHR). This impedes the application of data analytics and ML-based innovations with tremendous potential. One promising approach for such privacy concerns is to instead use synthetic data. We propose a generative modeling framework, EHR-Safe, for generating highly realistic and privacy-preserving synthetic EHR data. EHR-Safe is based on a two-stage model that consists of sequential encoder-decoder networks and generative adversarial networks. Our innovations focus on the key challenging aspects of real-world EHR data: heterogeneity, sparsity, coexistence of numerical and categorical features with distinct characteri","ehr-21, title = {Generating {{Longitudinal Synthetic EHR Data}} with {{Recurrent Autoencoders}} and {{Generative Adversarial Networks}}}, shorttitle = {Ehr-21}, author = {Sun, S. and Wang, F. and Rashidian, S. and Kurc, T. and Abell-Hart, K. and Hajagos, J. and Zhu, W. and Saltz, M. and Saltz, J.}, year = 2021, booktitle = {Lecture {{Notes}} in {{Computer Science}} (Including Subseries {{Lecture Notes}} in {{Artificial Intelligence}} and {{Lecture Notes}} in {{Bioinformatics}})}, volume = {12921 LNCS}, pages = {153--165}, doi = {10.1007/978-3-030-93663-1_12}, abstract = {Synthetic electronic health records (EHR) can facilitate effective use of clinical data in software development, medical education, and medical research without the concerns of data privacy. We propose a novel Generative As-18, title = {{{EHR-Safe}}: Generating High-Fidelity and Privacy-Preserving Synthetic Electronic Health Records.}, shorttitle = {S-18}, author = {Yoon, Jinsung and Mizrahi, Michel and Ghalaty, Nahid Farhady and Jarvinen, Thomas and Ravi, Ashwin S. and Brune, Peter and Kong, Fanyu and Anderson, Dave and Lee, George and Meir, Arie and Bandukwala, Farhana and Kanal, Elli and Arık, Sercan Ö and Pfister, Tomas}, year = 2023, journal = {NPJ digital medicine}, location = {{England}}, volume = 6, number = 1, pages = 141, doi = {10.1038/s41746-023-00888-7}, issn = {2398-6352}, date = {2023-08-11}, shortjournal = {NPJ Digit Med}, eprint = 37567968, eprinttype = {pmid}, abstract = {Privacy concerns often arise as the key bottleneck for the sharing of data between consumers and data holders, particul",bibbib
s0228,3.1_ehr.tex,"\cite{s-15}, on the other hand, use a DDPM without requiring a pre-trained autoencoder, utilizing a modified U-net using 1D convolutional layers to accompany the tabular type of data, while \cite{s-12} adopt the TabDDPM model \cite{tabddpm} and follow a mixed diffusion approach to generate realistic mixed-type tabular EHRs.",s-15;s-12;tabddpm,2407.00116,Generative AI for Synthetic Data Across Multiple Medical Modalities: A Systematic Review of Recent Developments and Challenges,s-15s-12tabddpm,3,3,{{MedDiff}}: {{Generating Electronic Health Records}} Using {{Accelerated Denoising Diffusion Model}}Synthesizing {{Mixed-type Electronic Health Records}} Using {{Diffusion Models}}.TabDDPM: Modelling Tabular Data with Diffusion Models.,"He, Huan and Zhao, Shifan and Xi, Yuanzhe and Ho, Joyce C.",2023,"Due to patient privacy protection concerns, machine learning research in healthcare has been undeniably slower and limited than in other application domains. High-quality, realistic, synthetic electronic health records (EHRs) can be leveraged to accelerate methodological developments for research purposes while mitigating privacy concerns associated with data sharing. The current state-of-the-art model for synthetic EHR generation is generative adversarial networks, which are notoriously difficult to train and can suffer from mode collapse. Denoising Diffusion Probabilistic Models, a class of generative models inspired by statistical thermodynamics, have recently been shown to generate high-quality synthetic samples in certain domains. It is unknown whether these can generalize to generati","s-15, title = {{{MedDiff}}: {{Generating Electronic Health Records}} Using {{Accelerated Denoising Diffusion Model}}}, shorttitle = {S-15}, author = {He, Huan and Zhao, Shifan and Xi, Yuanzhe and Ho, Joyce C.}, year = 2023, journal = {arXiv}, urldate = {2023-11-17}, date = {2023-02-08}, eprint = {2302.04355}, eprinttype = {arxiv}, archiveprefix = {arXiv}, eprintclass = {cs}, abstract = {Due to patient privacy protection concerns, machine learning research in healthcare has been undeniably slower and limited than in other application domains. High-quality, realistic, synthetic electronic health records (EHRs) can be leveraged to accelerate methodological developments for research purposes while mitigating privacy concerns associated with data sharing. The current state-of-the-art model for {Ceritli}, {T }, {Ghosheh}, {G O }, {Chauhan}, {V K }, et al. Synthesizing {{Mixed-type Electronic Health Records}} Using {{Diffusion Models}}. arxiv. 2023.Kotelnikov A, Baranchuk D, Rubachev I, Babenko A. TabDDPM: Modelling Tabular Data with Diffusion Models. arxiv. 2022.",bibbblbbl
