file,sentence,cited_keys,survey_arxiv_id,survey_title
bare_jrnl.tex,"On the other hand, real-time acquirements like video or webcam require not only high processing speed but high accuracy \cite{7yolo}, which need well-designed backbone to adapt to the detection architecture and make a trade-off between speed and accuracy.",7yolo,1907.09408,A Survey of Deep Learning-based Object Detection
bare_jrnl.tex,"In contrast to the popular ImageNet dataset \cite{3Russakovsky2015}, COCO has fewer categories but more instances per category.",3Russakovsky2015,1907.09408,A Survey of Deep Learning-based Object Detection
sec3.tex,"In contrast to DDM and other similar algorithms, Statistical Test of Equal Proportions Detection (STEPD) \cite{N:STEPD} detects error rate change by comparing the most recent time window with the overall time window, and for each timestamp, there are two time windows in the system, as shown in \figurename~\ref{fig-two-time-window}.",N:STEPD,2004.05785,Learning under Concept Drift: A Review
nm.tex,"In contrast to the perturbation-based methodologies, Nguyen \textit{et al.}~\cite{nguyen2020variational} proposed a machine unlearning technique for variational Bayesian machine learning, a significant sub-discipline of machine learning.",nguyen2020variational,2305.07512,Learn to Unlearn: A Survey on Machine Unlearning
STDM.tex,"% % { On the other hand, spatiotemporal hotspots refer to locations that contain an unexpectedly high number of objects in a time \cite{RN294}.",RN294,2103.17128,Spatiotemporal Data Mining: A Survey on Challenges and Open Problems
STDM.tex,"\subsection{Spatiotemporal Outlier Detection} In contrast to pattern mining, STDM outlier detection aims to find unusual patterns that do not follow the common path, using a set of whole trajectories \cite{RN20} or parts of trajectories \cite{RN21}.",RN20;RN21,2103.17128,Spatiotemporal Data Mining: A Survey on Challenges and Open Problems
sample-manuscript.tex,"However, \cite{romandini2024federated} lacks an investigation into FL-tailored optimization and the limitations of existing approaches, while \cite{jeong2024sok} lacks a formal definition of federated unlearning.",romandini2024federated;jeong2024sok,2310.20448,"A Survey on Federated Unlearning: Challenges, Methods, and Future Directions"
kt_datasets.tex,"% %\B{what is the difference between interactions and exercises?} % \subsection{Synthetic dataset} % In contrast to other KT dataset, this is a synthetic dataset\footnote{\url{https://github.com/chrispiech/DeepKnowledgeTracing/tree/master/data/synthetic}} proposed by Piech et al.~\cite{piech2015deep} to % simulate virtual exercise answering over a set of KCs.",piech2015deep,2201.06953,Knowledge Tracing: A Survey
kt_future.tex,"Self-supervised learning (SSL)~\cite{Zhai_2019_ICCV, Misra_2020_CVPR}, on the other hand, has proved to be effective in several areas (e.g., natural language processing~\cite{BERT_19} and computer vision~\cite{SSL_CV}) learning from unlabeled data.","Zhai_2019_ICCV, Misra_2020_CVPR;BERT_19;SSL_CV",2201.06953,Knowledge Tracing: A Survey
bare_jrnl.tex,"On the other hand, human decision-making is deeply rooted in sensory perceptions, constrained by both the memories of these perceptions and direct observations \cite{chang2017code,quiroga2005invariant}.","chang2017code,quiroga2005invariant",2403.02622,World Models for Autonomous Driving: An Initial Survey
bare_jrnl.tex,"Conversely, HarmonyDream introduces a dynamic approach to loss scaling within world model learning, optimizing multi-task learning efficiency through an intricate balance of scale, dimensionality, and training dynamics \cite{ma2023harmony}.",ma2023harmony,2403.02622,World Models for Autonomous Driving: An Initial Survey
4_robot.tex,"Dr.G, on the other hand, uses a self-supervised method of double-contrast learning to replace the reconstruction loss in DreamerV1\cite{hafner2020dreamerV1}.",hafner2020dreamerV1,2405.03520,Is Sora a World Simulator? A Comprehensive Survey on General World Models and Beyond
trends_and_opportunities.tex,"Their conclusion is that changing attention weights does not significantly affect the model's prediction, contrary to research by Rudin~\cite{rudin2018please} and Riedl~\cite{riedl2019human} (Section~\ref{sec:applications_interpretability}).",rudin2018please;riedl2019human,2103.16775,"Attention, please! A survey of Neural Attention Models in Deep Learning"
trends_and_opportunities.tex,"On the other hand, some studies have found how attention in neural models captures various notions of syntax and co-reference~\cite{vig2019analyzing}~\cite{clark2019does}~\cite{tenney2019bert}.",vig2019analyzing;clark2019does;tenney2019bert,2103.16775,"Attention, please! A survey of Neural Attention Models in Deep Learning"
semantic.tex,"% Whisper~\cite{whisper}, on the other hand, needs an extra quantization step to produce discrete semantic tokens since it operates on a continuous embedding space.",whisper,2502.06490,Recent Advances in Discrete Speech Tokens: A Review
challenge.tex,"On the other hand, denoising~\cite{zeghidour2021soundstream} is also an interesting application of acoustic tokens that leverages the limited VQ space.",zeghidour2021soundstream,2502.06490,Recent Advances in Discrete Speech Tokens: A Review
application.tex,"\subsubsection{Limitations} In contrast to discrete tokens, another emerging framework for speech generation is diffusion or flow matching-based models, including non-autoregressive models \cite{lee2023hierspeech++,le2024voicebox,liu2024e1,chen2024f5} or autoregressive models \cite{meng2024autoregressive,liu2024autoregressive,zhu2024autoregressive,turetzky2024continuous,jia2025ditar}.","lee2023hierspeech++,le2024voicebox,liu2024e1,chen2024f5;meng2024autoregressive,liu2024autoregressive,zhu2024autoregressive,turetzky2024continuous,jia2025ditar",2502.06490,Recent Advances in Discrete Speech Tokens: A Review
main.tex,"However, \citet{kornblith_similarity_2019} criticized that such invariance leads to unintuitive similarity behavior when $D>N$, such as all representations with full rank being equivalent, and that training of neural networks is not invariant to linear transformations.",kornblith_similarity_2019,2305.06329,Similarity of Neural Network Models: A Survey of Functional and Representational Measures
main.tex,"\subheader{Maximum Matching Similarity.} In contrast to the previous measures, \emph{Maximum Matching Similarity} \cite{wang_towards_2018} aligns representations only implicitly and can compare representations of different dimension by testing whether neuron activations of one representation, i.e., columns of the representation matrix, (approximately) lie in a subspace spanned from neuron activations of the other representation.",wang_towards_2018,2305.06329,Similarity of Neural Network Models: A Survey of Functional and Representational Measures
main.tex,"Once an RSM $\Sm \in \Real^{D\times D}$ has been computed, \citet{lange_clustering_2022} constructed the adjacency matrix $\bm{A}$ of $\mathcal{G}(\R)$ via $\bm{A}_{i,j} = \Sm_{i,j} \cdot (1-\bbone\{i=j\}).$ Unlike \citet{lu_understanding_2022}, they did not allocate nodes to clusters based on ground-truth labels, but determined an optimal soft assignment of $n$ clusters that maximizes modularity.",lange_clustering_2022;lu_understanding_2022,2305.06329,Similarity of Neural Network Models: A Survey of Functional and Representational Measures
main.tex,"\subheader{Disagreement.}\label{sec:disagr} \emph{Disagreement}, also known as \emph{churn} \cite{milani_fard_launch_2016}, \emph{jitter} \cite{liu_model_2022}, or \emph{Hamming prediction differences} \cite{shamir_anti-distillation_2020}, is the expected rate of conflicting hard predictions over inputs and models \cite{skalak_sources_1996, madani_co-validation_2004}.","milani_fard_launch_2016;liu_model_2022;shamir_anti-distillation_2020;skalak_sources_1996, madani_co-validation_2004",2305.06329,Similarity of Neural Network Models: A Survey of Functional and Representational Measures
main.tex,"Further, there are bounds on disagreement that depend on the soft predictions of the compared models \cite{bhojanapalli_reproducibility_2021}.",bhojanapalli_reproducibility_2021,2305.06329,Similarity of Neural Network Models: A Survey of Functional and Representational Measures
main.tex,"\subheader{Error-Corrected Disagreement.}\label{subsubsec:err_disagreement} As the range of possible disagreement values depends on the accuracy of the compared models, \citet{fort_deep_2020} proposed to correct for this influence by dividing the disagreement by the error rate $q_{\operatorname{Err}}(\Out) := q_{\operatorname{Err}}(\Out,\bm{y}) := \tfrac{1}{N} \textstyle\sum_{i=1}^{N} \bbone\{ \arg\max_j \Out_{i,j} \neq \bm{y}_i \}$ %(Eq.",fort_deep_2020,2305.06329,Similarity of Neural Network Models: A Survey of Functional and Representational Measures
main.tex,"A normalized disagreement of zero indicates perfect agreement, whereas the upper limit is dependent on the error rate---exact limits are provided by \citet{fort_deep_2020}, which help to contextualize the similarity scores that are obtained.",fort_deep_2020,2305.06329,Similarity of Neural Network Models: A Survey of Functional and Representational Measures
main.tex,"Second, \emph{discrepancy} \cite{marx_predictive_2020} gives % is defined as the maximum disagreement between two classifiers from a set of multiple models: \begin{equation} m_{\text{Discrepancy}}(\mathcal{O}) = \max_{\substack{\Out,\Outp \in \mathcal{O} \\ s.t.~\Out \neq \Outp}} \tfrac{1}{N}\textstyle\sum_{i=1}^N \bbone\{ \arg\max_j \Out_{i,j} \neq \arg\max_j \Outp_{i,j} \}.",marx_predictive_2020,2305.06329,Similarity of Neural Network Models: A Survey of Functional and Representational Measures
main.tex,"\subheader{Surrogate Churn.} \citet{bhojanapalli_reproducibility_2021} proposed \emph{surrogate churn} (SChurn) as a relaxed version of disagreement, that takes into account the distribution of the soft predictions.",bhojanapalli_reproducibility_2021,2305.06329,Similarity of Neural Network Models: A Survey of Functional and Representational Measures
main.tex,% \hypertarget{test:squared_diff}{} \citet{barannikov_representation_2022} further compared disagreement~\myeqref{eq:disagreement} of models with CKA and RTD~\myeqref{eq:rtd} scores.,barannikov_representation_2022,2305.06329,Similarity of Neural Network Models: A Survey of Functional and Representational Measures
main.tex,"The recent \texttt{ReSi} benchmark \cite{resi_benchmark_2024} correlated over 20 representational similarity measures with accuracy, disagreement, and Jensen-Shannon Divergence.",resi_benchmark_2024,2305.06329,Similarity of Neural Network Models: A Survey of Functional and Representational Measures
main.tex,"% \item[Disagreement Correlation.] From the experiments by \citet{barannikov_representation_2022}, we considered the results reported in Tables 1, 2 and 4, where RTD always outperformed CKA.",barannikov_representation_2022,2305.06329,Similarity of Neural Network Models: A Survey of Functional and Representational Measures
main.tex,"Regarding \texttt{ReSi} \cite{resi_benchmark_2024}, we considered and aggregated all results for test 2 (correlation to output difference) as presented in Appendix B, where we ranked based on the reported Spearman correlation of representational similarity measures with disagreement.",resi_benchmark_2024,2305.06329,Similarity of Neural Network Models: A Survey of Functional and Representational Measures
main.tex,"In contrast to our work, which is about comparing neural networks, work on functional representations is about training neural networks to represent continuous functions that are only known via samples at discrete points \cite{Mehta_2021_ICCV,sitzmann_implicit_2020,klocek_hypernetwork_2019}.","Mehta_2021_ICCV,sitzmann_implicit_2020,klocek_hypernetwork_2019",2305.06329,Similarity of Neural Network Models: A Survey of Functional and Representational Measures
fixed_shape.tex,"However, experimental results \citep{glorot2011} tend to contradict this hypothesis, suggesting that ReLU properties can help supervised training better than softplus functions.",glorot2011,2005.00817,A survey on modern trainable activation functions
sec2_background.tex,"\textbf{Decoder-only architectures}~\cite{liu2018generating}, on the other hand, are a variant of the transformer architecture that uses only the decoder component.",liu2018generating,2405.10255,When LLMs step into the 3D World: A Survey and Meta-Analysis of 3D Tasks via Multi-modal Large Language Models
main_old.tex,"However \cite{Hoogeboom2019} have provided a more general solution for modelling $d\times d$ convolutions, either by stacking together masked autoregressive convolutions (referred to as Emerging Convolutions) or by exploiting the Fourier domain representation of convolution to efficiently compute inverses and determinants (referred to as Periodic Convolutions).",Hoogeboom2019,2407.00783,Diffusion Models and Representation Learning: A Survey
main_old.tex,"However, \cite{Durkan2019Neural}, noted numerical difficulties when the sigmoid saturates for values far from zero.",Durkan2019Neural,2407.00783,Diffusion Models and Representation Learning: A Survey
main.tex,"Nested skip connections were introduced by \citet{Gao:dynamic:2019}, where feature maps from multiple convolution layers are merged before applying them to the next convolution layer (in contrast to the residual block approach where one feature map is merged at the next input).",Gao:dynamic:2019,2007.12391,Artificial Intelligence in the Creative Industries: A Review
kouw_pami18a_arxiv-revision.tex,"The \emph{symmetric difference hypothesis} divergence ($\mathrm{D}_{\mathcal{ H}\Delta \mathcal{ H}}$) takes two classifiers and looks at to what extent they disagree with each other on both domains \cite{ben2010theory}: \begin{align} &\mathrm{D}_{\mathcal{ H} \Delta \mathcal{ H}} [p_{\mathcal{ S}}, p_{\mathcal{ T}}] = \nonumber \\ &\ 2 \underset{h,h' \in \mathcal{ H}}{\sup} \ \left| \ \text{Pr}_{\mathcal{ S}} \left[h(x) \neq h'(x) \right] - \text{Pr}_{\mathcal{ T}} \left[h(x) \neq h'(x) \right]",ben2010theory,1901.05335,A review of domain adaptation without target labels
kouw_pami18a_arxiv-revision.tex,"\label{sec:D_HDH} \end{align} In this context, it finds the pair of classifiers $h,h'$ for which the difference in disagreements between the source and target domain is largest \cite{ben2007analysis,ben2010theory}.","ben2007analysis,ben2010theory",1901.05335,A review of domain adaptation without target labels
kouw_pami18a_arxiv-revision.tex,"Conversely, prior shift, also referred to as label or target shift, corresponds to decomposing the joints into $p(x \given y) p(y)$ and assuming the conditional distributions remain equal $p_{\cal S}(x \given y) = p_{\cal T}(x \given y)$ \cite{moreno2012unifying}.",moreno2012unifying,1901.05335,A review of domain adaptation without target labels
kouw_pami18a_arxiv-revision.tex,"The discrepancy consists of the absolute difference between the disagreements on each domain with respect to $\rho$ \cite{germain2013pac}: \begin{align} \mathrm{D}_{\rho}[p_{\cal T}, p_{\cal S}] = \ \left\vert \ d_{\cal S}(\rho) - d_{\cal T}(\rho) \right\vert \, , %\mathbb{E}_{h, h' \sim \rho} \big[R_{\cal T}(h, h') - R_{\cal S}(h, h') \big] \ \right\vert \, .",germain2013pac,1901.05335,A review of domain adaptation without target labels
kouw_pami18a_arxiv-revision.tex,"In cases of domain adaptation, the posterior is encouraged to show equal classifier disagreement for the source data and the target data Their algorithm is dubbed PBDA, for PAC-Bayesian Domain Adaptation \cite{germain2013pac}.",germain2013pac,1901.05335,A review of domain adaptation without target labels
kouw_pami18a_arxiv-revision.tex,"%The rest of the bound is formed by a re-defined disagreement term that is now specific to the target distribution, $\mathrm{D}_{\rho}[\rho] = \mathbb{E}_{\cal T} \ \mathbb{E}_{h, h' \sim \rho} \ [h(x) \neq h'(x) ]$, and a factor weighting the source error \cite{germain2016new}: \begin{align} R_{\cal T}(G_{\rho}) - \beta_{\alpha}(p_{\cal T} \| p_{\cal S}) \big( e_{\cal S}(\rho) \big)^{1- \frac{1}{\alpha}} \!",germain2016new,1901.05335,A review of domain adaptation without target labels
introduction.tex,"%Furthermore, and somewhat surprisingly, despite the presence of a rigorous process in systematic reviews and the evidence-based focus of meta-analyses, most published reviews do not report on many details of the literature selection process, such as the list of papers that were excluded, the individual opinion of each co-author and the disagreement among co-authors, or even the exact definition of the exclusion criteria \cite{csreviews_disi}.",csreviews_disi,1709.05168,Crowdsourcing Paper Screening in Systematic Literature Reviews
4-2-define.tex,emphasized the value of disagreement between researchers in reflecting ambiguities in data~\cite{drouhard_aeonium_2017}.,drouhard_aeonium_2017,2402.06089,AI Assistance for UX: A Literature Review Through Human-Centered AI
DASurvey_arxiv.tex,"In contrast to the above methods, Rozantsev \etal~\cite{RozantsevX16Beyond} consider the MMD between the weights of the source respectively target models of different layers, where an extra regularizer term ensures that the weights in the two models remains linearly related.",RozantsevX16Beyond,1702.05374,Domain Adaptation for Visual Applications: A Comprehensive Survey
DASurvey_arxiv.tex,"Bousmalis~\cite{BousmalisNIPS16Domain}).} \label{fig.DSN} \end{center} \end{figure} % ---------------------------- \noindent {\bf Data reconstruction (encoder-decoder) based methods.} In contrast to the above methods, the Deep Reconstruction Classification Network\footnote{Code available at \url{https://github.com/ghif/drcn}} proposed in ~\cite{GhifaryECCV16Deep} combines the standard convolutional network for source label prediction with a deconvolutional network~\cite{ZeilerCVPR10econvolutiona",BousmalisNIPS16Domain;GhifaryECCV16Deep;ZeilerCVPR10econvolutional,1702.05374,Domain Adaptation for Visual Applications: A Comprehensive Survey
DASurvey_arxiv.tex,"On the other hand, DA is more closely related to domain generalization \cite{MuandetICML13Domain,XuECCV14Exploiting,GhifaryICCV15Domain,GanCVPR16Learning,NovotnyBMVC16Ihave}, multi-task learning \cite{Caruana1997MLMultitask,EvgeniouSIGKDD04Regularized,RomeraParedesICML13Multilinear} or few-shot learning \cite{MillerCVPR10Learning,FeiFeiPAMI06Oneshot} discussed below.\\ \noindent{\bf Domain generalization.} Similarly to multi-source DA \cite{ChattopadhyaySIGKDD11Multisource,DuanTNNLS12Domain,Jhuo","MuandetICML13Domain,XuECCV14Exploiting,GhifaryICCV15Domain,GanCVPR16Learning,NovotnyBMVC16Ihave;Caruana1997MLMultitask,EvgeniouSIGKDD04Regularized,RomeraParedesICML13Multilinear;MillerCVPR10Learning,FeiFeiPAMI06Oneshot;ChattopadhyaySIGKDD11Multisource,DuanTNNLS12Domain,JhuoCVPR12Robust;MuandetICML13Domain,XuECCV14Exploiting,GhifaryICCV15Domain,GanCVPR16Learning,NovotnyBMVC16Ihave",1702.05374,Domain Adaptation for Visual Applications: A Comprehensive Survey
DASurvey_arxiv.tex,"On the other hand, as we have seen in Section \ref{sec:objdet}, multi-task learning techniques can be beneficial for online DA, in particular for multi-object tracking and detection \cite{GaidonX14Selflearning,GaidonBMVC15Online}, where the generic object detector (trained on source data) is adapted for each individual object instance.","GaidonX14Selflearning,GaidonBMVC15Online",1702.05374,Domain Adaptation for Visual Applications: A Comprehensive Survey
DASurvey_arxiv.tex,"In contrast to the method in \cite{PatriciaCVPR14Learning}, TPA works also in the case when no label is available in the target domain (US scenario).",PatriciaCVPR14Learning,1702.05374,Domain Adaptation for Visual Applications: A Comprehensive Survey
emotionrlsurvey.tex,"On the other hand, emotions have also been identified as complex feedback signals used to shape behaviour \citep{baumeister2007,broekens2013}.","baumeister2007,broekens2013",1705.05172,Emotion in Reinforcement Learning Agents and Robots: A Survey
emotionrlsurvey.tex,"For example, it is not clear whether some intrinsic motivation or appraisal dimensions also show homeostatic dynamics (a point at which we tend to disagree with \citet{singh2010intrinsically}).",singh2010intrinsically,1705.05172,Emotion in Reinforcement Learning Agents and Robots: A Survey
emotionrlsurvey.tex,"Similar problems occur in \citep{tanaka2004associated}, \citep{ayesh2004emotionally} and \citep{obayashi2012emotional}, while \citep{zhou2002computational} and \citep{shibata1997artificial} leave the implemented connections unspecified.",tanaka2004associated;ayesh2004emotionally;obayashi2012emotional;zhou2002computational;shibata1997artificial,1705.05172,Emotion in Reinforcement Learning Agents and Robots: A Survey
personAttributes-Survey-arXiv-version.tex,"On the other hand, some researchers attempt to use history knowledge (such as Wikipedia \footnote{\url{en.wikipedia.org}}) to help improve their overall performance, such as image caption \cite{Wu2017ImageCaptionKnledge, Peng2015ExplicitKnowVQA}, object detection \cite{Jiang2018knowledgeObjectDetection}.","Wu2017ImageCaptionKnledge, Peng2015ExplicitKnowVQA;Jiang2018knowledgeObjectDetection",1901.07474,Pedestrian Attribute Recognition: A Survey
background.tex,"Modular prompting~\cite{sun-etal-2023-multitask}, on the other hand, separates tasks into distinct functional roles—such as planner, executor, and verifier—so that the model can coordinate across specialized subtasks.",sun-etal-2023-multitask,2508.11126,"AI Agentic Programming: A Survey of Techniques, Challenges, and Opportunities"
clustering.tex,"On the other hand, clustering approaches that utilize contiguity constraints \cite{craddock2012whole,blumensath2013spatially} do not have this problem as these approaches ensure that locations within a cluster are highly similar to each other than locations that are in two different clusters.","craddock2012whole,blumensath2013spatially",1711.04710,Spatio-Temporal Data Mining: A Survey of Problems and Methods
patternmining.tex,"On the other hand, the approach presented in \cite{kratz2009anomaly} model the steady-state motion behavior of normal space-time volumes that can capture the variations in the ST data and can compactly represent the overall video volume.",kratz2009anomaly,1711.04710,Spatio-Temporal Data Mining: A Survey of Problems and Methods
intro.tex,"On the other hand, \cite{vatsavai2012spatiotemporal} discusses the `big-data' issues, relevant approaches, and applications in big spatial data.",vatsavai2012spatiotemporal,1711.04710,Spatio-Temporal Data Mining: A Survey of Problems and Methods
f_IntegratedRejector.tex,"\end{equation*} Similar to the SVM case, \citet{GascaA.2011} and \citet{Mesquita2016} measure the disagreement of two Neural Networks trained to prioritize the classes differently.",GascaA.2011;Mesquita2016,2107.11277,Machine Learning with a Reject Option: A survey
b_preliminaries.tex,"%\end{description} %} %\changed{ %Inspired by~\citet{Sharma2017Evidence-basedLearning}, a predictor is at heightened risk of making mistakes in two mutually exclusive scenarios: %\begin{enumerate} % \item[S1.] \emph{Conflicting evidence}: the presence of strong but conflicting examples, which is due to the possibility of (a) having different targets for the same feature values, or (b) collecting wrong examples; % \item[S2.] \emph{Insufficient evidence}: the lack of examples, which is due to (a) ",Sharma2017Evidence-basedLearning,2107.11277,Machine Learning with a Reject Option: A survey
b_preliminaries.tex,"%} % \changed{ % Inspired by~\citet{Sharma2017Evidence-basedLearning}, a trained predictor is at heightened risk of making mistakes in two mutually exclusive scenarios: % \begin{enumerate} % \item[S1.] There is \emph{conflicting evidence} in the training set, i.e.",Sharma2017Evidence-basedLearning,2107.11277,Machine Learning with a Reject Option: A survey
b_preliminaries.tex,"%\citep{Sharma2017Evidence-basedLearning}, for example, defines two types of uncertainty in which the uncertainty is due to (i) conflicting evidence or (ii) insufficient evidence.",Sharma2017Evidence-basedLearning,2107.11277,Machine Learning with a Reject Option: A survey
b_preliminaries.tex,"% } \subsubsection{Ambiguity Rejection} %\changed{\textit{Ambiguity rejection} allows a model to abstain from predicting an example $x$ in regions where the model $h$ fails to capture the correct relationship $f$ between $X$ and $Y$~\citep{Chow1958,Hellman1970,Fukunaga1972}.\kilian{I don't think this is correct; it indicates that ambiguity rejection applies anywhere there is no correct relationship $f$.} %This can happen either because of real\kilian{what does the ""real"" mean in this context?} c","Chow1958,Hellman1970,Fukunaga1972",2107.11277,Machine Learning with a Reject Option: A survey
e_DependentRejector.tex,"\end{eqnarray*} On the other hand, the \emph{class conditional density} approaches perform novelty rejection putting~\citep{Dubuisson1993,Dubuisson1985} \begin{eqnarray}\label{eq:c_h_class_conditional_novelty} c_h(x) &=& \max_{k \in \mathcal{Y}} p(X=x|Y=k).","Dubuisson1993,Dubuisson1985",2107.11277,Machine Learning with a Reject Option: A survey
e_DependentRejector.tex,"On the other hand, confidence values can also be derived from the weight vectors of a \gls{som}~\citep{Sousa2014,GamelasSousa2015}.","Sousa2014,GamelasSousa2015",2107.11277,Machine Learning with a Reject Option: A survey
e_DependentRejector.tex,"\end{equation*} On the other hand, the user may provide an upper bound $\mathfrak{M}$ for the proportion of mispredictions, and aim to control the allowable error~\citep{Varshney2011,Sayedi2010}.","Varshney2011,Sayedi2010",2107.11277,Machine Learning with a Reject Option: A survey
e_DependentRejector.tex,"However, \citet{Fischer2016a} propose efficient schemes for optimizing local thresholds and show that the computation time can be reduced to polynomial~\citep{Boulegane2019}.",Fischer2016a;Boulegane2019,2107.11277,Machine Learning with a Reject Option: A survey
h_applications.tex,"A similar ambiguity rejection technique, rejecting when two classifiers disagree, is employed in defect detection in software applications~\citep{Mesquita2016}.",Mesquita2016,2107.11277,Machine Learning with a Reject Option: A survey
3_ContentRS.tex,"%\cite{TKDE2005Survey}: In contrast to the traditional model, context-aware recommender systems try to incorporate or utilize additional evidence (beyond information about users and items) to estimate user preferences on unseen items.",TKDE2005Survey,2104.13030,A Survey on Accuracy-oriented Neural Recommendation: From Collaborative Filtering to Information-rich Recommendation
3_ContentRS.tex,"In contrast to the content-based recommendation models, with user-video interaction records, researchers proposed an Attentive Collaborative Filtering~(ACF) model for multimedia recommendation~\cite{ACF}.",ACF,2104.13030,A Survey on Accuracy-oriented Neural Recommendation: From Collaborative Filtering to Information-rich Recommendation
issues_challenges.tex,"On the other hand, program analysis advances can be leveraged to enhance the accuracy of disassemblers and decompilers, indeed these tools are known to be error-prone~\cite{Guilfanov2008, Rosseau2018} and are thus likely to affect negatively the whole analyses.","Guilfanov2008, Rosseau2018",1710.08189,Survey of Machine Learning Techniques for Malware Analysis
5_task.tex,"On the other hand, DiffUFlow \cite{zheng2023diffuflow} focuses on urban data, which aims to address the challenge of fine-grained flow inference.",zheng2023diffuflow,2404.18886,A Survey on Diffusion Models for Time Series and Spatio-Temporal Data
4_model.tex,"On the other hand, there are models that utilize different guiding information~\cite{fu2024creating}.",fu2024creating,2404.18886,A Survey on Diffusion Models for Time Series and Spatio-Temporal Data
cas-dc-template.tex,"pose, scale, etc.) about each feature using vectorized representation in contrast to scalar features maps used in CNNs \cite{NIPS2017_2cad8fa4}.",NIPS2017_2cad8fa4,2111.02398,Transparency of Deep Neural Networks for Medical Image Analysis: A Review of Interpretability Methods
cas-dc-template.tex,"pose, scale, etc.) about each feature using vectorized representation in contrast to scalar features maps used in CNNs \cite{NIPS2017_2cad8fa4}.",NIPS2017_2cad8fa4,2111.02398,Transparency of Deep Neural Networks for Medical Image Analysis: A Review of Interpretability Methods
models.tex,"In contrast to~\cite{benny2020scale}, LEN additionally processes the remaining possible panel embedding combinations with a parallel module of the same structure as $g$, but with different parameters $\theta_2$.",benny2020scale,2201.12382,Deep Learning Methods for Abstract Visual Reasoning: A Survey on Raven's Progressive Matrices
discussion.tex,"Contrary to humans, the majority of current DL approaches use thousands~\cite{zhang2019raven} or millions~\cite{barrett2018measuring} training samples beforehand.",zhang2019raven;barrett2018measuring,2201.12382,Deep Learning Methods for Abstract Visual Reasoning: A Survey on Raven's Progressive Matrices
learning.tex,"In contrast to~\cite{hu2021stratified}, the proposed method considers embeddings of the whole RPM context completed by an answer panel instead of the pairs of rows.",hu2021stratified,2201.12382,Deep Learning Methods for Abstract Visual Reasoning: A Survey on Raven's Progressive Matrices
semi_supervised_learning.tex,"The suggested model however yields mixed results, yielding comparable Dice to a supervised model on the larger test set (60 images) while achieving 1 point increase in Dice on the smaller test set (20 images).} \cite{mondal2018few} propose a semi-supervised framework that integrates labeled and unlabeled images for the task of brain tissue segmentation in MR images.",mondal2018few,1908.10454,Embracing Imperfect Datasets: A Review of Deep Learning Solutions for Medical Image Segmentation
multiple_datasets.tex,"% However, \cite{zhang2018translating} demonstrate that the above offline data augmentation may only be partially effective and in some cases can even deteriorate the performance.",zhang2018translating,1908.10454,Embracing Imperfect Datasets: A Review of Deep Learning Solutions for Medical Image Segmentation
multiple_datasets.tex,"However, \cite{zhang2018translating} demonstrate that the above offline data augmentation may only be partially effective and in some cases can even deteriorate the performance.",zhang2018translating,1908.10454,Embracing Imperfect Datasets: A Review of Deep Learning Solutions for Medical Image Segmentation
data_synthesis.tex,"However, \cite{zhang2018translating} demonstrate that the above offline data augmentation may only be partially effective and in some cases can even deteriorate the performance.",zhang2018translating,1908.10454,Embracing Imperfect Datasets: A Review of Deep Learning Solutions for Medical Image Segmentation
arxiv.tex,"In contrast to NS~\cite{liuLearningEfficientConvolutional2017} making decision merely on the channel scaling $\gamma$, Kang \textit{et al.} also consider shifting parameters $\beta$.",liuLearningEfficientConvolutional2017,2303.00566,Structured Pruning for Deep Convolutional Neural Networks: A survey
arxiv.tex,"In contrast to AMC~\cite{heAMCAutoMLModel2018}, AGMC rescales the pruning ratios to compensate for any unmet sparsity constraint rather than applying the FLOPs into the reward function (Eq.~\ref{eq:reward-flops}).",heAMCAutoMLModel2018,2303.00566,Structured Pruning for Deep Convolutional Neural Networks: A survey
arxiv.tex,"In contrast to AMC~\cite{heAMCAutoMLModel2018} and AGMC~\cite{yuAutoGraphEncoderDecoder2021}, DECORE models the state of the channel itself.",heAMCAutoMLModel2018;yuAutoGraphEncoderDecoder2021,2303.00566,Structured Pruning for Deep Convolutional Neural Networks: A survey
arxiv.tex,"In contrast to AMC~\cite{heAMCAutoMLModel2018} and AGMC~\cite{yuAutoGraphEncoderDecoder2021} that both use DDPG, this method uses the Proximal Policy Optimization (PPO) algorithm~\cite{schulmanProximalPolicyOptimization2017} as the policy since PPO gives a much better experiment result.",heAMCAutoMLModel2018;yuAutoGraphEncoderDecoder2021;schulmanProximalPolicyOptimization2017,2303.00566,Structured Pruning for Deep Convolutional Neural Networks: A survey
arxiv.tex,"In contrast to MetaPruning~\cite{liuMetaPruningMetaLearning2019}, ABCPruner~\cite{linChannelPruningAutomatic2020} looks for the optimal layer-wise channel number with a one-stage approach and requires no extra supporting network.",liuMetaPruningMetaLearning2019;linChannelPruningAutomatic2020,2303.00566,Structured Pruning for Deep Convolutional Neural Networks: A survey
main.tex,"Conversely, real images can be transformed into simulation-like images via a cGAN \cite{zhang2019vr}.",zhang2019vr,2003.06404,A Survey of End-to-End Driving: Architectures and Training Methods
main.tex,"Conversely, stereo-vision for depth estimation is not commonly used, probably because it is useful only in the close proximity (10m) \cite{strat1992natural}.",strat1992natural,2003.06404,A Survey of End-to-End Driving: Architectures and Training Methods
