file,sentence,cited_keys,survey_arxiv_id,survey_title
inter-context.tex,\citet{wu2022topological} propose an innovative approach that integrates topological representations of text into language models to enhance the contradiction detection ability and evaluated their methods on the MultiNLI dataset~\cite{williams2017broad}.,wu2022topological;williams2017broad,2403.08319,Knowledge Conflicts for LLMs: A Survey
dataset.tex,\begin{table*}[h] \fontsize{10}{10}\selectfont \centering \setlength{\tabcolsep}{2pt} % \begin{threeparttable} \begin{tabularx}{\textwidth}{>{\centering\arraybackslash}p{3.35cm}>{\centering\arraybackslash}p{1.2cm}>{\centering\arraybackslash}X>{\centering\arraybackslash}p{0.9cm}>{\centering\arraybackslash}p{1.1cm}} \toprule \textbf{Datasets} & \textbf{Approach\tnote{1}} & \textbf{Base\tnote{2}} & \textbf{Size} & \textbf{Conflict}\\ \midrule \citet{xie2023adaptive} & Gen &PopQA~(\citeyear{mallen20,xie2023adaptive;mallen2023not;geva2021did;wang2023resolving;ying2023intuitive;trivedi2022musique;rajpurkar2018know;aggarwal2021explanations;du2022care;xu2023earth;clark2019boolq;kwiatkowski2019natural;lin2022truthfulqa;tan2024blinded;kwiatkowski2019natural;joshi2017triviaqa;hsu2021wikicontradiction;ko2022claimdiff;pan2023attacking;rajpurkar2016squad;li2023contradoc;hermann2015teaching;kovcisky2018narrativeqa;merity2016pointer;wan2024evidence;elazar2021measuring;elsahar2018t,2403.08319,Knowledge Conflicts for LLMs: A Survey
quantitative_analysis.tex,"For generation-based counter-memory, all models have more than 80\% probability of choosing context knowledge.\\ \midrule \citet{xu2023earth} & ChatGPT, GPT-4, Llama2, and Vicuna & Farm, BoolQ, TruthfulQA and NQ & In multiple rounds of dialogue, as the number of counter-memory context increases, the cumulative proportion of belief alteration of LLMs spans from 20.7\% to 78.2\%\\ \midrule \multicolumn{4}{c}{\emph{Inter-context conflict}}\\ \midrule \citet{jin2024tug} & ChatGPT, Llama2, Baichuan2,",xu2023earth;jin2024tug;chen2023benchmarking,2403.08319,Knowledge Conflicts for LLMs: A Survey
quantitative_analysis.tex,"\\ \midrule \multicolumn{4}{c}{\emph{Intra-memory conflict}}\\ \midrule \citet{mundler2023self} & GPT-4, ChatGPT, Llama2, and Vicuna & MainTestSet & LLMs create contradictory content, with a probability of between 15.7\% and 22.9\%.",mundler2023self,2403.08319,Knowledge Conflicts for LLMs: A Survey
structure.tex,"\begin{figure*}[t!] \centering \tikzstyle{my-box}=[ rectangle, rounded corners, text opacity=1, minimum height=0.1em, minimum width=0.1em, inner sep=2pt, align=left, fill opacity=.5, ] \tikzstyle{leaf}=[my-box] \resizebox{0.99\textwidth}{!}{ \begin{forest} forked edges, for tree={ grow=east, reversed=true, anchor=base west, parent anchor=east, child anchor=west, base=left, font=\fontsize{6}{6}\selectfont, rectangle, draw=hidden-draw, rounded corners, align=left, minimum width=0.1em, edge+={darkg",lazaridou2021mind;luu2021time;jang2021towards;jang2022temporalwiki;liska2022streamingqa;dhingra2022time;kasai2022realtime;margatina2023dynamic;cheang2023can;du2022synthetic;pan2023attacking;pan2023risk;xu2023earth;weller2022defending;longpre2021entity;chen2022rich;tan2024blinded;xie2023adaptive;wang2023resolving;ying2023intuitive;qian2023merge;xu2023earth;jin2024tug;li2022large;gekhman2023trueteacher;xue2023improving;zhou2023context;shi2023trusting;lee2022plug;shi2023context;zhang2023mitigating;pan2023risk;xu2023earth;weller2022defending;hong2023discern;neeman2022disentqa;wang2023resolving;zhang2023merging;jin2024tug;chen2023combating;vergho2024comparing;chen2023benchmarking;zhang2021situatedqa;kasai2022realtime;chen2022rich;xie2023adaptive;pan2023attacking;zhang2021situatedqa;du2022synthetic;jin2024tug;li2023contradoc;zheng2022cdconv;wan2024evidence;hsu2021wikicontradiction;pielka2022linguistic;wu2022topological;leite2023detecting;cheung2023factllama;chern2023factool;hong2023discern;weller2022defending;wang2023causal;xu2022does;lee2022factuality;huang2023survey;yao2023editing;li2023unveiling;dong2023statistical;zhao2023knowing;manakul2023selfcheckgpt;dhuliawala2023chain;zhang2023sac;mundler2023self;agrawal2023language;hase2023methods;chuang2023dola;li2023inference;wang2023cross;qi2023cross;elazar2021measuring;li2023benchmarking;jang2023improving;mitchell2022enhancing;zhao2023knowing;li2023inference;chuang2023dola,2403.08319,Knowledge Conflicts for LLMs: A Survey
main.tex,"There is contradicting evidence, however, of the opposite idea~\citep{additional_160}, so no clear conclusions can be derived from these observations.",additional_160,2504.08001,Linguistic Interpretability of Transformer-based Language Models: a systematic review
main.tex,"For the phenomenon of negation, which has been widely reported as not being well represented by PLMs --see~\citet{bertology} for an examination on the topic--, we have found some mixed results.",bertology,2504.08001,Linguistic Interpretability of Transformer-based Language Models: a systematic review
main.tex,"Contrary to any layer-localized reports, other works do not support the idea of semantics being localized in specific layers of a model~\citep{6bde56f74fa302633de19099fc56d2a3247291067a76b5473c027460d6d2eac5, additional_90, 198f16c09501e24c2d3c71612c23c022fbb5d428f882da4e59e303fc14c4ac21}.","6bde56f74fa302633de19099fc56d2a3247291067a76b5473c027460d6d2eac5, additional_90, 198f16c09501e24c2d3c71612c23c022fbb5d428f882da4e59e303fc14c4ac21",2504.08001,Linguistic Interpretability of Transformer-based Language Models: a systematic review
Intrinsic_Explanability_Methods.tex,"However, \citet{hou2025kolmogorovarnoldnetworkscriticalassessment} showed that KANs often suffer from significant computational overhead, optimization instability and inferior performance compared to standard MLPs when model size or input dimensionality grows.",hou2025kolmogorovarnoldnetworkscriticalassessment,2604.16042,Towards Intrinsic Interpretability of Large Language Models:A Survey of Design Principles and Architectures
Intrinsic_Explanability_Methods.tex,"However, \citet{gao2025weightsparsetransformersinterpretablecircuits} note that enforcing weight sparsity introduces a capability-interpretability trade-off and remains difficult to scale.",gao2025weightsparsetransformersinterpretablecircuits,2604.16042,Towards Intrinsic Interpretability of Large Language Models:A Survey of Design Principles and Architectures
main.tex,"\subsection{Weight-Masking (Post Hoc):} \label{subsec:weight_masking} In contrast to intrinsic methods, one can also train weight masks over a network to determine which weights are essential for which tasks \cite{csordas2020neural, wortsman2020supermasks, zhao2020masking}.","csordas2020neural, wortsman2020supermasks, zhao2020masking",2207.13243,Toward Transparent AI: A Survey on Interpreting the Inner Structures of Deep Neural Networks
main.tex,However \cite{borowski2020exemplary} finds that natural exemplars which strongly-activate individual neurons can be more useful for helping humans predict neural responses to data than synthesized features.,borowski2020exemplary,2207.13243,Toward Transparent AI: A Survey on Interpreting the Inner Structures of Deep Neural Networks
main.tex,"However, \cite{olah2020zoom} observed a tendency for monosemantic neurons to become polysemantic over the course of training and hypothesized that it is associated with representing information more efficiently.",olah2020zoom,2207.13243,Toward Transparent AI: A Survey on Interpreting the Inner Structures of Deep Neural Networks
main.tex,"However, \cite{mahinpei2021promises} discusses challenges with these models, particularly the problem of ``leakage'' in which undesired information nonetheless makes it through the bottleneck.",mahinpei2021promises,2207.13243,Toward Transparent AI: A Survey on Interpreting the Inner Structures of Deep Neural Networks
influential_examples_tracin.tex,"However, \citet{Garima2020} instruct how to adapt this to most learning algorithms (AdaGrad, Adam, Newton, etc).",Garima2020,2108.04840,Post-hoc Interpretability for Neural NLP: A Survey
measures.tex,"Most notable is the \intrinsic{intrinsically} interpretable method \emph{Attention}, where different measures of interpretability have been published resulting in conflicting findings \citep{Jain2019,Serrano2019,Wiegreffe2020}.","Jain2019,Serrano2019,Wiegreffe2020",2108.04840,Post-hoc Interpretability for Neural NLP: A Survey
introduction.tex,"In contrast to other surveys and tutorials on interpretability methods \citep{Wallace2020a,Molnar2019,Belinkov2020,Chakraborty2017,Bhatt2020,Sun2021,Danilevsky2020,Belinkov2019,Tjoa2020} which only discusses the most popular approaches (usually 3 among \type{sec:input-features}{input features}, \type{sec:adversarial-examples}{adversarial examples}, \type{sec:influential-examples}{influential examples}, \method{sec:vocabulary:projection}{projection}, and \type{sec:linguistic-information}{linguist","Wallace2020a,Molnar2019,Belinkov2020,Chakraborty2017,Bhatt2020,Sun2021,Danilevsky2020,Belinkov2019,Tjoa2020",2108.04840,Post-hoc Interpretability for Neural NLP: A Survey
introduction.tex,"Verifying this is often non-trivial, as has repeatedly been shown with \emph{Attention} \citep{Bahdanau2015}, where multiple papers have found contradicting conclusions regarding interpretability \citep{Wiegreffe2020,Jain2019,Serrano2019,Vashishth2019}.","Bahdanau2015;Wiegreffe2020,Jain2019,Serrano2019,Vashishth2019",2108.04840,Post-hoc Interpretability for Neural NLP: A Survey
influential_examples_rps.tex,"However, \citet{Yeh2018} show that the stationary solution can be achieved \intrinsic{post-hoc}, meaning after learning, with minimal impact on the model predictions.",Yeh2018,2108.04840,Post-hoc Interpretability for Neural NLP: A Survey
main.tex,"\subsubsection{Preference Tuning} In contrast to instruction tuning, which involves training large language models with instructional prompts and their corresponding completions \citep{DBLP:journals/corr/abs-2308-10792}, preference tuning typically employs preference data.",DBLP:journals/corr/abs-2308-10792,2411.11072,Multilingual Large Language Models: A Systematic Survey
main.tex,"It is worth noting, however, that this stands in contrast to the Superficial Alignment Hypothesis \citep{lima}.",lima,2411.11072,Multilingual Large Language Models: A Systematic Survey
main.tex,"However, \citet{tuning-9} suggested that increasing the number of languages may further enhance multilingual performance.",tuning-9,2411.11072,Multilingual Large Language Models: A Systematic Survey
main.tex,"While \citet{trans-1} focused on bilingual scenarios, \citet{trans-2} initially explored the correlation between the scale of translation instructions and translation performance through bilingual training, which subsequently served as a reference for determining the allocation of translation instructions in multilingual settings.",trans-1;trans-2,2411.11072,Multilingual Large Language Models: A Systematic Survey
survey-lfm.tex,"However, \cite{zhang2023language} proposed a hypothesis that in certain instances when language models attempt to rationalize previously generated hallucinations, they may produce false statements that they can independently identify as inaccurate.",zhang2023language,2309.05922,A Survey of Hallucination in Large Foundation Models
sn-article.tex,"Hallucination refers to the phenomenon where LLMs produce content that is factually incorrect, logically contradictory, or fabricated without a reliable grounding basis \cite{Ji2023, Peng2023}.","Ji2023, Peng2023",2608.26168,"Hallucinations in LLMs: A Lifecycle-Based Survey of Causes, Detection, Mitigation, and Prevention"
sn-article.tex,"For example, dialogue models mixed quality conversations trained on tend to yield self contradictory or unsupported statements as is demonstrated by \cite{Shuster2021}.",Shuster2021,2608.26168,"Hallucinations in LLMs: A Lifecycle-Based Survey of Causes, Detection, Mitigation, and Prevention"
sn-article.tex,"\citet{Bartsch2023} demonstrate that words that are not clearly articulated may lead to dramatic inconsistencies, and LLMs may occasionally do so contradicting themselves.",Bartsch2023,2608.26168,"Hallucinations in LLMs: A Lifecycle-Based Survey of Causes, Detection, Mitigation, and Prevention"
ijcai23.tex,"Hallucination in LVLM denotes a disagreement between factual content of images and corresponding generated textual content, akin to the solely textual hallucination encountered in large language models~\cite{huang2023survey}.",huang2023survey,2402.00253,A Survey on Hallucination in Large Vision-Language Models
main.tex,"However, \citet{parikh2020totto} show that hallucination problem still occurs even when there is very little divergence in dataset.",parikh2020totto,2202.03629,Survey of Hallucination in Natural Language Generation
main.tex,"\label{fact}}~\cite{rebuffel2022controlling}, \textit{factuality}$^4$~\citep{dong2020multi}, % \footref{fact} or on the other hand, \textit{hallucination}~\citep{huang2020knowledge,shuster2021retrieval,santhanam2021rome,dziri2021neural,liu2021towards}, \textit{fact contradicting}~\cite{nie2018operation} are used in the human evaluation of hallucination to rate whether the generated text is in accord with the source input.","rebuffel2022controlling;dong2020multi;huang2020knowledge,shuster2021retrieval,santhanam2021rome,dziri2021neural,liu2021towards;nie2018operation",2202.03629,Survey of Hallucination in Natural Language Generation
main.tex,"% However, \citet{dong2020multi} adopt \textbf{\textit{Factuality}} to ask annotators which summary is more factually correct based on the source document, which is consistent with the definition of \textbf{\textit{Faithfulness}} in \citet{maynez2020faithfulness}.",dong2020multi;maynez2020faithfulness,2202.03629,Survey of Hallucination in Natural Language Generation
main.tex,"And \textbf{\textit{Hallucination}}~\cite{shuster2021retrieval,santhanam2021rome,dziri2021neural} means contradiction with the background knowledge, which can be classified as intrinsic hallucinations in this paper.","shuster2021retrieval,santhanam2021rome,dziri2021neural",2202.03629,Survey of Hallucination in Natural Language Generation
main.tex,"While \textbf{\textit{Facts Contradicting}}~\cite{nie2018operation}, \textbf{\textit{Hallucination}}~\cite{liu2021towards}, present that output texts contain facts contradicting the input data (Intrinsic Hallucinations).",nie2018operation;liu2021towards,2202.03629,Survey of Hallucination in Natural Language Generation
main.tex,\citet{nie2019simple} use fine-grained metrics \textbf{\textit{Contradicted Slot Values}} and \textbf{\textit{Added Slot Values}} for intrinsic and extrinsic hallucinations separately.,nie2019simple,2202.03629,Survey of Hallucination in Natural Language Generation
main.tex,"However, \citet{welleck2019neural} shows that the likelihood objective itself can result in a model assigning too much probability to sequences containing repeats and frequent words.",welleck2019neural,2202.03629,Survey of Hallucination in Natural Language Generation
main.tex,"However, \citet{maynez2020faithfulness} observe that neural abstractive summarization models are likely to generate hallucinatory content that is unfaithful to the source document.",maynez2020faithfulness,2202.03629,Survey of Hallucination in Natural Language Generation
main.tex,"However, \citet{falke2019ranking} discover that models trained on NLI datasets can not transfer well to abstractive summarization tasks, degrading the reliability of NLI-based hallucination metrics.",falke2019ranking,2202.03629,Survey of Hallucination in Natural Language Generation
main.tex,"\subsubsection{Mitigation Methods} While \citet{balakrishnan-etal-2019-constrained} propose to adopt tree-structured semantic representations and add constraints on decoding, \citet{li-etal-2020-slot} frame a reinforcement learning problem to which they apply a bootstrapping algorithm to sample training instances and then leverage a reward related to slot consistency.",balakrishnan-etal-2019-constrained;li-etal-2020-slot,2202.03629,Survey of Hallucination in Natural Language Generation
main.tex,We follow the general hallucination definition in this task: (1) Intrinsic Hallucinations: the generated text contains information that is contradicted by the input data~\cite{nie2019simple}.,nie2019simple,2202.03629,Survey of Hallucination in Natural Language Generation
main.tex,"In contrast to the above two-step model using planning or skeleton, AGGGEN~\cite{xu2021agggen} is an end-to-end model that jointly learns to plan and generate at the same time.",xu2021agggen,2202.03629,Survey of Hallucination in Natural Language Generation
main.tex,"This indiscriminate treatment contradicts findings in cognitive neuroscience, where numbers are known to be represented differently from lexical words in a different part of the brain~\citep{gobel2004cognitive}.",gobel2004cognitive,2202.03629,Survey of Hallucination in Natural Language Generation
main.tex,"% \citet{junczysdowmunt2019dual} implements cross-entropy data filtering method for bilingual data, which uses cross-entropy scores calculated for noisy pairs according to two translation models trained on the clean data,and then penalizes\pascale{penalizing not penalizes?} scores suggesting disagreement between sentence pairs from two models.\pascale{I don't understand this description} \rita{\citet{junczysdowmunt2019dual} implements a cross-entropy data filtering method for bilingual data, whi",junczysdowmunt2019dual;junczysdowmunt2019dual,2202.03629,Survey of Hallucination in Natural Language Generation
main.tex,"However, \citet{welleck2019neural} shows that the likelihood objective itself can result in a model assigning too much probability to sequences containing repeats and frequent words.",welleck2019neural,2202.03629,Survey of Hallucination in Natural Language Generation
1-introduction.tex,"While hallucination in conventional natural language generation (NLG) settings has been widely studied \citep{nlg_hallucination_survey}, understanding and addressing the hallucination problem within the realm of LLMs encounters \revise{more significant} challenges introduced by: \begin{enumerate}[leftmargin=*,topsep=2pt] \item \textbf{Massive training data}: in contrast to carefully curating data for a specific task, LLM pre-training uses trillions of tokens obtained from the web, making it diff",nlg_hallucination_survey,2309.01219,Siren's Song in the AI Ocean: A Survey on Hallucination in Large Language Models
6-mitigation.tex,"For example, \citet{mundler2023self} directly utilizes an additional LLM to assess whether two LLM responses are logically contradictory given the same context~\citep{luo2023chatgpt}, which means at least one of them is hallucinated.",mundler2023self;luo2023chatgpt,2309.01219,Siren's Song in the AI Ocean: A Survey on Hallucination in Large Language Models
2-background.tex,"In contrast, when the contradiction arises between the generated content and task input, the hallucination is in line with the conventional definition in specific NLG tasks, such as machine translation \citep{hallucination-mt} and summarization \citep{Maynez2020sumhalu2, pu2023summarization}.","hallucination-mt;Maynez2020sumhalu2, pu2023summarization",2309.01219,Siren's Song in the AI Ocean: A Survey on Hallucination in Large Language Models
5_Mitigating.tex,"However, \citet{yao2023editing} found that these methods lack non-trivial generalization capabilities and varying performance and applicability to different model architectures.",yao2023editing,2311.05232,"A Survey on Hallucination in Large Language Models: Principles, Taxonomy, Challenges, and Open Questions"
5_Mitigating.tex,"\citet{DBLP:conf/acl/GaoDPCCFZLLJG23} adopted a \textit{research-and-revise} workflow, where the research stage raises questions about various aspects of the model's initial response and gathers evidence for each query, while the revision stage detects and revises any disagreements between the model's response and the evidence.",DBLP:conf/acl/GaoDPCCFZLLJG23,2311.05232,"A Survey on Hallucination in Large Language Models: Principles, Taxonomy, Challenges, and Open Questions"
6_RAG.tex,Similar findings are also reported by \citet{DBLP:conf/acl/LiRZWLVYK23} who demonstrated that fine-tuning LLMs on counterfactual contexts can effectively improve the controllability of LLMs when dealing with contradicts contexts.,DBLP:conf/acl/LiRZWLVYK23,2311.05232,"A Survey on Hallucination in Large Language Models: Principles, Taxonomy, Challenges, and Open Questions"
6_RAG.tex,"While \citet{longpre2021entity} and \citet{DBLP:conf/acl/LiRZWLVYK23} concentrated their research on the context of a limited single evidence setting, \citet{chen2022rich} further expanded this study to consider a more realistic scenario in which models consider multiple evidence passages and find models rely almost exclusively on contextual evidence.",longpre2021entity;DBLP:conf/acl/LiRZWLVYK23;chen2022rich,2311.05232,"A Survey on Hallucination in Large Language Models: Principles, Taxonomy, Challenges, and Open Questions"
4_Benchmark_and_Detection.tex,"However, \citet{mishra2021looking} highlighted that the mismatch in input granularity between conventional NLI datasets and inconsistency detection datasets limits their applicability for effectively detecting inconsistencies.",mishra2021looking,2311.05232,"A Survey on Hallucination in Large Language Models: Principles, Taxonomy, Challenges, and Open Questions"
4_Benchmark_and_Detection.tex,"\paratitle{QA-based Metrics.} In contrast to classifier-based metrics, QA-based metrics \citep{durmus2020feqa, wang2020asking, scialom2021questeval, honovich2021q} have recently garnered attention for their enhanced ability to capture information overlap between the model's generation and its source.","durmus2020feqa, wang2020asking, scialom2021questeval, honovich2021q",2311.05232,"A Survey on Hallucination in Large Language Models: Principles, Taxonomy, Challenges, and Open Questions"
sec_Benchmark.tex,"While such task-specific benchmarks do not yet provide a unified, cross-task hallucination frequency metric, the emerging leaderboard results represent one of the first systematic efforts to quantify hallucination prevalence and offer the community a common reference point for comparing models on factual consistency.} % Please add the following required packages to your document preamble: % \usepackage{longtable} % Note: It may be necessary to compile the document several times to get a multi-pa",thorne2018fever,2510.06265,Large Language Models Hallucination: A Comprehensive Survey
sec_introduction.tex,"In contrast to conventional artificial intelligence (AI) systems, which are usually trained in data related to a specific task, LLMs have been trained using large amounts of online textual data \cite{brown2020language}.",brown2020language,2510.06265,Large Language Models Hallucination: A Comprehensive Survey
sec_detection.tex,"A self-consistent, NLI-based conflict-resolution mechanism is applied to detect and mitigate contradictions, preventing hallucination snowballing.} \textbf{Question-based Methods.} SAC3 \cite{zhang2023sac3} extends self-consistency by incorporating semantic-aware cross-checking, including question perturbation (question rephrasing) and cross-model verification (output comparison across different LLMs) to detect points where self-consistency fails.",zhang2023sac3,2510.06265,Large Language Models Hallucination: A Comprehensive Survey
sec_detection.tex,"\cite{chen2025explainable} introduced HaluMap, which constructs a segment-level matrix of entailment and contradiction relations between source inputs and generated text using NLI models.",chen2025explainable,2510.06265,Large Language Models Hallucination: A Comprehensive Survey
output.tex,"In contrast to their use in encoder-only and decoder-only LLMs, these methods in encoder-decoder models assign relevance scores to each token within the context of both the input and output sequences~\cite{enouen2024textgenshap}.",enouen2024textgenshap,2506.21812,Towards Transparent AI: A Survey on Explainable Large Language Models
2.2-structural_analysis.tex,"It is found that modifying the \textbf{encoder-decoder} attention heads \textit{does} influence MT model generations substantially \cite{voita_analyzing_2019, vashishth_attention_2019}, in contrast to the findings of \citet{jain_attention_2019} on single-sequence tasks.","voita_analyzing_2019, vashishth_attention_2019;jain_attention_2019",2209.11326,Towards Faithful Model Explanation in NLP: A Survey
2.2-structural_analysis.tex,"However, \citet{liu_rethinking_2022} point out that Attention Rollout performs almost as badly as raw attention weights in the polarity consistency test,\footnote{See Section~\ref{section:faithfulness_evaluation} for details.} again casting doubt on its faithfulness.",liu_rethinking_2022,2209.11326,Towards Faithful Model Explanation in NLP: A Survey
acl_latex.tex,"These conflicts emerge when the visual encoder's direct perception of image content contradicts the prior knowledge embedded in the LLM's parameters during pre-training~\cite{zhu2024unraveling, ghosh2024visual}.","zhu2024unraveling, ghosh2024visual",2501.01346,Large Vision-Language Model Alignment and Misalignment: A Survey Through the Lens of Explainability
main.tex,\\ Natural Language Inference & Determining if a hypothesis entails or contradicts a premise \cite{AK12}.,AK12,2301.08912,Rationalization for Explainable NLP: A Survey
main.tex,"However, \citet{ElsevierSub1} have further demonstrated that attention mechanism usage can contribute to a tradeoff between noisy rationales and a decrease in prediction accuracy.",ElsevierSub1,2301.08912,Rationalization for Explainable NLP: A Survey
acl2024.tex,"As per \citet{zhang2023siren}, fact-conflicting hallucinations are produced when LLMs generate information or text that contradicts established world knowledge.",zhang2023siren,2407.12853,Automated Justification Production for Claim Veracity in Fact Checking: A Survey on Architectures and Approaches
acl2024.tex,"In contrast to most prior multi-modal AFC work that produces bold or highlighted segments of input as justifications, \citet{yao2023end} produces natural language justifications with higher accuracy making his method better.",yao2023end,2407.12853,Automated Justification Production for Claim Veracity in Fact Checking: A Survey on Architectures and Approaches
explain-rag.tex,"%A visual illustration (e.g., showing how answers are linked to context segments) could be helpful to depict this process.\footnote{A schematic figure showing query, context, answer, and citation alignment could clarify this idea.} Work by~\citet{attrscore-yue2023automatic} formalised these notions of citation-based attribution and categorised attributions into three distinct types: \begin{enumerate}[label=(\roman*)] \item \textbf{Attributable}: the context document directly supports the answer;",attrscore-yue2023automatic,2212.07126,Explainability of Text Processing and Retrieval Methods: A Survey
transformer.tex,"However, \citet{tenney-etal-2019-bert} noted cases where syntactic identification occurs in later layers.",tenney-etal-2019-bert,2212.07126,Explainability of Text Processing and Retrieval Methods: A Survey
attention.tex,"However, \citet{meister-etal-2021-sparse} showed that sparseness does not guarantee better interpretability.",meister-etal-2021-sparse,2212.07126,Explainability of Text Processing and Retrieval Methods: A Survey
how-well.tex,"Approaches employed to address this issue involve having multiple annotators and reporting inter-annotator agreement or mean human performance, as well as evaluating the explanations at different granularities (e.g., token-wise vs phrase-wise) to account for disagreements on the precise value of the ground truth \cite{carton-etal-2018-extractive}.",carton-etal-2018-extractive,2010.00711,A Survey of the State of Explainable AI for Natural Language Processing
how-well.tex,"Potential approaches to help address this issue involve having multiple annotators and reporting the inter-annotator agreement, as well as evaluating the explanations at different granularities (e.g., token-wise vs phrase-wise) to account for disagreements on the exact value of the ground truth \cite{carton-etal-2018-extractive}.",carton-etal-2018-extractive,2010.00711,A Survey of the State of Explainable AI for Natural Language Processing
how-well.tex,"In general, there is some disagreement as to how one should alter the weights in the attention layer: \citeauthor{serrano-smith-2019-attention} use a ranking function, \citeauthor{jain-wallace-2019-attention} propose random scrambling, \citeauthor{wiegreffe-pinter-2019-attention} use uniform weights, while also suggesting to account for the natural variance attention layers allow for.",serrano-smith-2019-attention;jain-wallace-2019-attention;wiegreffe-pinter-2019-attention,2010.00711,A Survey of the State of Explainable AI for Natural Language Processing
how-well.tex,"Recent works studied the explainability of MathQA models \cite{amini-etal-2019-mathqa, ling-etal-2017-program} but employed different approaches in the type of explanation produced: While \cite{amini-etal-2019-mathqa} explains the predicted answer simply by showing the sequence of mathematical operations leading to it, \cite{ling-etal-2017-program} also augments the mathematical formulas with text explaining the thought process behind the solution.","amini-etal-2019-mathqa, ling-etal-2017-program;amini-etal-2019-mathqa;ling-etal-2017-program",2010.00711,A Survey of the State of Explainable AI for Natural Language Processing
background.tex,"However, \cite{banko2020unified} offers more detailed subcategories like doxing and identity attack, whereas \cite{nakov2021detecting} includes a broader range, such as dangerous organizations/people and glorifying crime.",banko2020unified;nakov2021detecting,2406.07353,Toxic Memes: A Survey of Computational Perspectives on the Detection and Explanation of Meme Toxicities
dimensions.tex,"While it's widely assumed in the literature we surveyed that the intent of all toxic memes is unethical, involving the conveyance of information contrary to ethical societal values like fairness, justice, and privacy \cite{zhang2023mvlp}, specific types of toxic intents unique to toxic memes have not, to the best of our knowledge, been studied.",zhang2023mvlp,2406.07353,Toxic Memes: A Survey of Computational Perspectives on the Detection and Explanation of Meme Toxicities
acl_latex.tex,"\subsection{Cultural and Normative Misalignment} Toxicity is culturally embedded: annotators' identities and beliefs strongly influence judgments \citep{sap2022annotators, sap-etal-2019-risk, jaggi-etal-2024-accurate}, yet many safety datasets collapse disagreement into a single label.","sap2022annotators, sap-etal-2019-risk, jaggi-etal-2024-accurate",2606.25380,A Survey of Toxicity Detection and Mitigation Strategies for Multilingual Language Models
section5_1_privacy.tex,"In contrast to curate a meticulous MIA metric, \citeauthor{fu2024miatuner}~\cite{fu2024miatuner} suggest to instruct LLMs themselves to play as a pre-training data detector and introduce the MIA-Tuner.",fu2024miatuner;fu2024miatuner,2501.09431,"A Survey on Responsible LLMs: Inherent Risk, Malicious Use, and Mitigation Strategy"
section5_1_privacy.tex,"However, in contrast to the aggregation procedure in DP-ICL~\cite{wu2023privacypreserving}, they no longer combine the output results of each prompted LLM.",wu2023privacypreserving,2501.09431,"A Survey on Responsible LLMs: Inherent Risk, Malicious Use, and Mitigation Strategy"
sample-base.tex,"Similarly,~\citet{10.1145/3342220.3344933} detected toxicity triggers by an LSTM neural network model using a combination of topical features, sentiment shift features, and GloVe embeddings.\\ \noindent \textbf{Disagreements Related to Issues with Comments.}~\citet{han-tsvetkov-2020-fortifying} proposed a framework to enhance toxicity classifiers against veiled toxicity through a few labeled probing examples.~\citet{kurita2019robust} developed the Contextual Denoising Autoencoder (CDAE) to learn",10.1145/3342220.3344933;han-tsvetkov-2020-fortifying;kurita2019robust,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity
emnlp2024.tex,"This finding contradicts the conclusions in ~\citet{Kim2022GroundTruthLM}, \citet{Wei2023LargerLM}, and \citet{Kossen2023InContextLI}, who argued that LLMs rely significantly on accurate input-label mappings to perform ICL.",Kim2022GroundTruthLM;Wei2023LargerLM;Kossen2023InContextLI,2311.00237,The Mystery of In-Context Learning: A Comprehensive Survey on Interpretation and Analysis
emnlp2024.tex,"For example, while \citet{elhage2021mathematical} and \citet{Olsson2022IncontextLA} contribute to our understanding of ICL by probing the internal architecture of LLMs, it is important to note that their findings represent initial steps towards the comprehensive reverse-engineering of LLMs.",elhage2021mathematical;Olsson2022IncontextLA,2311.00237,The Mystery of In-Context Learning: A Comprehensive Survey on Interpretation and Analysis
emnlp2024.tex,"For instance, while \citet{Razeghi2022ImpactOP} and \citet{Kandpal2023LargeLM} identified a positive relation between ICL performance and term frequency in pre-training data, \citet{Han2023UnderstandingIL} found that pre-training data with long-tail and rarely occurring tokens contribute more significantly to ICL.",Razeghi2022ImpactOP;Kandpal2023LargeLM;Han2023UnderstandingIL,2311.00237,The Mystery of In-Context Learning: A Comprehensive Survey on Interpretation and Analysis
emnlp2024.tex,"However, \citet{Schaeffer2023AreEA} have recently argued that emergent abilities (e.g., ICL) discussed in some prior studies appear to be mirages, due to the researchers' choice of evaluation metrics.",Schaeffer2023AreEA,2311.00237,The Mystery of In-Context Learning: A Comprehensive Survey on Interpretation and Analysis
main.tex,"Finally, it incorporates a total of 18 red-teaming methods from 12 studies, revealing that no attack or defense is universally effective, and that robustness does not correlate with model size—a finding that contradicts earlier assumptions \cite{ganguli2022red}.",ganguli2022red,2506.11094,The Scales of Justitia: A Comprehensive Survey on Safety Evaluation of LLMs
