arxiv_id,title,published
2504.13495,Statistical Validation in Cultural Adaptations of Cognitive Tests: A Multi- Regional Systematic Review,2025-04-18
2504.11967,"Securing the Skies: A Comprehensive Survey on Anti-UAV Methods, Benchmarking, and Future Directions",2025-04-16
2504.07839,Deep Learning-based Intrusion Detection Systems: A Survey,2025-04-10
2504.05786,How to Enable LLM with 3D Capacity? A Survey of Spatial Reasoning in LLM,2025-04-08
2504.04017,A Comprehensive Survey of Challenges and Opportunities of Few-Shot Learning Across Multiple Domains,2025-04-05
2504.02181,A Survey of Scaling in Large Language Model Reasoning,2025-04-02
2504.00837,"A Survey on Music Generation from Single-Modal, Cross-Modal, and Multi-Modal Perspectives",2025-04-01
2503.24047,Towards Scientific Intelligence: A Survey of LLM-based Scientific Agents,2025-03-31
2503.23434,Towards Trustworthy GUI Agents: A Survey,2025-03-30
2503.23153,Conversational Agents for Older Adults' Health: A Systematic Literature Review,2025-03-29
2504.08752,Patience is all you need! An agentic system for performing scientific literature review,2025-03-28
2504.03711,A Survey of Circuit Foundation Model: Foundation AI Models for VLSI Circuit Design and EDA,2025-03-28
2503.22759,Data Poisoning in Deep Learning: A Survey,2025-03-27
2503.21422,From Deep Learning to LLMs: A survey of AI in Quantitative Investment,2025-03-27
2503.21352,Using large language models to produce literature reviews: Usages and systematic biases of microphysics parametrizations in 2699 publications,2025-03-27
2503.21254,Vision-to-Music Generation: A Survey,2025-03-27
2503.19338,Membership Inference Attacks on Large-Scale Models: A Survey,2025-03-25
2503.18641,From Fragment to One Piece: A Survey on AI-Driven Graphic Design,2025-03-24
2503.17726,A Survey on Mathematical Reasoning and Optimization with Large Language Models,2025-03-22
2503.18971,LLMs as Planning Formalizers: A Survey for Leveraging Large Language Models to Construct Automated Planning Models,2025-03-22
2503.16546,"A Comprehensive Survey on Architectural Advances in Deep CNNs: Challenges, Applications, and Emerging Research Directions",2025-03-19
2503.13709,Multi-modal Time Series Analysis: A Tutorial and Survey,2025-03-17
2503.12434,A Survey on the Optimization of Large Language Model-based Agents,2025-03-16
2503.12016,A Survey on Federated Fine-tuning of Large Language Models,2025-03-15
2503.11906,A Survey on SAR ship classification using Deep Learning,2025-03-14
2503.11835,How Can Time Series Analysis Benefit From Multiple Modalities? A Survey and Outlook,2025-03-14
2503.11411,Empowering Time Series Analysis with Synthetic Data: A Survey and Outlook in the Era of Foundation Models,2025-03-14
2503.11101,A Survey on Self-supervised Contrastive Learning for Multimodal Text-Image Analysis,2025-03-14
2503.11086,A Survey of Cross-domain Graph Learning: Progress and Future Directions,2025-03-14
2503.09956,DeepSeek-Inspired Exploration of RL-based LLMs and Synergy with Wireless Networks: A Survey,2025-03-13
2503.09829,SE(3)-Equivariant Robot Learning and Control: A Tutorial Survey,2025-03-12
2503.13502,Foundation Models for Spatio-Temporal Data Science: A Tutorial and Survey,2025-03-12
2503.11701,A Survey of Direct Preference Optimization,2025-03-12
2503.09091,Multi-Modal Foundation Models for Computational Pathology: A Survey,2025-03-12
2503.07556,Novice Developers' Perspectives on Adopting LLMs for Software Development: A Systematic Literature Review,2025-03-10
2503.07137,"A Comprehensive Survey of Mixture-of-Experts: Algorithms, Theory, and Applications",2025-03-10
2503.01591,The Role of Deep Learning in Financial Asset Management: A Systematic Review,2025-03-03
2503.01245,"Large Language Models for Code Generation: A Comprehensive Survey of Challenges, Techniques, Evaluation, and Applications",2025-03-03
2503.00863,Systematic Literature Review on Clinical Trial Eligibility Matching,2025-03-02
2503.01887,When Continue Learning Meets Multimodal Large Language Model: A Survey,2025-02-27
2502.19023,Dealing with Inconsistency for Reasoning over Knowledge Graphs: A Survey,2025-02-26
2502.17601,Representation Engineering for Large-Language Models: Survey and Research Challenges,2025-02-24
2502.17419,From System 1 to System 2: A Survey of Reasoning Large Language Models,2025-02-24
2502.17119,Diffusion and Flow Matching Models for Tabular Data: A Survey,2025-02-24
2502.16804,Multi-Agent Autonomous Driving Systems with Large Language Models: A Survey of Recent Advances,2025-02-24
2502.17516,A Survey on Mechanistic Interpretability for Multi-Modal Foundation Models,2025-02-22
2502.16195,Statistical Inference in Reinforcement Learning: A Selective Survey,2025-02-22
2502.14799,A Survey on Text-Driven 360-Degree Panorama Generation,2025-02-20
2502.14743,Multi-Agent Coordination across Diverse Applications: A Survey,2025-02-20
2502.18495,A Comprehensive Survey on Composed Image Retrieval,2025-02-19
2502.17487,User Intent to Use DeepSeek for Healthcare Purposes and their Trust in the Large Language Model: Multinational Survey Study,2025-02-18
2502.12908,Graph Neural Networks for Databases: A Survey,2025-02-18
2502.13187,"A Survey of Sim-to-Real Methods in RL: Progress, Prospects and Challenges with Foundation Models",2025-02-18
2502.13175,Towards Robust and Secure Embodied AI: A Survey on Vulnerabilities and Attacks,2025-02-18
2502.14896,A Comprehensive Survey on Concept Erasure in Text-to-Image Diffusion Models,2025-02-17
2502.12048,A Survey on Bridging EEG Signals and Generative AI: From Image and Text to Beyond,2025-02-17
2502.11560,A Survey of Automatic Prompt Engineering: An Optimization Perspective,2025-02-17
2502.11528,A Survey of Personalized Large Language Models: Progress and Future Directions,2025-02-17
2502.11453,Connector-S: A Survey of Connectors in Multi-modal Large Language Models,2025-02-17
2502.10703,Artificial intelligence-enabled detection and assessment of Parkinson's disease using multimodal data: A survey,2025-02-15
2502.10050,A Survey on LLM-powered Agents for Recommender Systems,2025-02-14
2502.09797,A Survey on LLM-based News Recommender Systems,2025-02-13
2502.10477,Knowledge Integration Strategies in Autonomous Vehicle Prediction and Planning: A Comprehensive Survey,2025-02-13
2502.09053,Game Theory Meets Large Language Models: A Systematic Survey with Taxonomy and New Frontiers,2025-02-13
2502.08869,Harnessing Vision Models for Time Series Analysis: A Survey,2025-02-13
2502.08417,Handwritten Text Recognition: A Survey,2025-02-12
2502.08364,A Survey on Pre-Trained Diffusion Model Distillations,2025-02-12
2502.08353,Trustworthy GNNs with LLMs: A Systematic Review and Taxonomy,2025-02-12
2502.08346,Graph Foundation Models for Recommendation: A Comprehensive Survey,2025-02-12
2502.07049,LLMs in Software Security: A Survey of Vulnerability Detection Techniques and Insights,2025-02-10
2502.06581,A Survey on Video Analytics in Cloud-Edge-Terminal Collaborative Systems,2025-02-10
2502.06869,A Survey on Explainable Deep Reinforcement Learning,2025-02-08
2502.03814,Large Language Models for Multi-Robot Systems: A Survey,2025-02-06
2502.05224,"A Survey on Backdoor Threats in Large Language Models (LLMs): Attacks, Defenses, and Evaluations",2025-02-06
2502.18474,A Contemporary Survey of Large Language Model Assisted Program Analysis,2025-02-05
2502.00677,LLM-based event log analysis techniques: A survey,2025-02-02
2501.18794,Survey and Improvement Strategies for Gene Prioritization with Large Language Models,2025-01-30
2501.16150,"A Comprehensive Survey of Agents for Computer Use: Foundations, Challenges, and Future Directions",2025-01-27
2501.15638,A Comprehensive Survey on Self-Interpretable Neural Networks,2025-01-26
2501.11847,A Survey on Memory-Efficient Transformer-Based Model Training in AI for Science,2025-01-21
2501.11430,A Survey on Diffusion Models for Anomaly Detection,2025-01-20
2501.10928,Generative Physical AI in Vision: A Survey,2025-01-19
2501.10069,"A Survey on LLM Test-Time Compute via Search: Tasks, LLM Profiling, Search Algorithms, and Relevant Frameworks",2025-01-17
2501.09655,A Survey of Research in Large Language Models for Electronic Design Automation,2025-01-16
2501.07468,From Screens to Scenes: A Survey of Embodied AI in Healthcare,2025-01-13
2501.06322,Multi-Agent Collaboration Mechanisms: A Survey of LLMs,2025-01-10
2501.06250,Generative AI for Cel-Animation: A Survey,2025-01-08
2501.04000,A Survey on Federated Learning in Human Sensing,2025-01-07
2501.03151,Large language models for artificial general intelligence (AGI): A survey of foundational principles and approaches,2025-01-06
2501.03265,Cognitive Edge Computing: A Comprehensive Survey on Optimizing Large Models and AI Agents for Pervasive Deployment,2025-01-04
2501.01945,Cold-Start Recommendation towards the Era of Large Language Models (LLMs): A Comprehensive Survey and Roadmap,2025-01-03
2501.01477,A Survey of Deep Learning Methods in Protein Bioinformatics and its Impact on Protein Design,2025-01-02
2412.19442,A Survey on Large Language Model Acceleration based on KV Cache Management,2024-12-27
2412.17759,"Survey of Large Multimodal Model Datasets, Application Categories and Taxonomy",2024-12-23
2412.17486,Is ChatGPT Massively Used by Students Nowadays? A Survey on the Use of Large Language Models such as ChatGPT in Educational Settings,2024-12-23
2412.17165,"Survey on Abstractive Text Summarization: Dataset, Models, and Metrics",2024-12-22
2412.16543,Mathematics and Machine Creativity: A Survey on Bridging Mathematics with AI,2024-12-21
2412.16468,The Road to Artificial SuperIntelligence: A Comprehensive Survey of Superalignment,2024-12-21
2412.14708,Creation of AI-driven Smart Spaces for Enhanced Indoor Environments -- A Survey,2024-12-19
2412.13432,Large Language Model Enhanced Recommender Systems: A Survey,2024-12-18
2412.19823,"A Survey on Large Language Models for Communication, Network, and Service Management: Application Insights, Challenges, and Future Directions",2024-12-16
2412.11194,Direction for Detection: A Survey of Automated Vulnerability Detection and all of its Pain Points,2024-12-15
2412.10674,USM: Unbiased Survey Modeling for Limiting Negative User Experiences in Recommendation Systems,2024-12-14
2412.08145,A Survey on Private Transformer Inference,2024-12-11
2412.05208,"A Survey of Large Language Model-Based Generative AI for Text-to-SQL: Benchmarks, Applications, Use Cases, and Challenges",2024-12-06
2412.04782,"A Survey of Sustainability in Large Language Models: Applications, Economics, and Challenges",2024-12-06
2412.04749,Machine learning algorithms to predict the risk of rupture of intracranial aneurysms: a systematic review,2024-12-06
2412.03220,"Survey of different Large Language Model Architectures: Trends, Benchmarks, and Challenges",2024-12-04
2412.01450,"Artificial Intelligence for Geometry-Based Feature Extraction, Analysis and Synthesis in Artistic Images: A Survey",2024-12-02
2412.10390,Neural-Symbolic Reasoning over Knowledge Graphs: A Survey from a Query Perspective,2024-11-30
2411.18579,Surveying the space of descriptions of a composite system with machine learning,2024-11-27
2411.18147,Online Knowledge Integration for 3D Semantic Mapping: A Survey,2024-11-27
2411.16809,Blockchain Meets LLMs: A Living Survey on Bidirectional Integration,2024-11-25
2412.00049,A Survey of Recent Advances and Challenges in Deep Audio-Visual Correlation Learning,2024-11-24
2411.13410,A Survey On Enhancing Reinforcement Learning in Complex Environments: Insights from Human and LLM Feedback,2024-11-20
2411.10023,Model Inversion Attacks: A Survey of Approaches and Countermeasures,2024-11-15
2411.09955,Instruction-Guided Editing Controls for Images and Multimedia: A Survey in LLM era,2024-11-15
2411.09523,"Navigating the Risks: A Survey of Security, Privacy, and Ethics Threats in LLM-Based Agents",2024-11-14
2411.08666,A Survey on Vision Autoregressive Model,2024-11-13
2411.07586,A Comprehensive Survey of AI-Driven Advancements and Techniques in Automated Program Repair and Code Generation,2024-11-12
2411.10478,Large Language Models for Constructing and Optimizing Machine Learning Workflows: A Survey,2024-11-11
2411.14452,"Past, Present, and Future of Sensor-Based Human Activity Recognition Using Wearables: A Surveying Tutorial on a Still Challenging Task",2024-11-11
2411.06606,Gen-AI for User Safety: A Survey,2024-11-10
2411.06284,A Comprehensive Survey and Guide to Multimodal Large Language Models in Vision-Language Tasks,2024-11-09
2411.05614,Acceleration for Deep Reinforcement Learning using Parallel and Distributed Computing: A Survey,2024-11-08
2411.04890,GUI Agents with Foundation Models: A Comprehensive Survey,2024-11-07
2411.11891,Survey on Semantic Interpretation of Tabular Data: Challenges and Directions,2024-11-07
2411.02006,Foundations and Recent Trends in Multimodal Mobile Agents: A Survey,2024-11-04
2411.01431,Efficient Deep Learning Infrastructures for Embedded Computing Systems: A Comprehensive Survey and Future Envision,2024-11-03
2411.00625,Toward Automated Algorithm Design: A Survey and Practical Guide to Meta-Black-Box-Optimization,2024-11-01
2411.00172,SeafloorAI: A Large-scale Vision-Language Dataset for Seafloor Geological Survey,2024-10-31
2411.02426,Diagnostic performance of deep learning for predicting glioma isocitrate dehydrogenase and 1p/19q co-deletion in MRI: a systematic review and meta-analysis,2024-10-28
2410.20293,"A Systematic Review of Machine Learning Approaches for Detecting Deceptive Activities on Social Media: Methods, Challenges, and Biases",2024-10-26
2410.18972,Deep Insights into Cognitive Decline: A Survey of Leveraging Non-Intrusive Modalities with Deep Learning Techniques,2024-10-24
2411.05013,Enhancing literature review with LLM and NLP methods. Algorithmic trading case,2024-10-23
2410.16349,Large Language Models in Computer Science Education: A Systematic Literature Review,2024-10-21
2410.15644,Procedural Content Generation in Games: A Survey with Insights on Emerging LLM Integration,2024-10-21
2410.15359,A Survey of Hallucination in Large Visual Language Models,2024-10-20
2410.12126,What Do LLMs Need to Understand Graphs: A Survey of Parametric Representation of Graphs,2024-10-16
2410.12034,A Survey on Deep Tabular Learning,2024-10-15
2410.19744,Towards Next-Generation LLM-based Recommender Systems: A Survey and Beyond,2024-10-10
2410.07265,A Survey: Collaborative Hardware and Software Design in the Era of Large Language Models,2024-10-08
2410.06348,Harnessing the Power of Noise: A Survey of Techniques and Applications,2024-10-08
2410.03981,A Survey on LLM-based Code Generation for Low-Resource and Domain-Specific Programming Languages,2024-10-04
2410.02191,"A Survey on Point-of-Interest Recommendation: Models, Architectures, and Security",2024-10-03
2409.18214,Trustworthy Text-to-Image Diffusion Models: A Timely and Focused Survey,2024-09-26
2409.18169,Harmful Fine-tuning Attacks and Defenses for Large Language Models: A Survey,2024-09-26
2409.18162,"The Nexus of AR/VR, AI, UI/UX, and Robotics Technologies in Enhancing Learning and Social Interaction for Children with Autism Spectrum Disorders: A Systematic Review",2024-09-26
2410.08224,A Survey of Spatio-Temporal EEG data Analysis: from Models to Applications,2024-09-26
2409.18807,LLM With Tools: A Survey,2024-09-24
2409.18142,A Survey on Multimodal Benchmarks: In the Era of Large AI Models,2024-09-21
2409.13524,Contextualized AI for Cyber Defense: An Automated Survey using LLMs,2024-09-20
2409.09858,A Survey of Out-of-distribution Generalization for Graph Machine Learning from a Causal View,2024-09-15
2409.09601,A Survey of Foundation Models for Music Understanding,2024-09-15
2409.05405,A Survey of Multimodal Composite Editing and Retrieval,2024-09-09
2409.04962,A foundation model enpowered by a multi-modal prompt engine for universal seismic geobody interpretation across surveys,2024-09-08
2409.04600,The emergence of Large Language Models (LLM) as a tool in literature reviews: an LLM automated systematic review,2024-09-06
2409.03384,Hardware Acceleration of LLMs: A comprehensive survey and comparison,2024-09-05
2409.15310,Visual Prompting in Multimodal Large Language Models: A Survey,2024-09-05
2409.02977,Large Language Model-Based Agents for Software Engineering: A Survey,2024-09-04
2409.01990,Designing Large Foundation Models for Efficient Training and Inference: A Survey,2024-09-03
2409.01980,Large Language Models for Anomaly and Out-of-Distribution Detection: A Survey,2024-09-03
2408.15640,GANs Conditioning Methods: A Survey,2024-08-28
2409.00089,Watermarking Techniques for Large Language Models: A Survey,2024-08-26
2408.14520,Towards Graph Prompt Learning: A Survey and Beyond,2024-08-26
2408.14491,Multimodal Methods for Analyzing Learning and Training Environments: A Systematic Literature Review,2024-08-22
2408.12491,AI in radiological imaging of soft-tissue and bone tumours: a systematic review evaluating against CLAIM and FUTURE-AI guidelines,2024-08-22
2408.10932,The Evolution of Reinforcement Learning in Quantitative Finance: A Survey,2024-08-20
2409.02111,Toward Large-scale Spiking Neural Networks: A Comprehensive Survey and Future Directions,2024-08-19
2408.09840,Machine Learning with Physics Knowledge for Prediction: A Survey,2024-08-19
2408.05109,"A Survey of Text-to-SQL in the Era of LLMs: Where are we, and where are we going?",2024-08-09
2408.03400,Attacks and Defenses for Generative Diffusion Models: A Comprehensive Survey,2024-08-06
2408.01129,A Survey of Mamba,2024-08-02
2408.00096,From Attributes to Natural Language: A Survey and Foresight on Text-based Person Re-identification,2024-07-31
2407.21794,Generalized Out-of-Distribution Detection and Beyond in Vision Language Model Era: A Survey,2024-07-31
2407.21713,Social Learning through Interactions with Other Agents: A Survey,2024-07-31
2408.08315,Segment Anything for Videos: A Systematic Survey,2024-07-31
2407.19784,Survey and Taxonomy: The Role of Data-Centric AI in Transformer-Based Time Series Forecasting,2024-07-29
2407.19280,Large Language Models for Human-like Autonomous Driving: A Survey,2024-07-27
2407.19258,Comprehensive Survey of Complex-Valued Neural Networks: Insights into Backpropagation and Activation Functions,2024-07-27
2407.19153,A Survey of Malware Detection Using Deep Learning,2024-07-27
2407.20181,Blockchain for Large Language Model Security and Safety: A Holistic Survey,2024-07-26
2407.16804,"Multimodal Machine Learning in Mental Health: A Survey of Data, Algorithms, and Challenges",2024-07-23
2407.16313,Deep Learning for Pancreas Segmentation: a Systematic Review,2024-07-23
2407.14567,"Integrating Artificial Intelligence into Operating Systems: A Survey on Techniques, Applications, and Future Directions",2024-07-19
2407.13993,LLAssist: Simple Tools for Automating Literature Review Using Large Language Models,2024-07-19
2407.12438,Semantic-Aware Representation of Multi-Modal Data for Data Ingress: A Literature Review,2024-07-17
2407.12391,LLM Inference Serving: Survey of Recent Advances and Opportunities,2024-07-17
2407.10652,Cutting Through the Clutter: The Potential of LLMs for Efficient Filtration in Systematic Literature Reviews,2024-07-15
2407.08583,The Synergy between Data and Multi-Modal Large Language Models: A Survey from Co-Development Perspective,2024-07-11
2407.08428,"A Comprehensive Survey on Human Video Generation: Challenges, Methods, and Insights",2024-07-11
2407.07966,"A Comprehensive Survey on the Security of Smart Grid: Challenges, Mitigations, and Future Research Opportunities",2024-07-10
2407.15861,Adversarial Attacks and Defenses on Text-to-Image Diffusion Models: A Survey,2024-07-10
2407.18921,Mobile Edge Intelligence for Large Language Models: A Contemporary Survey,2024-07-09
2407.06083,A Survey of Controllable Learning: Methods and Applications in Information Retrieval,2024-07-04
2406.19614,A Survey on Data Quality Dimensions and Tools for Machine Learning,2024-06-28
2406.19602,A Survey on Deep Clustering: From the Prior Perspective,2024-06-28
2407.00118,From Efficient Multimodal Models to World Models: A Survey,2024-06-27
2407.00116,Generative AI for Synthetic Data Across Multiple Medical Modalities: A Systematic Review of Recent Developments and Challenges,2024-06-27
2406.16784,The Progression of Transformers from Language to Vision to MOT: A Literature Review on Multi-Object Tracking with Transformers,2024-06-24
2406.13877,A Systematic Literature Review on the Use of Machine Learning in Software Engineering,2024-06-19
2406.10729,A Comprehensive Survey of Foundation Models in Medicine,2024-06-15
2406.11903,"A Survey of Large Language Models for Financial Applications: Progress, Prospects and Challenges",2024-06-15
2406.09646,A Survey of Video Datasets for Grounded Event Understanding,2024-06-14
2406.09062,State-Space Modeling in Long Sequence Processing: A Survey on Recurrence in the Transformer Era,2024-06-13
2406.08787,A Survey on Compositional Learning of AI Models: Theoretical and Experimental Practices,2024-06-13
2406.08115,Resource Allocation and Workload Scheduling for Large-Scale Distributed Deep Learning: A Survey,2024-06-12
2406.07402,A Survey on Recent Random Walk-based Methods for Embedding Knowledge Graphs,2024-06-11
2406.06041,Risk Sensitivity in Markov Games and Multi-Agent Reinforcement Learning: A Systematic Review,2024-06-10
2406.04739,A survey and benchmark of high-dimensional Bayesian optimization of discrete sequences,2024-06-07
2406.03478,Convolutional Neural Networks and Vision Transformers for Fashion MNIST Classification: A Literature Review,2024-06-05
2407.13105,Survey on Plagiarism Detection in Large Language Models: The Impact of ChatGPT and Gemini on Academic Integrity,2024-06-04
2406.02622,Safeguarding Large Language Models: A Survey,2024-06-03
2405.20183,A Survey Study on the State of the Art of Programming Exercise Generation using Large Language Models,2024-05-30
2405.15079,"A Survey of Distributed Learning in Cloud, Mobile, and Edge Settings",2024-05-23
2405.12785,Artificial Intelligence Approaches for Predictive Maintenance in the Steel Industry: A Survey,2024-05-21
2405.12779,Transformer in Touch: A Survey,2024-05-21
2405.11299,The CAP Principle for LLM Serving: A Survey of Long-Context Large Language Model Serving,2024-05-18
2405.10825,"Large Language Model (LLM) for Telecommunications: A Comprehensive Survey on Principles, Key Techniques, and Opportunities",2024-05-17
2405.10739,Efficient Multimodal Large Language Models: A Survey,2024-05-17
2405.10674,From Sora What We Can See: A Survey of Text-to-Video Generation,2024-05-17
2405.09592,A Survey of Generative Techniques for Spatial-Temporal Data Mining,2024-05-15
2405.08299,Differentially Private Federated Learning: A Systematic Review,2024-05-14
2405.08011,A Survey of Large Language Models for Graphs,2024-05-10
2405.05584,A Survey on Backbones for Deep Video Action Recognition,2024-05-09
2405.04760,Large Language Models for Cyber Security: A Systematic Literature Review,2024-05-08
2405.03644,When LLMs Meet Cybersecurity: A Systematic Literature Review,2024-05-06
2405.03524,A short Survey: Exploring knowledge graph-based neural-symbolic system from application perspective,2024-05-06
2405.03150,Video Diffusion Models: A Survey,2024-05-06
2405.02731,Systematic Review: Anomaly Detection in Connected and Autonomous Vehicles,2024-05-04
2405.02583,Explainable Interface for Human-Autonomy Teaming: A Survey,2024-05-04
2405.02358,Empowering Time Series Analysis with Foundation Models: A Comprehensive Survey,2024-05-03
2405.02357,Large Language Models for Mobility Analysis in Transportation Systems: A Survey on Forecasting Tasks,2024-05-03
2405.00334,A Survey on Deep Active Learning: Recent Advances and New Frontiers,2024-05-01
2404.19664,Towards Generalist Robot Learning from Internet Video: A Survey,2024-04-30
2404.18961,"Unleashing the Power of Multi-Task Learning: A Comprehensive Survey Spanning Traditional, Deep, and Pretrained Foundation Model Eras",2024-04-29
2404.18211,A survey of dynamic graph neural networks,2024-04-28
2404.16112,"Mamba-360: Survey of State Space Models as Transformer Alternative for Long Sequence Modelling: Methods, Applications, and Challenges",2024-04-24
2404.16879,Learning Control Barrier Functions and their application in Reinforcement Learning: A Survey,2024-04-22
2406.15386,U Can't Gen This? A Survey of Intellectual Property Protection Methods for Data in Generative AI,2024-04-22
2404.13501,A Survey on the Memory Mechanism of Large Language Model based Agents,2024-04-21
2404.11160,Low-Cost Language Models: Survey and Performance Evaluation on Python Code Generation,2024-04-17
2404.09939,A Survey on Deep Learning for Theorem Proving,2024-04-15
2404.09554,"Explainable Generative AI (GenXAI): A Survey, Conceptualization, and Research Agenda",2024-04-15
2404.15349,A Survey on Multimodal Wearable Sensor-based Human Action Recognition,2024-04-14
2404.09167,Survey on Embedding Models for Knowledge Graph and its Applications,2024-04-14
2404.06946,A Survey on the Integration of Generative AI for Critical Thinking in Mobile Networks,2024-04-10
2404.06114,Communication-Efficient Large-Scale Distributed Deep Learning: A Comprehensive Survey,2024-04-09
2404.08687,"A Survey of Reasoning for Substitution Relationships: Definitions, Methods, and Directions",2024-04-09
2404.15332,Clinical translation of machine learning algorithms for seizure detection in scalp electroencephalography: systematic review,2024-04-08
2404.07236,Lightweight Deep Learning for Resource-Constrained Environments: A Survey,2024-04-08
2404.03082,Machine Learning and Data Analysis Using Posets: A Survey,2024-04-03
2404.02817,A Survey of Optimization-based Task and Motion Planning: From Classical To Learning Approaches,2024-04-03
2404.08668,A Survey on Patent Analysis: From NLP to Multimodal AI,2024-04-02
2404.02062,Digital Forgetting in Large Language Models: A Survey of Unlearning Methods,2024-04-02
2404.02039,A Survey on Large Language Model-Based Game Agents,2024-04-02
2404.01206,Machine Unlearning for Traditional Models and Large Language Models: A Short Survey,2024-04-01
2404.01030,"Survey of Bias In Text-to-Image Generation: Definition, Evaluation, and Mitigation",2024-04-01
2404.00673,"A Survey of Privacy-Preserving Model Explanations: Privacy Risks, Attacks, and Countermeasures",2024-03-31
2403.17561,A Survey on State-of-the-art Deep Learning Applications and Challenges,2024-03-26
2403.16137,A Survey on Self-Supervised Graph Foundation Models: Knowledge-Based Perspective,2024-03-24
2403.14608,Parameter-Efficient Fine-Tuning for Large Models: A Comprehensive Survey,2024-03-21
2403.14235,RG-CAT: Detection Pipeline and Catalogue of Radio Galaxies in the EMU Pilot Survey,2024-03-21
2403.14151,Trajectory Data Management and Mining: A Survey from Deep Learning to the LLM Era,2024-03-21
2403.13682,"Threats, Attacks, and Defenses in Machine Unlearning: A Survey",2024-03-20
2403.11934,Image and Point-cloud Classification for Jet Analysis in High-Energy Physics: A survey,2024-03-18
2403.11821,A Survey on Quality Metrics for Text-to-Image Generation,2024-03-18
2403.07542,A Survey of Vision Transformers in Autonomous Driving: Current Trends and Future Directions,2024-03-12
2403.07078,"Improving deep learning with prior knowledge and cognitive models: A survey on enhancing explainability, adversarial robustness and zero-shot learning",2024-03-11
2403.05131,Sora as a World Model? A Complete Survey on Text-to-Video Generation,2024-03-08
2403.04105,Natural Language Processing in the Patent Domain: A Survey,2024-03-06
2403.04017,Learning Guided Automated Reasoning: A Brief Survey,2024-03-06
2403.03699,Model Parallelism on Distributed Infrastructure: A Literature Review from Theory to LLM Case-Studies,2024-03-06
2403.02901,A Comprehensive Survey on Process-Oriented Automatic Text Summarization with Exploration of LLM-Based Methods,2024-03-05
2403.01255,Automatic Speech Recognition using Advanced Deep Learning Approaches: A survey,2024-03-02
2403.00485,"A Survey of Geometric Graph Neural Networks: Data Structures, Models and Applications",2024-03-01
2403.00861,"Pivoting Retail Supply Chain with Deep Generative Techniques: Taxonomy, Survey and Insights",2024-02-29
2402.17467,Natural Language Processing Methods for Symbolic Music Generation and Information Retrieval: a Survey,2024-02-27
2402.17270,"Multi-Agent, Human-Agent and Beyond: A Survey on Cooperation in Social Dilemmas",2024-02-27
2402.16968,A Survey of Large Language Models in Cybersecurity,2024-02-26
2402.16651,A Comprehensive Survey of Belief Rule Base (BRB) Hybrid Expert system: Bridging Decision Science and Professional Services,2024-02-26
2402.16369,"Generative AI in Vision: A Survey on Models, Metrics and Applications",2024-02-26
2403.18838,"Unleashing the Power of AI. A Systematic Review of Cutting-Edge Techniques in AI-Enhanced Scientometrics, Webometrics, and Bibliometrics",2024-02-22
2402.14304,Vision-Language Navigation with Embodied Intelligence: A Survey,2024-02-22
2402.13635,The METRIC-framework for assessing data quality for trustworthy AI in medicine: a systematic review,2024-02-21
2402.12928,A Literature Review of Literature Reviews in Pattern Analysis and Machine Intelligence,2024-02-20
2402.12001,"A Survey on Extractive Knowledge Graph Summarization: Applications, Approaches, Evaluation, and Future Directions",2024-02-19
2402.10350,Large Language Models for Forecasting and Anomaly Detection: A Systematic Literature Review,2024-02-15
2402.09638,Multi-Fidelity Methods for Optimization: A Survey,2024-02-15
2402.08975,Research and application of Transformer based anomaly detection model: A literature review,2024-02-14
2402.08565,Artificial Intelligence for Literature Reviews: Opportunities and Challenges,2024-02-13
2402.08250,A survey of recent methods for addressing AI fairness and bias in biomedicine,2024-02-13
2402.08132,On the Resurgence of Recurrent Models for Long Sequences -- Survey and Research Opportunities in the Transformer Era,2024-02-12
2402.05391,Knowledge Graphs Meet Multi-Modal Learning: A Comprehensive Survey,2024-02-08
2402.03535,Preliminary Report on Mantis Shrimp: a Multi-Survey Computer Vision Photometric Redshift Model,2024-02-05
2402.03182,Empowering Time Series Analysis with Large Language Models: A Survey,2024-02-05
2402.03082,Visual Text Meets Low-level Vision: A Comprehensive Survey on Visual Text Processing,2024-02-05
2402.03017,"A Complete Survey on Contemporary Methods, Emerging Paradigms and Hybrid Approaches for Few-Shot Learning",2024-02-05
2402.02932,Domain Adaptation of Multilingual Semantic Search -- Literature Review,2024-02-05
2402.02385,A Survey on Robotics with Foundation Models: toward Embodied AI,2024-02-04
2402.02025,A Survey of Constraint Formulations in Safe Reinforcement Learning,2024-02-03
2402.01968,"A Survey on Context-Aware Multi-Agent Systems: Techniques, Challenges and Future Directions",2024-02-03
2402.01439,From Words to Molecules: A Survey of Large Language Models in Chemistry,2024-02-02
2402.06647,A Survey on Large Language Model Hallucination via a Creativity Perspective,2024-02-02
2402.01204,A Survey on Self-Supervised Learning for Non-Sequential Tabular Data,2024-02-02
2402.18587,At the Dawn of Generative AI Era: A Tutorial-cum-Survey on New Frontiers in 6G Wireless Intelligence,2024-02-02
2402.01166,A Comprehensive Survey on 3D Content Generation,2024-02-02
2402.01105,A Survey for Foundation Models in Autonomous Driving,2024-02-02
2402.03368,Empirical and Experimental Perspectives on Big Data in Recommendation Systems: A Comprehensive Survey,2024-02-01
2402.00262,Computational Experiments Meet Large Language Model Based Agents: A Survey and Perspective,2024-02-01
