file,sentence,cited_keys,survey_arxiv_id,survey_title,sentence_id,drop_reason
sn-article.tex,"\citet{Bartsch2023} demonstrate that words that are not clearly articulated may lead to dramatic inconsistencies, and LLMs may occasionally do so contradicting themselves.",Bartsch2023,2608.26168,"Hallucinations in LLMs: A Lifecycle-Based Survey of Causes, Detection, Mitigation, and Prevention",s0091,single_cite_key
sn-article.tex,This table abstracts individual causes into a unified causal pathway} \label{tab:rtm_causes} \resizebox{\textwidth}{!}{ \begin{tabular}{p{1.6cm} p{3.4cm} p{3.8cm} p{4cm} p{1.5cm}} \toprule \textbf{Lifecycle Stage} & \textbf{Root Cause} & \textbf{Trigger Condition} & \textbf{Hallucination Manifestation} & \textbf{Paper} \\ \midrule \multirow{3}{*}{} & Biased Training Data & Ambiguous or culturally sensitive prompts & Culturally biased or socially skewed generations & \cite{Bender2021} \\ \addline,Bender2021;Maynez2020;Shuster2021;Kang2024;Yang2024;Du2024;Liu2023b;Perez2022;Miao2021;Holtzman2020,2608.26168,"Hallucinations in LLMs: A Lifecycle-Based Survey of Causes, Detection, Mitigation, and Prevention",s0092,likely_latex_artifact
ijcai23.tex,"Hallucination in LVLM denotes a disagreement between factual content of images and corresponding generated textual content, akin to the solely textual hallucination encountered in large language models~\cite{huang2023survey}.",huang2023survey,2402.00253,A Survey on Hallucination in Large Vision-Language Models,s0094,single_cite_key
main.tex,"However, \citet{parikh2020totto} show that hallucination problem still occurs even when there is very little divergence in dataset.",parikh2020totto,2202.03629,Survey of Hallucination in Natural Language Generation,s0095,single_cite_key
main.tex,"\label{fact}}~\cite{rebuffel2022controlling}, \textit{factuality}$^4$~\citep{dong2020multi}, % \footref{fact} or on the other hand, \textit{hallucination}~\citep{huang2020knowledge,shuster2021retrieval,santhanam2021rome,dziri2021neural,liu2021towards}, \textit{fact contradicting}~\cite{nie2018operation} are used in the human evaluation of hallucination to rate whether the generated text is in accord with the source input.","rebuffel2022controlling;dong2020multi;huang2020knowledge,shuster2021retrieval,santhanam2021rome,dziri2021neural,liu2021towards;nie2018operation",2202.03629,Survey of Hallucination in Natural Language Generation,s0096,likely_latex_artifact
main.tex,\citet{nie2019simple} use fine-grained metrics \textbf{\textit{Contradicted Slot Values}} and \textbf{\textit{Added Slot Values}} for intrinsic and extrinsic hallucinations separately.,nie2019simple,2202.03629,Survey of Hallucination in Natural Language Generation,s0100,single_cite_key
main.tex,"However, \citet{welleck2019neural} shows that the likelihood objective itself can result in a model assigning too much probability to sequences containing repeats and frequent words.",welleck2019neural,2202.03629,Survey of Hallucination in Natural Language Generation,s0101,single_cite_key
main.tex,"However, \citet{maynez2020faithfulness} observe that neural abstractive summarization models are likely to generate hallucinatory content that is unfaithful to the source document.",maynez2020faithfulness,2202.03629,Survey of Hallucination in Natural Language Generation,s0102,single_cite_key
main.tex,"However, \citet{falke2019ranking} discover that models trained on NLI datasets can not transfer well to abstractive summarization tasks, degrading the reliability of NLI-based hallucination metrics.",falke2019ranking,2202.03629,Survey of Hallucination in Natural Language Generation,s0103,single_cite_key
main.tex,\subsection{Future Directions in Dialogue Generation} \paragraph{Self-Contradiction in Dialogue Systems} One of the possible reasons for self-contradiction is that current dialogue systems tend to have a short memory of dialogue history~\citep{roller2020open}.,roller2020open,2202.03629,Survey of Hallucination in Natural Language Generation,s0106,single_cite_key
main.tex,We follow the general hallucination definition in this task: (1) Intrinsic Hallucinations: the generated text contains information that is contradicted by the input data~\cite{nie2019simple}.,nie2019simple,2202.03629,Survey of Hallucination in Natural Language Generation,s0107,single_cite_key
main.tex,"In contrast to the above two-step model using planning or skeleton, AGGGEN~\cite{xu2021agggen} is an end-to-end model that jointly learns to plan and generate at the same time.",xu2021agggen,2202.03629,Survey of Hallucination in Natural Language Generation,s0108,single_cite_key
main.tex,"This indiscriminate treatment contradicts findings in cognitive neuroscience, where numbers are known to be represented differently from lexical words in a different part of the brain~\citep{gobel2004cognitive}.",gobel2004cognitive,2202.03629,Survey of Hallucination in Natural Language Generation,s0109,single_cite_key
main.tex,"% \citet{junczysdowmunt2019dual} implements cross-entropy data filtering method for bilingual data, which uses cross-entropy scores calculated for noisy pairs according to two translation models trained on the clean data,and then penalizes\pascale{penalizing not penalizes?} scores suggesting disagreement between sentence pairs from two models.\pascale{I don't understand this description} \rita{\citet{junczysdowmunt2019dual} implements a cross-entropy data filtering method for bilingual data, whi",junczysdowmunt2019dual;junczysdowmunt2019dual,2202.03629,Survey of Hallucination in Natural Language Generation,s0110,single_cite_key
overview_evaluation_benchmark.tex,% \begin{table*}[t!] % \small % \centering % \scalebox{0.9}{\begin{tabular}{lcccccc} % \toprule % \rowcolor[gray]{.92} \textbf{Benchmark} & \textbf{Evaluation} & \textbf{Size} & \textbf{Task Format} & \textbf{Metrics} & \\ % % \textbf{Human} \\ % \midrule % % \multirow{2}{*}{TruthfulQA} & Gen\&Dis & \multirow{2}{*}{817} & \multirow{2}{*}{QA}& \multirow{2}{*}{World knowledge} & \multirow{2}{*}{Truthfulness}\\ % % &\&D&&& \\ % % \hline % TruthfulQA & Gen\&Dis & 817 & Question Answering & Truthfuln,mundler2023self;li2023halueval;zha-etal-2023-alignscore;lin2021truthfulqa;lee2022factuality;min2023factscore;yu2023kola;safe;simpleqa;li2023halueval;muhlgay2023generating;cheng2023evaluating;zhao2024felm;hutowards;li2024dawn;ravi2024lynx;chen2024factchd;yu2023kola,2309.01219,Siren's Song in the AI Ocean: A Survey on Hallucination in Large Language Models,s0111,likely_latex_artifact
1-introduction.tex,"While hallucination in conventional natural language generation (NLG) settings has been widely studied \citep{nlg_hallucination_survey}, understanding and addressing the hallucination problem within the realm of LLMs encounters \revise{more significant} challenges introduced by: \begin{enumerate}[leftmargin=*,topsep=2pt] \item \textbf{Massive training data}: in contrast to carefully curating data for a specific task, LLM pre-training uses trillions of tokens obtained from the web, making it diff",nlg_hallucination_survey,2309.01219,Siren's Song in the AI Ocean: A Survey on Hallucination in Large Language Models,s0112,single_cite_key
5_Mitigating.tex,"However, \citet{yao2023editing} found that these methods lack non-trivial generalization capabilities and varying performance and applicability to different model architectures.",yao2023editing,2311.05232,"A Survey on Hallucination in Large Language Models: Principles, Taxonomy, Challenges, and Open Questions",s0117,single_cite_key
5_Mitigating.tex,"\citet{DBLP:conf/acl/GaoDPCCFZLLJG23} adopted a \textit{research-and-revise} workflow, where the research stage raises questions about various aspects of the model's initial response and gathers evidence for each query, while the revision stage detects and revises any disagreements between the model's response and the evidence.",DBLP:conf/acl/GaoDPCCFZLLJG23,2311.05232,"A Survey on Hallucination in Large Language Models: Principles, Taxonomy, Challenges, and Open Questions",s0118,single_cite_key
6_RAG.tex,Similar findings are also reported by \citet{DBLP:conf/acl/LiRZWLVYK23} who demonstrated that fine-tuning LLMs on counterfactual contexts can effectively improve the controllability of LLMs when dealing with contradicts contexts.,DBLP:conf/acl/LiRZWLVYK23,2311.05232,"A Survey on Hallucination in Large Language Models: Principles, Taxonomy, Challenges, and Open Questions",s0119,single_cite_key
4_Benchmark_and_Detection.tex,"However, \citet{mishra2021looking} highlighted that the mismatch in input granularity between conventional NLI datasets and inconsistency detection datasets limits their applicability for effectively detecting inconsistencies.",mishra2021looking,2311.05232,"A Survey on Hallucination in Large Language Models: Principles, Taxonomy, Challenges, and Open Questions",s0121,single_cite_key
sec_Benchmark.tex,"While such task-specific benchmarks do not yet provide a unified, cross-task hallucination frequency metric, the emerging leaderboard results represent one of the first systematic efforts to quantify hallucination prevalence and offer the community a common reference point for comparing models on factual consistency.} % Please add the following required packages to your document preamble: % \usepackage{longtable} % Note: It may be necessary to compile the document several times to get a multi-pa",thorne2018fever,2510.06265,Large Language Models Hallucination: A Comprehensive Survey,s0123,single_cite_key
sec_introduction.tex,"In contrast to conventional artificial intelligence (AI) systems, which are usually trained in data related to a specific task, LLMs have been trained using large amounts of online textual data \cite{brown2020language}.",brown2020language,2510.06265,Large Language Models Hallucination: A Comprehensive Survey,s0124,single_cite_key
sec_detection.tex,"A self-consistent, NLI-based conflict-resolution mechanism is applied to detect and mitigate contradictions, preventing hallucination snowballing.} \textbf{Question-based Methods.} SAC3 \cite{zhang2023sac3} extends self-consistency by incorporating semantic-aware cross-checking, including question perturbation (question rephrasing) and cross-model verification (output comparison across different LLMs) to detect points where self-consistency fails.",zhang2023sac3,2510.06265,Large Language Models Hallucination: A Comprehensive Survey,s0125,single_cite_key
sec_detection.tex,"\cite{chen2025explainable} introduced HaluMap, which constructs a segment-level matrix of entailment and contradiction relations between source inputs and generated text using NLI models.",chen2025explainable,2510.06265,Large Language Models Hallucination: A Comprehensive Survey,s0126,single_cite_key
output.tex,"In contrast to their use in encoder-only and decoder-only LLMs, these methods in encoder-decoder models assign relevance scores to each token within the context of both the input and output sequences~\cite{enouen2024textgenshap}.",enouen2024textgenshap,2506.21812,Towards Transparent AI: A Survey on Explainable Large Language Models,s0127,single_cite_key
2.2-structural_analysis.tex,"However, \citet{liu_rethinking_2022} point out that Attention Rollout performs almost as badly as raw attention weights in the polarity consistency test,\footnote{See Section~\ref{section:faithfulness_evaluation} for details.} again casting doubt on its faithfulness.",liu_rethinking_2022,2209.11326,Towards Faithful Model Explanation in NLP: A Survey,s0129,single_cite_key
main.tex,\\ Natural Language Inference & Determining if a hypothesis entails or contradicts a premise \cite{AK12}.,AK12,2301.08912,Rationalization for Explainable NLP: A Survey,s0131,single_cite_key
main.tex,"However, \citet{ElsevierSub1} have further demonstrated that attention mechanism usage can contribute to a tradeoff between noisy rationales and a decrease in prediction accuracy.",ElsevierSub1,2301.08912,Rationalization for Explainable NLP: A Survey,s0132,single_cite_key
acl2024.tex,"As per \citet{zhang2023siren}, fact-conflicting hallucinations are produced when LLMs generate information or text that contradicts established world knowledge.",zhang2023siren,2407.12853,Automated Justification Production for Claim Veracity in Fact Checking: A Survey on Architectures and Approaches,s0133,single_cite_key
acl2024.tex,"In contrast to most prior multi-modal AFC work that produces bold or highlighted segments of input as justifications, \citet{yao2023end} produces natural language justifications with higher accuracy making his method better.",yao2023end,2407.12853,Automated Justification Production for Claim Veracity in Fact Checking: A Survey on Architectures and Approaches,s0134,single_cite_key
explain-rag.tex,"%A visual illustration (e.g., showing how answers are linked to context segments) could be helpful to depict this process.\footnote{A schematic figure showing query, context, answer, and citation alignment could clarify this idea.} Work by~\citet{attrscore-yue2023automatic} formalised these notions of citation-based attribution and categorised attributions into three distinct types: \begin{enumerate}[label=(\roman*)] \item \textbf{Attributable}: the context document directly supports the answer;",attrscore-yue2023automatic,2212.07126,Explainability of Text Processing and Retrieval Methods: A Survey,s0135,single_cite_key
transformer.tex,"However, \citet{tenney-etal-2019-bert} noted cases where syntactic identification occurs in later layers.",tenney-etal-2019-bert,2212.07126,Explainability of Text Processing and Retrieval Methods: A Survey,s0136,single_cite_key
attention.tex,"However, \citet{meister-etal-2021-sparse} showed that sparseness does not guarantee better interpretability.",meister-etal-2021-sparse,2212.07126,Explainability of Text Processing and Retrieval Methods: A Survey,s0137,single_cite_key
how-well.tex,"Approaches employed to address this issue involve having multiple annotators and reporting inter-annotator agreement or mean human performance, as well as evaluating the explanations at different granularities (e.g., token-wise vs phrase-wise) to account for disagreements on the precise value of the ground truth \cite{carton-etal-2018-extractive}.",carton-etal-2018-extractive,2010.00711,A Survey of the State of Explainable AI for Natural Language Processing,s0138,single_cite_key
how-well.tex,"Potential approaches to help address this issue involve having multiple annotators and reporting the inter-annotator agreement, as well as evaluating the explanations at different granularities (e.g., token-wise vs phrase-wise) to account for disagreements on the exact value of the ground truth \cite{carton-etal-2018-extractive}.",carton-etal-2018-extractive,2010.00711,A Survey of the State of Explainable AI for Natural Language Processing,s0139,single_cite_key
intro.tex,"However, moderating toxic internet content is incredibly complex due to fuzzy decision boundaries influenced by cultural considerations \cite{duchscherer2016when}, disagreements among annotators, unconscious biases, and the nuanced nature of harmful language \cite{duchscherer2016when}.",duchscherer2016when;duchscherer2016when,2406.07353,Toxic Memes: A Survey of Computational Perspectives on the Detection and Explanation of Meme Toxicities,s0142,single_cite_key
dimensions.tex,"While it's widely assumed in the literature we surveyed that the intent of all toxic memes is unethical, involving the conveyance of information contrary to ethical societal values like fairness, justice, and privacy \cite{zhang2023mvlp}, specific types of toxic intents unique to toxic memes have not, to the best of our knowledge, been studied.",zhang2023mvlp,2406.07353,Toxic Memes: A Survey of Computational Perspectives on the Detection and Explanation of Meme Toxicities,s0144,single_cite_key
section5_1_privacy.tex,"In contrast to curate a meticulous MIA metric, \citeauthor{fu2024miatuner}~\cite{fu2024miatuner} suggest to instruct LLMs themselves to play as a pre-training data detector and introduce the MIA-Tuner.",fu2024miatuner;fu2024miatuner,2501.09431,"A Survey on Responsible LLMs: Inherent Risk, Malicious Use, and Mitigation Strategy",s0146,single_cite_key
section5_1_privacy.tex,"However, in contrast to the aggregation procedure in DP-ICL~\cite{wu2023privacypreserving}, they no longer combine the output results of each prompted LLM.",wu2023privacypreserving,2501.09431,"A Survey on Responsible LLMs: Inherent Risk, Malicious Use, and Mitigation Strategy",s0147,single_cite_key
sample-base.tex,"However, such annotations historically yield low inter-rater agreement, and while techniques have been developed to reduce inter-rater disagreement (thereby improving the accuracy of majority-vote annotations)~\citep{miltsakaki-etal-2004-annotating}, these approaches rarely shed light on the reasons behind rater disagreements, and how understanding these reasons can enable us to develop more sophisticated and nuanced tools for dealing with online toxicity.",miltsakaki-etal-2004-annotating,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0148,single_cite_key
sample-base.tex,"For example, ~\citet{basile-etal-2021-need} focused on several subjective tasks in natural language processing (NLP) and computer vision, and discussed the source of inter-rater disagreement from the vantage points of the rater, the data, and the context.",basile-etal-2021-need,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0151,single_cite_key
sample-base.tex,"Based on the ``Triangle of Reference'', \citet{aroyo2015truth} developed another taxonomy of disagreement for NLP-related tasks that highlighted reasons such as uncertainty in the meaning of sentences, under-specification of guidelines for annotation, and rater behavior.",aroyo2015truth,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0152,single_cite_key
sample-base.tex,"Similarly, ~\citet{jiang2022investigating} investigated rater disagreements in the area of natural language inference.",jiang2022investigating,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0153,single_cite_key
sample-base.tex,It classifies the reasons for rater disagreement into five categories: (1) rater errors and interface problems; (2) incomplete or vague annotation schemes; (3) ambiguity (expressions can be interpreted in semantically distinct ways in a given context~\citep{poesio2020ambiguity}); (4) item difficulty (the interpretation of an item is hard to define); (5) rater's subjectivity.,poesio2020ambiguity,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0154,single_cite_key
sample-base.tex,"Similarly, ~\citet{sandri2023don} also proposed a taxonomy of reasons for rater disagreements into four categories: (1) sloppy annotation (issues related to carelessness of raters); (2) ambiguity; (3) missing information (to interpret the text content properly); (4) rater's subjectivity including identity, beliefs, and background.",sandri2023don,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0155,single_cite_key
sample-base.tex,"To begin with, we used the five top-level reasons for rater disagreement identified by the taxonomy proposed by~\citet{uma2021learning} as a starting point for our research.",uma2021learning,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0157,single_cite_key
sample-base.tex,"Based on experiments from widely-used corpora of annotated toxic language, the rater’s social identity (e.g., race) was also found as a moderating factor that leads to rater disagreement during the annotation procedure~\citep{sap-etal-2019-risk}.",sap-etal-2019-risk,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0158,single_cite_key
sample-base.tex,"For example, Amazon Mechanical Turk (AMT) relies on monitoring browser and client-specific metadata as a means to check for signs of any suspicious activities from raters; unfortunately, it is very common for raters belonging to countries in the Global South to use Virtual Private Networks (VPNs) to create accounts on AMT with misrepresented identities \cite{downs2010your}.\\ \textbf{Challenges due to Dynamically Evolving Rater Beliefs.} A third layer of recruitment-related reasons for rater dis",downs2010your,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0160,single_cite_key
sample-base.tex,"While it is desirable to explicitly capture such disagreements arising out of differing opinions (instead of treating them as reducible noise), and machine learning models are intended to account for this subjectivity directly, it is often difficult to disentangle this subjectivity from other types of rater disagreement.~\citet{aroyo2019crowdsourcing} indicated that this type of rater subjectivity is inherent to the topic of comments (i.e.\ topics requiring judgments based on personal preference",aroyo2019crowdsourcing,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0161,single_cite_key
sample-base.tex,"Further, ~\citet{aroyo2019crowdsourcing} also pointed out that subjective text assessment tasks are highly prone to disagreement between judges (or annotators), and this disagreement is typically caused by the ambiguity of the text.",aroyo2019crowdsourcing,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0162,single_cite_key
sample-base.tex,"\textbf{Uncommon words \& Neologisms.} Comments containing uncommon (or rare) words that are not known to many raters can also be a cause of rater disagreement.~\citet{10.1145/3078714.3078715} highlighted the importance of task clarity in crowdsourcing, where their results suggest that usage of long words and non-standard languages decreased the task clarity and increased inter-rater disagreement.",10.1145/3078714.3078715,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0164,single_cite_key
sample-base.tex,"% ~\textcolor{red}{~\citet{10.1145/3078714.3078715} highlighted the importance of task clarity in crowdsourcing, where the qualitative and quantitative analysis suggested that long words and non-standard languages decreased the task clarity and increased the rater disagreement.} On the other hand, neologisms refer to comments containing completely new words that are not known to all raters.",10.1145/3078714.3078715,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0165,single_cite_key
sample-base.tex,"Comments containing veiled toxicity are offensive and frustrating, which may lead to inter-rater disagreements~\citep{babakov2022plain}, as raters might have divergent sensitivities and interpretations about what is considered veiled (or covert) toxicity, etc.\\ \textbf{Buried Toxicity.} This kind of toxicity refers to long comments containing a small toxic section which renders the entire comment toxic, but that small toxic section may be missed by raters quickly reading the text.",babakov2022plain,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0166,single_cite_key
sample-base.tex,"These two differing perspectives lead to rater disagreements.~\citet{van-aken-etal-2018-challenges} pointed out that many comments which quoted toxic references were annotated by raters as toxic or hateful, but in fact, they were non-hateful comments.",van-aken-etal-2018-challenges,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0167,single_cite_key
sample-base.tex,\subsection{Resolving Rater Disagreement to Improve Annotation Quality} \label{sec:solutions_eliminate} Disagreements are frequently addressed as “error” or “noise”~\citep{kairam2016parting}.,kairam2016parting,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0169,single_cite_key
sample-base.tex,"Thus, mainstream approaches aim their design to decrease and eliminate these disagreements~\cite{aroyo2019crowdsourcing}.",aroyo2019crowdsourcing,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0170,single_cite_key
sample-base.tex,We discuss work done by each of these communities separately.\\ % \subsubsection{Approaches to Eliminate or Resolve Disagreement in AI Literature} \noindent\textit{4.1.1 AI Approaches for Resolving Disagreements} \noindent\textbf{Disagreements Related to Rater Heterogeneity.}~\citet{mozafari2020hate} proposed a bias alleviation mechanism to mitigate the effect of racial bias in the training set during the fine-tuning of the pre-trained BERT-based model for hate speech detection.,mozafari2020hate,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0171,single_cite_key
sample-base.tex,"This approach extends the Perspective API into a more effective model across a diverse range of languages, usages, and styles, and performs especially well in code-switching, covert toxicity, emoji-based hate, and human-readable obfuscation.\\ \noindent \textbf{Disagreements Related to Unclear Task Descriptions and Instructions.} A lot of prior work attempts to discuss and eliminate rater disagreements that arise from unclear task descriptions or instructions by providing additional textual cont",menini2021abuse,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0173,single_cite_key
sample-base.tex,"\subsection{Utilizing Rater Disagreements to Improve Annotation Quality} Averaging the annotations received by multiple raters (i.e., taking the majority vote) has proven to be an effective strategy for incorporating rater disagreements into a single annotation, especially when a higher percentage of raters agree on a single annotation \cite{balayn2018characterising}.",balayn2018characterising,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0178,single_cite_key
sample-base.tex,"In such domains, aggregation (via majority vote and other such approaches) obscures crucial differences in opinion among raters, and hence it may even be counterproductive to eliminate disagreements (via aggregation) in these scenarios~\citep{fleisig2023majority}.",fleisig2023majority,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0180,single_cite_key
sample-base.tex,"For example,~\citet{aroyo2019crowdsourcing} indicated the importance of studying disagreements between raters and harnessing it to improve the quality of the crowdsourced data.",aroyo2019crowdsourcing,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0181,single_cite_key
sample-base.tex,A lot of other work focuses on using rater disagreement as a type of extra information.~\citet{gordon2022jury} introduced a supervised machine learning approach to replace the majority verdict with an opinion based on a ``jury''.,gordon2022jury,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0182,single_cite_key
sample-base.tex,This approach explicitly resolves disagreements enabling practitioners to make explicit value judgments.~\citet{fleisig2023majority} discussed the scenario of hate speech detection and pointed out that rater disagreements often resulted from differences among populations.,fleisig2023majority,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0183,single_cite_key
sample-base.tex,This is pretty helpful especially when they disagree with the raters in the majority group.~\citet{davani-etal-2022-dealing} introduced multi-annotator architectures to preserve and model the internal consistency in each rater’s labels as well as their systematic disagreements with other raters.,davani-etal-2022-dealing,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0184,single_cite_key
sample-base.tex,"It illustrated how the disagreement in crowdsourcing could be harnessed to improve the quality of annotation data.~\citet{kairam2016parting} introduced the workflow design pattern of crowd parting and utilized disagreements to identify divergent, but valid, worker interpretations in crowdsourced entity annotations collected over two distinct corpora – Wikipedia articles and tweets on Twitter.",kairam2016parting,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0186,single_cite_key
sample-base.tex,Lots of work focus on this type of difference and use rater disagreement as a type of extra information.~\citet{gordon2022jury} introduced a supervised machine learning approach to replace the majority verdict with an opinion based on a ``jury''.,gordon2022jury,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0187,single_cite_key
sample-base.tex,"\\ \textbf{Moving on from ""True"" Randomness to Next Steps.} In the past, disagreement has been thought of as the product of the rater's errors (or ""true"" randomness defined in this paper), i.e., all the combined mistakes or slips made by the rater.~\citet{nedoluzhko-etal-2016-coreference} also indicated that a high proportion of rater disagreements are generated due to ""true"" randomness.",nedoluzhko-etal-2016-coreference,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0190,single_cite_key
sample-base.tex,"Among these approaches,~\citet{fleisig2023majority} is the only one which utilizes rater disagreement while taking consideration of the raters' heterogeneity (i.e.\ demographic information) at the same time.",fleisig2023majority,2311.04345,A Taxonomy of Rater Disagreements: Surveying Challenges & Opportunities from the Perspective of Annotating Online Toxicity,s0191,single_cite_key
emnlp2024.tex,"However, \citet{Schaeffer2023AreEA} have recently argued that emergent abilities (e.g., ICL) discussed in some prior studies appear to be mirages, due to the researchers' choice of evaluation metrics.",Schaeffer2023AreEA,2311.00237,The Mystery of In-Context Learning: A Comprehensive Survey on Interpretation and Analysis,s0195,single_cite_key
main.tex,"Finally, it incorporates a total of 18 red-teaming methods from 12 studies, revealing that no attack or defense is universally effective, and that robustness does not correlate with model size—a finding that contradicts earlier assumptions \cite{ganguli2022red}.",ganguli2022red,2506.11094,The Scales of Justitia: A Comprehensive Survey on Safety Evaluation of LLMs,s0196,single_cite_key
