sentence_id,file,sentence,cited_keys,survey_arxiv_id,survey_title,cited_keys_split,n_cited_keys,n_resolved,resolved_titles,resolved_authors,resolved_years,resolved_abstracts,resolved_context,resolution_source
s0308,eval.tex,"\citet{henighan2020scaling} drop their smallest models, while \citet{hilton2023scaling} and \citet{hoffmann2022training} exclude early checkpoints.",henighan2020scaling;hilton2023scaling;hoffmann2022training,2502.18969,(Mis)Fitting: A Survey of Scaling Laws,henighan2020scaling;hilton2023scaling;hoffmann2022training,3,3,Scaling laws for autoregressive generative modeling.;Scaling laws for single-agent reinforcement learning.;Training compute-optimal large language models.,;;,;;,;;,"Tom Henighan, Jared Kaplan, Mor Katz, Mark Chen, Christopher Hesse, Jacob Jackson, Heewoo Jun, Tom B Brown, Prafulla Dhariwal, Scott Gray, et al. Scaling laws for autoregressive generative modeling. arXiv preprint arXiv:2010.14701, 2020.;Jacob Hilton, Jie Tang, and John Schulman. Scaling laws for single-agent reinforcement learning. arXiv preprint arXiv:2301.13442, 2023.;Jordan Hoffmann, Sebastian Borgeaud, Arthur Mensch, Elena Buchatskaya, Trevor Cai, Eliza Rutherford, Diego de Las Casas, Lisa Anne Hendricks, Johannes Welbl, Aidan Clark, et al. Training compute-optimal large language models. arXiv preprint arXiv:2203.15556, 2022.",bbl;bbl;bbl
s0309,form.tex,"\citet{aghajanyan2023scaling} consider interference and synergy between multiple data modalities ($L(N, D_j)=E_j + \frac{A_j}{N^{\alpha_j}} + \frac{B_j}{|D_j|^{\beta_j}}$, $L(N, D_i, D_j) = [\frac{L(N, D_i) + L(N, D_j)}{2}] - C_{i,j} + \frac{A_{i,j}}{N^{\alpha_{i,j}}} + \frac{B_{i,j}}{|D_i|+|D_j|^{\beta_{i,j}}}$), while \cite{goyal2024scaling}, \citet{fernandes2023scaling} and \cite{muennighoff2024scaling} add terms to their scaling law formulations which represent mixing data sources and/or rep",aghajanyan2023scaling;goyal2024scaling;fernandes2023scaling;muennighoff2024scaling,2502.18969,(Mis)Fitting: A Survey of Scaling Laws,aghajanyan2023scaling;goyal2024scaling;fernandes2023scaling;muennighoff2024scaling,4,4,Scaling laws for generative mixed-modal language models.;Scaling laws for data filtering--data curation cannot be compute agnostic.;Scaling laws for multilingual neural machine translation.;Scaling data-constrained language models.,;;;,;;;,;;;,"Armen Aghajanyan, Lili Yu, Alexis Conneau, Wei-Ning Hsu, Karen Hambardzumyan, Susan Zhang, Stephen Roller, Naman Goyal, Omer Levy, and Luke Zettlemoyer. Scaling laws for generative mixed-modal language models. In International Conference on Machine Learning, pp.\ 265--279. PMLR, 2023.;Sachin Goyal, Pratyush Maini, Zachary C Lipton, Aditi Raghunathan, and J Zico Kolter. Scaling laws for data filtering--data curation cannot be compute agnostic. In Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition, pp.\ 22702--22711, 2024.;Patrick Fernandes, Behrooz Ghorbani, Xavier Garcia, Markus Freitag, and Orhan Firat. Scaling laws for multilingual neural machine translation. arXiv preprint arXiv:2302.09650, 2023.;Niklas Muennighoff, Alexander Rush, Boaz Barak, Teven Le Scao, Nouamane Tazi, Aleksandra Piktus, Sampo Pyysalo, Thomas Wolf, and Colin A Raffel. Scaling data-constrained language models. Advances in Neural Information Processing Systems, 36, 2024.",bbl;bbl;bbl;bbl
s0310,section3.3.tex,"Specifically, \textbf{\textit{(i)}} Jitkrittum et al.~\shortcite{jitkrittum2024does} use the training data to learn a cascade method called \textit{post-hoc deferral}; and the core idea is that, in contrast to aforementioned \textit{class-uncertainty} cascade methods % ~\cite{varshney2022model,ramirez2023cache,dekoninck2024unified} which solely focus on the class uncertainty of the current model’s output, it also takes into account the estimated uncertainty of the next, stronger model’s output; ","varshney2022model,ramirez2023cache,dekoninck2024unified",2502.18036,Harnessing Multiple Large Language Models: A Survey on LLM Ensemble,varshney2022model;ramirez2023cache;dekoninck2024unified,3,3,Model Cascading: Towards Jointly Improving Efficiency and Accuracy of {NLP} Systems;Cache \& distil: Optimising API calls to large language models;A Unified Approach to Routing and Cascading for LLMs,"Varshney, Neeraj and Baral, Chitta;Ram{\'\i}rez, Guillem and Lindemann, Matthias and Birch, Alexandra and Titov, Ivan;Dekoninck, Jasper and Baader, Maximilian and Vechev, Martin",2022;2023;2024,;;,"varshney2022model, address = {Abu Dhabi, United Arab Emirates}, author = {Varshney, Neeraj and Baral, Chitta}, booktitle = {Proceedings of the 2022 Conference on Empirical Methods in Natural Language Processing}, doi = {10.18653/v1/2022.emnlp-main.756}, editor = {Goldberg, Yoav and Kozareva, Zornitsa and Zhang, Yue}, pages = {11007--11021}, publisher = {Association for Computational Linguistics}, title = {Model Cascading: Towards Jointly Improving Efficiency and Accuracy of {NLP} Systems}, url = {https://aclanthology.org/2022.emnlp-main.756}, year = {2022};ramirez2023cache, author = {Ram{\'\i}rez, Guillem and Lindemann, Matthias and Birch, Alexandra and Titov, Ivan}, journal = {ArXiv preprint}, title = {Cache \& distil: Optimising API calls to large language models}, url = {https://arxiv.org/abs/2310.13561}, volume = {abs/2310.13561}, year = {2023};dekoninck2024unified, author = {Dekoninck, Jasper and Baader, Maximilian and Vechev, Martin}, journal = {ArXiv preprint}, title = {A Unified Approach to Routing and Cascading for LLMs}, url = {https://arxiv.org/abs/2410.10347}, volume = {abs/2410.10347}, year = {2024}",bib;bib;bib
s0311,acl_latex.tex,"\citet{wei2024actions} call for distinguishing between intrinsic and behavioral fairness, while \citet{zhui2024ethical} and \citet{cotta2024out} promote fairness through education and prompt design.",wei2024actions;zhui2024ethical;cotta2024out,2502.15871,A Comprehensive Survey on the Trustworthiness of Large Language Models in Healthcare,wei2024actions;zhui2024ethical;cotta2024out,3,3,Actions speak louder than words: Superficial fairness alignment in {LLM;Ethical considerations and fundamental principles of large language models in medical education.;Out-of-context prompting boosts fairness and robustness in large language model predictions.,;;,;;,;;,"Qiyao Wei, Alex James Chan, Lea Goetz, David Watson, and Mihaela van der Schaar. 2024. Actions speak louder than words: Superficial fairness alignment in {LLMs}. In ICLR 2024 Workshop on Reliable and Responsible Foundation Models.;Li Zhui, Li Fenghe, Wang Xuehu, Fu Qining, and Ren Wei. 2024. Ethical considerations and fundamental principles of large language models in medical education. Journal of Medical Internet Research, 26:e60083.;Leonardo Cotta and Chris J Maddison. 2024. Out-of-context prompting boosts fairness and robustness in large language model predictions. In ICML 2024 Workshop on Foundation Models in the Wild.",bbl;bbl;bbl
s0314,ijcai25.tex,"Ensuring LLMs reason deductively without contradicting themselves is referred to as self-consistency sometimes~\cite{mitchell-etal-2022-enhancing,tafjord-etal-2022-entailer}.","mitchell-etal-2022-enhancing,tafjord-etal-2022-entailer",2502.15652,Empowering LLMs with Logical Reasoning: A Comprehensive Survey,mitchell-etal-2022-enhancing;tafjord-etal-2022-entailer,2,2,Enhancing self-consistency and performance of pre-trained language models through natural language inference.;Entailer: Answering questions with faithful and truthful chains of reasoning.,;,;,;,"Eric Mitchell, Joseph Noh, et al. Enhancing self-consistency and performance of pre-trained language models through natural language inference. In {\em EMNLP}, 2022.;Oyvind Tafjord, Bhavana Dalvi, et al. Entailer: Answering questions with faithful and truthful chains of reasoning. In {\em EMNLP}, 2022.",bbl;bbl
s0315,ijcai25.tex,"This prevents LLMs from contradicting themselves in multiple outputs and is consistent with external knowledge~\cite{daniel2025check,ghosh2025logical}, improving the reliability and trustworthiness especially in high-stakes real-world deployment so as to strengthening end-users' experience and confidence.","daniel2025check,ghosh2025logical",2502.15652,Empowering LLMs with Logical Reasoning: A Comprehensive Survey,daniel2025check;ghosh2025logical,2,2,Consistency checks for language model forecasters.;Logical consistency of large language models in fact-checking.,;,;,;,"Daniel Paleka, Abhimanyu Pallavi Sudhir, et al. Consistency checks for language model forecasters. In {\em ICLR}, 2025.;Bishwamittra Ghosh, Sarah Hasan, et al. Logical consistency of large language models in fact-checking. In {\em ICLR}, 2025.",bbl;bbl
s0316,ijcai25.tex,"Empirically, recent studies found that LLMs are prone to producing responses that contradict themselves across different questions~\cite{kassner-etal-2023-language,ghosh2025logical}.","kassner-etal-2023-language,ghosh2025logical",2502.15652,Empowering LLMs with Logical Reasoning: A Comprehensive Survey,kassner-etal-2023-language;ghosh2025logical,2,2,Language models with rationality.;Logical consistency of large language models in fact-checking.,;,;,;,"Nora Kassner, Oyvind Tafjord, et al. Language models with rationality. In {\em EMNLP}, 2023.;Bishwamittra Ghosh, Sarah Hasan, et al. Logical consistency of large language models in fact-checking. In {\em ICLR}, 2025.",bbl;bbl
s0319,main.tex,"While \citet{huang2023towards} discussed an overview of LLM reasoning and \citet{qiao2023reasoning} focused on prompting strategies for general reasoning, \citet{guan2024search} proposed verifier engineering.",huang2023towards;qiao2023reasoning;guan2024search,2502.14333,A Survey on Feedback-based Multi-step Reasoning for Large Language Models on Mathematics,huang2023towards;qiao2023reasoning;guan2024search,3,3,"Towards reasoning in large language models: A survey.;Reasoning with language model prompting: A survey.;Search, verify and feedback: Towards next generation post-training paradigm of foundation models via verifier engineering.",;;,;;,;;,"Jie Huang and Kevin Chen-Chuan Chang. 2023. Towards reasoning in large language models: A survey. In Findings of the Association for Computational Linguistics: ACL 2023, pages 1049--1065.;Shuofei Qiao, Yixin Ou, Ningyu Zhang, Xiang Chen, Yunzhi Yao, Shumin Deng, Chuanqi Tan, Fei Huang, and Huajun Chen. 2023. Reasoning with language model prompting: A survey. In Proceedings of the 61st Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers), pages 5368--5393.;Xinyan Guan, Yanjiang Liu, Xinyu Lu, Boxi Cao, Ben He, Xianpei Han, Le Sun, Jie Lou, Bowen Yu, Yaojie Lu, et al. 2024. Search, verify and feedback: Towards next generation post-training paradigm of foundation models via verifier engineering. arXiv preprint arXiv:2411.11504.",bbl;bbl;bbl
s0320,main.tex,"In contrast to classification-based PRMs that assess each step independently, PQM \citep{DBLP:journals/corr/abs-2410-11287} captures dependencies among reasoning steps by optimizing their ranking using Plackett-Luce loss \citep{plackett1975analysis, luce1959individual}.","DBLP:journals/corr/abs-2410-11287;plackett1975analysis, luce1959individual",2502.14333,A Survey on Feedback-based Multi-step Reasoning for Large Language Models on Mathematics,DBLP:journals/corr/abs-2410-11287;plackett1975analysis;luce1959individual,3,3,"Process reward model with q-value rankings.;The analysis of permutations.;Individual choice behavior, volume 4.",;;,;;,;;,"Wendi Li and Yixuan Li. 2024. Process reward model with q-value rankings. arXiv preprint arXiv:2410.11287.;Robin L Plackett. 1975. The analysis of permutations. Journal of the Royal Statistical Society Series C: Applied Statistics, 24(2):193--202.;R Duncan Luce. 1959. Individual choice behavior, volume 4. Wiley New York.",bbl;bbl;bbl
s0321,Openset_ACL.tex,"\citet{Chen-ACL-2024} use adversarial disagreement maximization to increase the difference between in-distribution and OOD examples, improving on their previous solution \citep{Chen-KDD-2023}.",Chen-ACL-2024;Chen-KDD-2023,2502.12965,Text Classification Under Class Distribution Shift: A Survey,Chen-ACL-2024;Chen-KDD-2023,2,2,Open-Set Semi-Supervised Text Classification via Adversarial Disagreement Maximization;Open-Set Semi-Supervised Text Classification with Latent Outlier Softening,"Chen, Junfan and Zhang, Richong and Chen, Junchi and Hu, Chunming;Chen, Junfan and Zhang, Richong and Chen, Junchi and Hu, Chunming and Mao, Yongyi",2024;2023,;,"Chen-ACL-2024, pages = {2170--2180}, year = {2024}, booktitle = {Proceedings of the 62nd Annual Meeting of the Association for Computational Linguistics (ACL)}, author = {Chen, Junfan and Zhang, Richong and Chen, Junchi and Hu, Chunming}, title = {Open-Set Semi-Supervised Text Classification via Adversarial Disagreement Maximization}, url = {https://aclanthology.org/2024.acl-long.118/}, doi = {10.18653/v1/2024.acl-long.118};Chen-KDD-2023, year = {2023}, pages = {226--236}, booktitle = {Proceedings of the 29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining (KDD)}, author = {Chen, Junfan and Zhang, Richong and Chen, Junchi and Hu, Chunming and Mao, Yongyi}, title = {Open-Set Semi-Supervised Text Classification with Latent Outlier Softening}, doi = {10.1145/3580305.3599456}, url = {https://dl.acm.org/doi/10.1145/3580305.3599456}",bib;bib
s0322,acl_latex.tex,"Studies such as \citet{zhang-etal-2023-large} examine temporal factual knowledge updates, while \citet{yao-etal-2023-editing} and \citet{zhang2024comprehensive} focus on knowledge editing methodologies.",zhang-etal-2023-large;yao-etal-2023-editing;zhang2024comprehensive,2502.12598,Bring Your Own Knowledge: A Survey of Methods for LLM Knowledge Expansion,zhang-etal-2023-large;yao-etal-2023-editing;zhang2024comprehensive,3,3,"How do large language models capture the ever-changing world knowledge? a review of recent advances;Editing large language models: Problems, methods, and opportunities;A comprehensive study of knowledge editing for large language models",;;,;;,;;,"Zihan Zhang, Meng Fang, Ling Chen, Mohammad-Reza Namazi-Rad, and Jun Wang. 2023{\natexlab{c}}. How do large language models capture the ever-changing world knowledge? a review of recent advances. In Proceedings of the 2023 Conference on Empirical Methods in Natural Language Processing, pages 8289--8311, Singapore. Association for Computational Linguistics.;Yunzhi Yao, Peng Wang, Bozhong Tian, Siyuan Cheng, Zhoubo Li, Shumin Deng, Huajun Chen, and Ningyu Zhang. 2023. Editing large language models: Problems, methods, and opportunities. In Proceedings of the 2023 Conference on Empirical Methods in Natural Language Processing, pages 10222--10240, Singapore. Association for Computational Linguistics.;Ningyu Zhang, Yunzhi Yao, Bozhong Tian, Peng Wang, Shumin Deng, Mengru Wang, Zekun Xi, Shengyu Mao, Jintian Zhang, Yuansheng Ni, et al. 2024{\natexlab{c}}. A comprehensive study of knowledge editing for large language models. arXiv preprint arXiv:2401.01286.",bbl;bbl;bbl
s0323,acl_latex.tex,"%In this work, we We adopt a broad, high-level definition, encompassing finer-grained categorizations, such as commonsense knowledge, cultural knowledge, temporal knowledge, and entity knowledge as subsets of factual knowledge, in contrast to prior works \citep{cao2024life, wu2024continual} using more granular classifications.","cao2024life, wu2024continual",2502.12598,Bring Your Own Knowledge: A Survey of Methods for LLM Knowledge Expansion,cao2024life;wu2024continual,2,2,The life cycle of knowledge in big language models: A survey;Continual learning for large language models: A survey,;,;,;,"Boxi Cao, Hongyu Lin, Xianpei Han, and Le Sun. 2024. The life cycle of knowledge in big language models: A survey. Machine Intelligence Research, 21(2):217--238.;Tongtong Wu, Linhao Luo, Yuan-Fang Li, Shirui Pan, Thuy-Trang Vu, and Gholamreza Haffari. 2024{\natexlab{b}}. Continual learning for large language models: A survey. arXiv preprint arXiv:2402.01364.",bbl;bbl
s0324,acl_latex.tex,"For factual knowledge editing, \citet{tandon-etal-2022-learning} store user feedback for post-hoc corrections, while \citet{mitchell_memory_2022}, \citet{madaan-etal-2022-memory}, and \citet{dalvi-mishra-etal-2022-towards} retrieve stored edits to guide responses.",tandon-etal-2022-learning;mitchell_memory_2022;madaan-etal-2022-memory;dalvi-mishra-etal-2022-towards,2502.12598,Bring Your Own Knowledge: A Survey of Methods for LLM Knowledge Expansion,tandon-etal-2022-learning;mitchell_memory_2022;madaan-etal-2022-memory;dalvi-mishra-etal-2022-towards,4,4,Learning to repair: Repairing model output errors after deployment using a dynamic memory of feedback;Memory-based model editing at scale;Memory-assisted prompt editing to improve {GPT;Towards teachable reasoning systems: Using a dynamic memory of user feedback for continual system improvement,;;;,;;;,;;;,"Niket Tandon, Aman Madaan, Peter Clark, and Yiming Yang. 2022. Learning to repair: Repairing model output errors after deployment using a dynamic memory of feedback. In Findings of the Association for Computational Linguistics: NAACL 2022, pages 339--352, Seattle, United States. Association for Computational Linguistics.;Eric Mitchell, Charles Lin, Antoine Bosselut, Christopher D Manning, and Chelsea Finn. 2022{\natexlab{b}}. Memory-based model editing at scale. In Proceedings of the 39th International Conference on Machine Learning, volume 162 of Proceedings of Machine Learning Research, pages 15817--15831. PMLR.;Aman Madaan, Niket Tandon, Peter Clark, and Yiming Yang. 2022. Memory-assisted prompt editing to improve {GPT-3 after deployment}. In Proceedings of the 2022 Conference on Empirical Methods in Natural Language Processing, pages 2833--2861, Abu Dhabi, United Arab Emirates. Association for Computational Linguistics.;Bhavana Dalvi Mishra, Oyvind Tafjord, and Peter Clark. 2022. Towards teachable reasoning systems: Using a dynamic memory of user feedback for continual system improvement. In Proceedings of the 2022 Conference on Empirical Methods in Natural Language Processing, pages 9465--9480, Abu Dhabi, United Arab Emirates. Association for Computational Linguistics.",bbl;bbl;bbl;bbl
s0326,acl_latex.tex,"Since retrieval-based methods do not update model parameters, contradictions can arise between retrieved facts and previously generated responses, affecting coherence \citep{njeh2024enhancing, zhao2024dense, li-etal-2024-graphreader}.","njeh2024enhancing, zhao2024dense, li-etal-2024-graphreader",2502.12598,Bring Your Own Knowledge: A Survey of Methods for LLM Knowledge Expansion,njeh2024enhancing;zhao2024dense;li-etal-2024-graphreader,3,3,Enhancing {RAG}-retrieval to improve {LLMs} robustness and resilience to hallucinations.;Dense text retrieval based on pretrained language models: A survey;{G,;;,;;,;;,"Chaima Njeh, Haïfa Nakouri, and Fehmi Jaafar. 2024. Enhancing {RAG}-retrieval to improve {LLMs} robustness and resilience to hallucinations. In Hybrid Artificial Intelligent Systems, pages 201--213. Springer Nature Switzerland.;Wayne Xin Zhao, Jing Liu, Ruiyang Ren, and Ji-Rong Wen. 2024. Dense text retrieval based on pretrained language models: A survey. ACM Trans. Inf. Syst., 42(4).;Shilong Li, Yancheng He, Hangyu Guo, Xingyuan Bu, Ge Bai, Jie Liu, Jiaheng Liu, Xingwei Qu, Yangguang Li, Wanli Ouyang, Wenbo Su, and Bo Zheng. 2024{\natexlab{c}}. {Graph{R}eader: Building graph-based agent to enhance long-context abilities of large language models}. In Findings of the Association for Computational Linguistics: EMNLP 2024, pages 12758--12786, Miami, Florida, USA. Association for Computational Linguistics.",bbl;bbl;bbl
s0327,acl_latex.tex,"Studies have identified various types of conflicts following knowledge updates, including (i) temporal misalignment \citep{luu-etal-2022-time}, where outdated and newly learned facts coexist inconsistently, (ii) model inconsistencies \citep{huang2021factual}, where responses to similar queries vary unpredictably, and (iii) hallucinations \citep{ji2023survey}, where the model generates fabricated or contradictory information.",luu-etal-2022-time;huang2021factual;ji2023survey,2502.12598,Bring Your Own Knowledge: A Survey of Methods for LLM Knowledge Expansion,luu-etal-2022-time;huang2021factual;ji2023survey,3,3,Time waits for no one! analysis and challenges of temporal misalignment;The factual inconsistency problem in abstractive text summarization: A survey;Survey of hallucination in natural language generation,;;,;;,;;,"Kelvin Luu, Daniel Khashabi, Suchin Gururangan, Karishma Mandyam, and Noah A. Smith. 2022. Time waits for no one! analysis and challenges of temporal misalignment. In Proceedings of the 2022 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, pages 5944--5958, Seattle, United States. Association for Computational Linguistics.;Yichong Huang, Xiachong Feng, Xiaocheng Feng, and Bing Qin. 2021. The factual inconsistency problem in abstractive text summarization: A survey. arXiv preprint arXiv:2104.14839.;Ziwei Ji, Nayeon Lee, Rita Frieske, Tiezheng Yu, Dan Su, Yan Xu, Etsuko Ishii, Ye Jin Bang, Andrea Madotto, and Pascale Fung. 2023. Survey of hallucination in natural language generation. ACM Comput. Surv., 55(12).",bbl;bbl;bbl
s0328,A2_resources.tex,"Among these, frequent disagreement types like ""World knowledge (some world knowledge might not be taken for granted)"" and ""Unclear reference (one proper noun can refer to multiple real-world entities)"" are typical disagreement types observed in simpler \textit{recognizing textual entailment} (natural language inference) tasks \citep{NEURIPS2018_4c7a167b, lee2025entailmentpreservingfirstorderlogicrepresentations}, showing that these vagueness is present even in \textit{minimal} settings.","NEURIPS2018_4c7a167b, lee2025entailmentpreservingfirstorderlogicrepresentations",2502.12289,Evaluating Step-by-step Reasoning Traces: A Survey,NEURIPS2018_4c7a167b;lee2025entailmentpreservingfirstorderlogicrepresentations,2,2,e-snli: Natural language inference with natural language explanations;Entailment-preserving first-order logic representations in natural language entailment,;,;,;,"Oana-Maria Camburu, Tim Rockt\""{a}schel, Thomas Lukasiewicz, and Phil Blunsom. 2018. e-snli: Natural language inference with natural language explanations. In Advances in Neural Information Processing Systems, volume 31. Curran Associates, Inc.;Jinu Lee, Qi Liu, Runzhi Ma, Vincent Han, Ziqi Wang, Heng Ji, and Julia Hockenmaier. 2025{\natexlab{a}}. Entailment-preserving first-order logic representations in natural language entailment. Preprint, arXiv:2502.16757.",bbl;bbl
s0329,5_metrics.tex,"While \citet{tyen-etal-2024-llms} reported poor performance of LLMs pinpointing the error location, results on ProcessBench \citep{zheng2024processbenchidentifyingprocesserrors} show that reasoning-focused models such as o1 \citep{openai2024openaio1card} and QwQ \citep{qwenlmQwQReflect} show remarkable performance even in challenging math benchmarks.",tyen-etal-2024-llms;zheng2024processbenchidentifyingprocesserrors;openai2024openaio1card;qwenlmQwQReflect,2502.12289,Evaluating Step-by-step Reasoning Traces: A Survey,tyen-etal-2024-llms;zheng2024processbenchidentifyingprocesserrors;openai2024openaio1card;qwenlmQwQReflect,4,4,"{LLM}s cannot find reasoning errors, but can correct them given the error location;Processbench: Identifying process errors in mathematical reasoning;Openai o1 system card;{Q}w{Q}: {R}eflect {D}eeply on the {B}oundaries of the {U}nknown --- qwenlm.github.io.","Tyen, Gladys and Mansoor, Hassan and Carbune, Victor and Chen, Peter and Mak, Tony;;;",2024;;;,"While self-correction has shown promise in improving LLM outputs in terms of style and quality (e.g. Chen et al., 2023b; Madaan et al.,2023), recent attempts to self-correct logical or reasoning errors often cause correct answers to become incorrect, resulting in worse performances overall (Huang et al., 2023). In this paper, we show that poor self-correction performance stems from LLMs{'} inability tofind logical mistakes, rather than their ability to correct a known mistake. Firstly, we benchmark several state-of-the-art LLMs ontheir mistake-finding ability and demonstrate that they generally struggle with the task, even in highly objective, unambiguous cases. Secondly, we test the correction abilities of LLMs {--} separately from mistake finding {--} using a backtracking setup that feed;;;","tyen-etal-2024-llms, title = ""{LLM}s cannot find reasoning errors, but can correct them given the error location"", author = ""Tyen, Gladys and Mansoor, Hassan and Carbune, Victor and Chen, Peter and Mak, Tony"", editor = ""Ku, Lun-Wei and Martins, Andre and Srikumar, Vivek"", booktitle = ""Findings of the Association for Computational Linguistics: ACL 2024"", month = aug, year = ""2024"", address = ""Bangkok, Thailand"", publisher = ""Association for Computational Linguistics"", url = ""https://aclanthology.org/2024.findings-acl.826"", doi = ""10.18653/v1/2024.findings-acl.826"", pages = ""13894--13908"", abstract = ""While self-correction has shown promise in improving LLM outputs in terms of style and quality (e.g. Chen et al., 2023b; Madaan et al.,2023), recent attempts to self-correct logical or reasonin;Chujie Zheng, Zhenru Zhang, Beichen Zhang, Runji Lin, Keming Lu, Bowen Yu, Dayiheng Liu, Jingren Zhou, and Junyang Lin. 2024{\natexlab{a}}. Processbench: Identifying process errors in mathematical reasoning. Preprint, arXiv:2412.06559.;OpenAI. 2024{\natexlab{b}}. Openai o1 system card. Preprint, arXiv:2412.16720.;Qwen-Team. 2024. {Q}w{Q}: {R}eflect {D}eeply on the {B}oundaries of the {U}nknown --- qwenlm.github.io. \url{https://qwenlm.github.io/blog/qwq-32b-preview/}. [Accessed 13-02-2025].",bib;bbl;bbl;bbl
s0330,A1_tasks.tex,"Popular benchmarks include MathQA \citep{amini-etal-2019-mathqa} and GSM8k \citep{cobbe2021trainingverifierssolvemath}, which provide long, diverse natural language queries in contrast to relatively synthetic, simple benchmarks \citep{koncel-kedziorski-etal-2016-mawps, miao-etal-2020-diverse}.","amini-etal-2019-mathqa;cobbe2021trainingverifierssolvemath;koncel-kedziorski-etal-2016-mawps, miao-etal-2020-diverse",2502.12289,Evaluating Step-by-step Reasoning Traces: A Survey,amini-etal-2019-mathqa;cobbe2021trainingverifierssolvemath;koncel-kedziorski-etal-2016-mawps;miao-etal-2020-diverse,4,4,{M}ath{QA}: Towards Interpretable Math Word Problem Solving with Operation-Based Formalisms;Training verifiers to solve math word problems;{MAWPS;A Diverse Corpus for Evaluating and Developing {E}nglish Math Word Problem Solvers,"Amini, Aida and Gabriel, Saadia and Lin, Shanchuan and Koncel-Kedziorski, Rik and Choi, Yejin and Hajishirzi, Hannaneh;;;Miao, Shen-yun and Liang, Chao-Chun and Su, Keh-Yih",2019;;;2020,"We introduce a large-scale dataset of math word problems and an interpretable neural math problem solver by learning to map problems to their operation programs. Due to annotation challenges, current datasets in this domain have been either relatively small in scale or did not offer precise operational annotations over diverse problem types. We introduce a new representation language to model operation programs corresponding to each math problem that aim to improve both the performance and the interpretability of the learned models. Using this representation language, we significantly enhance the AQUA-RAT dataset with fully-specified operational programs. We additionally introduce a neural sequence-to-program model with automatic problem categorization. Our experiments show improvements ov;;;We present ASDiv (Academia Sinica Diverse MWP Dataset), a diverse (in terms of both language patterns and problem types) English math word problem (MWP) corpus for evaluating the capability of various MWP solvers. Existing MWP corpora for studying AI progress remain limited either in language usage patterns or in problem types. We thus present a new English MWP corpus with 2,305 MWPs that cover more text patterns and most problem types taught in elementary school. Each MWP is annotated with its problem type and grade level (for indicating the level of difficulty). Furthermore, we propose a metric to measure the lexicon usage diversity of a given MWP corpus, and demonstrate that ASDiv is more diverse than existing corpora. Experiments show that our proposed corpus reflects the true capabili","amini-etal-2019-mathqa, title = ""{M}ath{QA}: Towards Interpretable Math Word Problem Solving with Operation-Based Formalisms"", author = ""Amini, Aida and Gabriel, Saadia and Lin, Shanchuan and Koncel-Kedziorski, Rik and Choi, Yejin and Hajishirzi, Hannaneh"", editor = ""Burstein, Jill and Doran, Christy and Solorio, Thamar"", booktitle = ""Proceedings of the 2019 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies, Volume 1 (Long and Short Papers)"", month = jun, year = ""2019"", address = ""Minneapolis, Minnesota"", publisher = ""Association for Computational Linguistics"", url = ""https://aclanthology.org/N19-1245"", doi = ""10.18653/v1/N19-1245"", pages = ""2357--2367"", abstract = ""We introduce a large-scale dataset of math word proble;Karl Cobbe, Vineet Kosaraju, Mohammad Bavarian, Mark Chen, Heewoo Jun, Lukasz Kaiser, Matthias Plappert, Jerry Tworek, Jacob Hilton, Reiichiro Nakano, Christopher Hesse, and John Schulman. 2021. Training verifiers to solve math word problems. Preprint, arXiv:2110.14168.;Rik Koncel-Kedziorski, Subhro Roy, Aida Amini, Nate Kushman, and Hannaneh Hajishirzi. 2016. {MAWPS: A math word problem repository}. In Proceedings of the 2016 Conference of the North {American Chapter of the Association for Computational Linguistics: Human Language Technologies}, pages 1152--1157, San Diego, California. Association for Computational Linguistics.;miao-etal-2020-diverse, title = ""A Diverse Corpus for Evaluating and Developing {E}nglish Math Word Problem Solvers"", author = ""Miao, Shen-yun and Liang, Chao-Chun and Su, Keh-Yih"", editor = ""Jurafsky, Dan and Chai, Joyce and Schluter, Natalie and Tetreault, Joel"", booktitle = ""Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics"", month = jul, year = ""2020"", address = ""Online"", publisher = ""Association for Computational Linguistics"", url = ""https://aclanthology.org/2020.acl-main.92/"", doi = ""10.18653/v1/2020.acl-main.92"", pages = ""975--984"", abstract = ""We present ASDiv (Academia Sinica Diverse MWP Dataset), a diverse (in terms of both language patterns and problem types) English math word problem (MWP) corpus for evaluating the capability of various MWP",bib;bbl;bbl;bib
