key,year,title,url
bazoge-2021-revue,2021,Revue de la litt{\'e}rature : entrep{\^o}ts de donn{\'e}es biom{\'e}dicales et traitement automatique de la langue (Literature review : biomedical data warehouse and natural language processing ),https://aclanthology.org/2021.jeptalnrecital-recital.8/
khalilia-etal-2021-quality,2021,The Quality of Lexical Semantic Resources: A Survey,https://aclanthology.org/2021.icnlsp-1.14/
wu-etal-2021-natural,2021,Natural Language Processing Meets Quantum Physics: A Survey and Categorization,https://aclanthology.org/2021.emnlp-main.254/
zhou-bhat-2021-paraphrase,2021,Paraphrase Generation: A Survey of the State of the Art,https://aclanthology.org/2021.emnlp-main.414/
ignatius-thayasivam-2021-survey,2021,A Survey on Paralinguistics in {T}amil Speech Processing,https://aclanthology.org/2021.dravidianlangtech-1.12/
zhang-etal-2021-brief,2021,A Brief Survey and Comparative Study of Recent Development of Pronoun Coreference Resolution in {E}nglish,https://aclanthology.org/2021.crac-1.1/
rao-etal-2021-yue,2021,阅读分级相关研究综述(A Survey of Leveled Reading),https://aclanthology.org/2021.ccl-1.62/
tyers-howell-2021-survey,2021,A survey of part-of-speech tagging approaches applied to K{'}iche',https://aclanthology.org/2021.americasnlp-1.6/
vecchi-etal-2021-towards,2021,Towards Argument Mining for Social Good: A Survey,https://aclanthology.org/2021.acl-long.107/
johnson-wolfe-2020-survey,2020,A survey of Shading Techniques for Facial Deformations on Sign Language Avatars,https://aclanthology.org/2020.signlang-1.17/
robin-etal-2020-term,2020,A Term Extraction Approach to Survey Analysis in Health Care,https://aclanthology.org/2020.lrec-1.254/
neveol-etal-2020-medline,2020,"{MEDLINE} as a Parallel Corpus: a Survey to Gain Insight on {F}rench-, {S}panish- and {P}ortuguese-speaking Authors' Abstract Writing Practice",https://aclanthology.org/2020.lrec-1.453/
silberer-etal-2020-object,2020,Object Naming in Language and Vision: A Survey and a New Dataset,https://aclanthology.org/2020.lrec-1.710/
amin-burghardt-2020-survey,2020,A Survey on Approaches to Computational Humor Generation,https://aclanthology.org/2020.latechclfl-1.4/
iacob-etal-2020-neural,2020,Neural Approaches for Natural Language Interfaces to Databases: A Survey,https://aclanthology.org/2020.coling-main.34/
kobayashi-ng-2020-bridging,2020,Bridging Resolution: A Survey of the State of the Art,https://aclanthology.org/2020.coling-main.331/
stajner-yenikent-2020-survey,2020,A Survey of Automatic Personality Detection from Texts,https://aclanthology.org/2020.coling-main.553/
alva-manchego-etal-2020-data,2020,Data-Driven Sentence Simplification: Survey and Benchmark,https://aclanthology.org/2020.cl-1.4/
hu-liu-2020-xiao,2020,小样本关系分类研究综述(Few-Shot Relation Classification: A Survey),https://aclanthology.org/2020.ccl-1.34/
diaz-etal-2020-survey,2020,A Survey of Qualitative Error Analysis for Neural Machine Translation Systems,https://aclanthology.org/2020.amta-user.3/
clinciu-hastie-2019-survey,2019,A Survey of Explainable {AI} Terminology,https://aclanthology.org/W19-8403/
partanen-rueter-2019-survey,2019,Survey of {U}ralic {U}niversal {D}ependencies development,https://aclanthology.org/W19-8009/
drewes-2019-survey,2019,A Survey of Recent Advances in Efficient Parsing for Graph Grammars,https://aclanthology.org/W19-3102/
pavlopoulos-etal-2019-survey,2019,A Survey on Biomedical Image Captioning,https://aclanthology.org/W19-1803/
ghazouani-etal-2019-assessing,2019,Assessing socioeconomic status of {T}witter users: A survey,https://aclanthology.org/R19-1046/
yaneva-etal-2019-survey,2019,A Survey of the Perceived Text Adaptation Needs of Adults with Autism,https://aclanthology.org/R19-1155/
lawrence-reed-2019-argument,2019,Argument Mining: A Survey,https://aclanthology.org/J19-4006/
iyer-etal-2019-survey,2019,A Survey on Ontology Enrichment from Text,https://aclanthology.org/2019.icon-1.11/
oco-roxas-2018-survey,2018,A Survey of Machine Translation Work in the {P}hilippines: From 1998 to 2018,https://aclanthology.org/W18-2204/
ocampo-diaz-ng-2018-modeling,2018,Modeling and Prediction of Online Product Review Helpfulness: A Survey,https://aclanthology.org/P18-1065/
neale-2018-survey,2018,A Survey on Automatically-Constructed {W}ord{N}ets and their Evaluation: Lexical and Word Embedding-based Approaches,https://aclanthology.org/L18-1270/
rehm-hegele-2018-language,2018,"Language Technology for Multilingual {E}urope: An Analysis of a Large-Scale Survey regarding Challenges, Demands, Gaps and Needs",https://aclanthology.org/L18-1519/
norman-etal-2018-automating,2018,Automating Document Discovery in the Systematic Review Process: How to Use Chaff to Extract Wheat,https://aclanthology.org/L18-1582/
soria-etal-2018-dldp,2018,The {DLDP} Survey on Digital Use and Usability of {EU} Regional and Minority Languages,https://aclanthology.org/L18-1656/
knyazeva-etal-2018-les,2018,Les m{\'e}thodes {\guillemotleft} apprendre {\`a} chercher {\guillemotright} en traitement automatique des langues : un {\'e}tat de l{'}art [A survey of learning-to-search techniques in Natural Language Processing],https://aclanthology.org/2018.tal-1.2/
serban-etal-2018-survey,2018,A Survey of Available Corpora For Building Data-Driven Dialogue Systems: The Journal Version,https://aclanthology.org/2018.dnd-9.7/
gollapudi-choppella-2017-notion,2017,Notion of Semantics in Computer Science - A Systematic Literature Review,https://aclanthology.org/W17-7562/
mazziotta-kahane-2017-extent,2017,To What Extent is Immediate Constituency Analysis Dependency-Based? A Survey of Foundational Texts,https://aclanthology.org/W17-6515/
goncalo-oliveira-2017-survey,2017,"A Survey on Intelligent Poetry Generation: Languages, Features, Techniques, Reutilisation and Evaluation",https://aclanthology.org/W17-3502/
zielinski-mutschke-2017-mining,2017,Mining Social Science Publications for Survey Variables,https://aclanthology.org/W17-2907/
schmidt-wiegand-2017-survey,2017,A Survey on Hate Speech Detection using Natural Language Processing,https://aclanthology.org/W17-1101/
wang-etal-2017-short,2017,"A Short Survey on Taxonomy Learning from Text Corpora: Issues, Resources and Recent Advances",https://aclanthology.org/D17-1123/
mulki-etal-2017-modern,2017,Modern Trends in {A}rabic Sentiment Analysis: A Survey,https://aclanthology.org/2017.tal-3.3/
ganek-eriks-brophy-2016-language,2016,The Language {EN}vironment Analysis ({LENA}) system: A literature review,https://aclanthology.org/W16-6504/
eger-etal-2016-lemmatization,2016,Lemmatization and Morphological Tagging in {G}erman and {L}atin: A Comparison and a Survey of the State-of-the-art,https://aclanthology.org/L16-1239/
dipersio-cieri-2016-trends,2016,Trends in {HLT} Research: A Survey of {LDC}{'}s Data Scholarship Program,https://aclanthology.org/L16-1255/
losnegaard-etal-2016-parseme,2016,{PARSEME} Survey on {MWE} Resources,https://aclanthology.org/L16-1364/
rosen-etal-2016-mwes,2016,{MWE}s in Treebanks: From Survey to Guidelines,https://aclanthology.org/L16-1368/
koiso-etal-2016-survey,2016,Survey of Conversational Behavior: Towards the Design of a Balanced Corpus of Everyday {J}apanese Conversation,https://aclanthology.org/L16-1702/
bisazza-federico-2016-surveys,2016,{S}urveys: A Survey of Word Reordering in Statistical Machine Translation: Computational Models and Language Phenomena,https://aclanthology.org/J16-2001/
neubig-watanabe-2016-optimization,2016,Optimization for Statistical Machine Translation: A Survey,https://aclanthology.org/J16-1001/
hicks-etal-2016-analysis,2016,An Analysis of {W}ord{N}et{'}s Coverage of Gender Identity Using {T}witter and The National Transgender Discrimination Survey,https://aclanthology.org/2016.gwc-1.19/
shoufan-alameri-2015-natural,2015,Natural Language Processing for Dialectical {A}rabic: A Survey,https://aclanthology.org/W15-3205/
osborne-liang-2015-survey,2015,A Survey of Ellipsis in {C}hinese,https://aclanthology.org/W15-2130/
friedrich-etal-2015-annotating,2015,"Annotating genericity: a survey, a scheme, and a corpus",https://aclanthology.org/W15-1603/
nagase-etal-2015-survey,2015,A survey of usage environment of machine translation by professional translators,https://aclanthology.org/2015.mtsummit-users.9/
schluter-2015-critical,2015,A critical survey on measuring success in rank-based keyword assignment to documents,https://aclanthology.org/2015.jeptalnrecital-court.9/
canales-martinez-barco-2014-emotion,2014,Emotion Detection from text: A Survey,https://aclanthology.org/W14-6905/
hernandez-a-gomez-2014-survey,2014,"Survey in sentiment, polarity and function analysis of citation",https://aclanthology.org/W14-2115/
mesa-lao-2014-speech,2014,Speech-Enabled Computer-Aided Translation: A Satisfaction Survey with Post-Editor Trainees,https://aclanthology.org/W14-0315/
petrolito-bond-2014-survey,2014,A Survey of {W}ord{N}et Annotated Corpora,https://aclanthology.org/W14-0132/
hasan-ng-2014-automatic,2014,Automatic Keyphrase Extraction: A Survey of the State of the Art,https://aclanthology.org/P14-1119/
shaalan-2014-survey,2014,A Survey of {A}rabic Named Entity Recognition and Classification,https://aclanthology.org/J14-2008/
guo-etal-2014-crab,2014,{CRAB} 2.0: A text mining tool for supporting literature review in chemical cancer risk assessment,https://aclanthology.org/C14-2017/
johnston-etal-2013-spoken,2013,Spoken Dialog Systems for Automated Survey Interviewing,https://aclanthology.org/W13-4050/
ai-2013-perceptual,2013,Perceptual Feedback in Computer Assisted Pronunciation Training: A Survey,https://aclanthology.org/R13-2001/
ivanova-etal-2013-survey,2013,Survey on parsing three dependency representations for {E}nglish,https://aclanthology.org/P13-3005/
dridan-oepen-2012-tokenization,2012,"{T}okenization: Returning to a Long Solved Problem {---} A Survey, Contrastive Experiment, Recommendations, and Toolkit {---}",https://aclanthology.org/P12-2074/
bank-schierle-2012-survey,2012,A Survey of Text Mining Architectures and the {UIMA} Standard,https://aclanthology.org/L12-1047/
chiarcos-2012-ontologies,2012,Ontologies of Linguistic Annotation: Survey and perspectives,https://aclanthology.org/L12-1545/
krahmer-van-deemter-2012-computational,2012,Computational Generation of Referring Expressions: A Survey,https://aclanthology.org/J12-1006/
dimitrova-etal-2011-survey,2011,Survey on Current State of {B}ulgarian-{P}olish Online Dictionary,https://aclanthology.org/W11-4107/
wiegand-etal-2010-survey,2010,A survey on the role of negation in sentiment analysis,https://aclanthology.org/W10-3111/
chen-ji-2010-graph,2010,Graph-Based Clustering for Computational Linguistics: A Survey,https://aclanthology.org/W10-2301/
lee-etal-2010-qualia,2010,Qualia Modification in Noun-Noun Compounds: A Cross-Language Survey,https://aclanthology.org/O10-2010/
fritzinger-etal-2010-survey,2010,A Survey of Idiomatic Preposition-Noun-Verb Triples on Token Level,https://aclanthology.org/L10-1504/
madnani-dorr-2010-generating,2010,Generating Phrasal and Sentential Paraphrases: A Survey of Data-Driven Methods,https://aclanthology.org/J10-3003/
tomanek-olsson-2009-web,2009,A Web Survey on the Use of Active Learning to Support Annotation of Text Data,https://aclanthology.org/W09-1906/
baldwin-etal-2009-prepositions,2009,Prepositions in Applications: A Survey and Introduction to the Special Issue,https://aclanthology.org/J09-2001/
reed-etal-2008-linguistic,2008,"The {L}inguistic {D}ata {C}onsortium Member Survey: Purpose, Execution and Results",https://aclanthology.org/L08-1006/
elenius-etal-2008-language,2008,Language Resources and Tools for {S}wedish: A Survey,https://aclanthology.org/L08-1410/
artstein-poesio-2008-survey,2008,Survey Article: Inter-Coder Agreement for Computational Linguistics,https://aclanthology.org/J08-4004/
lu-etal-2008-analyzing,2008,Analyzing {C}hinese Synthetic Words with Tree-based Information and a Survey on {C}hinese Morphologically Derived Words,https://aclanthology.org/I08-4008/
hammarstrom-2007-survey,2007,A Survey and Classification of Methods for (Mostly) Unsupervised Learning of Morphology,https://aclanthology.org/W07-2446/
meng-etal-2006-statistical,2006,Statistical Survey of Monophthong Formants in {M}andarin for Students Being Trained as Broadcasters,https://aclanthology.org/Y06-1037/
hsieh-huang-2006-conset,2006,When Conset Meets Synset: A Preliminary Survey of an Ontological Lexical Resource Based on {C}hinese Characters,https://aclanthology.org/P06-2050/
gillard-etal-2006-question,2006,Question Answering Evaluation Survey,https://aclanthology.org/L06-1312/
lagoudaki-2006-translation,2006,Translation Memories Survey 2006: User{'}s Perceptions Around {TM} Usage,https://aclanthology.org/2006.tc-1.2/
hsieh-2005-word,2005,Word Meaning Inducing via Character Ontology: A Survey on the Semantic Prediction of {C}hinese Two-Character Words,https://aclanthology.org/I05-3008/
murata-etal-2005-trend,2005,Trend Survey on {J}apanese Natural Language Processing Studies over the Last Decade,https://aclanthology.org/I05-2043/
zielinski-2005-research,2005,Research Meets Practice: t-survey 2005: An Online Survey on Terminology Extraction and Terminology Management,https://aclanthology.org/2005.tc-1.10/
poesio-etal-2004-discourse,2004,Discourse-New Detectors for Definite Description Resolution: A Survey and a Preliminary Proposal,https://aclanthology.org/W04-0707/
lai-bird-2004-querying,2004,Querying and Updating Treebanks: A Critical Survey and Requirements Analysis,https://aclanthology.org/U04-1019/
lavelli-etal-2004-critical,2004,A Critical Survey of the Methodology for {IE} Evaluation,https://aclanthology.org/L04-1245/
sekine-nobata-2003-survey,2003,A survey for Multi-Document Summarization,https://aclanthology.org/W03-0509/
binnenpoorte-etal-2002-field,2002,A Field Survey for Establishing Priorities in the Development of {HLT} Resources for {D}utch,https://aclanthology.org/L02-1252/
gaspari-2001-teaching,2001,Teaching machine translation to trainee translators: a survey of their knowledge and opinions,https://aclanthology.org/2001.mtsummit-teach.5/
carroll-oepen-2000-efficient,2000,Efficient Large-Scale Parsing {--} a Survey,https://aclanthology.org/W00-1601/
allen-choukri-2000-survey,2000,Survey of Language Engineering Needs: a Language Resources Perspective,https://aclanthology.org/L00-1238/
wiemer-hastings-etal-2000-dp,2000,{DP}: A Detector for Presuppositions in survey questions,https://aclanthology.org/A00-1013/
akman-1999-book,1999,Book Reviews: Survey of the State of the Art in Human Language Technology,https://aclanthology.org/J99-1005/
macklovitch-1999-regional,1999,Regional survey: {M}(A){T} in {N}orth {A}merica,https://aclanthology.org/1999.mtsummit-1.11/
somers-1998-survey,1998,Survey of methodological approaches to {MT},https://aclanthology.org/1998.amta-tutorials.2/
oneill-brown-1998-survey,1998,Survey of (second) language learning technologies,https://aclanthology.org/1998.amta-tutorials.3/
hsieh-lin-1997-zhong,1997,中央研究院古籍全文資料庫的發展概要 (A Survey of Full-text Data Bases and Related Techniques for {C}hinese Ancient Documents in Academia Sinica) [in {C}hinese],https://aclanthology.org/O97-3005/
lee-juang-1996-survey,1996,A Survey on Automatic Speech Recognition with an Illustrative Example on Continuous Speech Recognition of {M}andarin,https://aclanthology.org/O96-2001/
rinsche-1995-translation,1995,Translation technology - A survey of latest product developments,https://aclanthology.org/1995.mtsummit-1.24/
sundheim-chinchor-1993-survey,1993,Survey of the {M}essage {U}nderstanding {C}onferences,https://aclanthology.org/H93-1011/
procter-1993-cambridge,1993,The {C}ambridge language survey,https://aclanthology.org/1993.eamt-1.5/
kamei-wakao-1992-metonymy,1992,"Metonymy: Reassessment, Survey of Acceptability, and Its Treatment in a Machine Translation System",https://aclanthology.org/P92-1047/
mcnaught-1987-survey,1987,A survey of termbanks worldwide,https://aclanthology.org/1987.tc-1.11/
hartley-1986-continuing,1986,Continuing training for the language professions: a survey of needs,https://aclanthology.org/1986.tc-1.2/
slocum-1985-survey,1985,"A Survey of Machine Translation: Its History, Current Status and Future Prospects",https://aclanthology.org/J85-1001/
lawson-1984-basic,1984,A basic survey of practical machine translation,https://aclanthology.org/1984.bcs-1.2/
nn-1980-results,1980,Results of the 1978 Publications Survey,https://aclanthology.org/J80-1007/
leunbach-1979-om,1979,Om automatisk orddeling. Forslag til en unders{\o}gelse. (About automatic word-splitting. A survey proposal.) [In {D}anish],https://aclanthology.org/W79-0105/
thavenius-1979-projektet,1979,Projektet Engelskt talspr{\r{a}}k (The Survey of Spoken {E}nglish Project) [In {S}wedish],https://aclanthology.org/W79-0108/
young-1977-text,1977,Text Understanding: A Survey,https://aclanthology.org/J77-4002/
grishman-1976-survey,1976,A Survey of Syntactic Analysis Procedures for Natural Language,https://aclanthology.org/J76-2006/
wilks-1976-natural,1976,Natural Language Understanding Systems within the {A}. {I}. Paradigm: A Survey and Some Comparisons,https://aclanthology.org/J76-1007/
